fundingTime,contract_type,fundingRate,real_funding_rate
2023-05-29 08:00:03,SWAP,-0.0008726003490401,-0.0001417688575835
2023-05-29 16:00:04,SWAP,0.0025773195876289,-0.0001039158608287
2023-05-30 00:00:03,SWAP,-0.0008620689655172,-9.91263528654e-05
2023-05-30 08:00:03,SWAP,0.0008818342151675,0.0008032544256025
2023-05-30 16:00:04,SWAP,-0.0008802816901408,0.0001802594892341
2023-05-31 00:00:03,SWAP,-0.0008833922261484,7.52292454536e-05
2023-05-31 08:00:03,SWAP,-0.000886524822695,0.0002261953149309
2023-05-31 16:00:04,SWAP,-0.0008849557522124,0.0001149187266352
2023-06-01 00:00:03,SWAP,0.0009174311926606,-3.90540802908e-05
2023-06-01 08:00:03,SWAP,0.00093808630394,0.0006769297935659
2023-06-01 16:00:04,SWAP,-0.0009276437847866,-0.0001511631037253
2023-06-02 00:00:03,SWAP,0.000945179584121,2.73765457184e-05
2023-06-02 08:00:03,SWAP,-0.0009293680297398,-0.000252236725903
2023-06-02 16:00:05,SWAP,0.0009398496240602,1.62891101687e-05
2023-06-03 00:00:03,SWAP,0.0009310986964618,0.0004050804278188
2023-06-03 08:00:03,SWAP,0.0009259259259259,1.53980030244e-05
2023-06-03 16:00:04,SWAP,0.0009208103130755,0.0002886523062397
2023-06-04 00:00:03,SWAP,0.0009140767824497,0.0001283470606547
2023-06-04 08:00:03,SWAP,-0.0009107468123862,0.0004838706662629
2023-06-04 16:00:04,SWAP,-0.0009157509157509,-0.0004441531877036
2023-06-05 00:00:03,SWAP,0.0027223230490018,0.000620779140053
2023-06-05 08:00:03,SWAP,-0.0008976660682226,5.74727157396e-05
2023-06-05 16:00:04,SWAP,-0.0009174311926606,0.0001472255939889
2023-06-06 00:00:07,SWAP,-0.0009328358208955,-0.0001344714186117
2023-06-06 08:00:03,SWAP,-0.0009920634920635,0.0006088805310108
2023-06-06 16:00:04,SWAP,-0.0009842519685039,-0.0011796623813657
2023-06-07 00:00:03,SWAP,0.003,0.0005837270558513
2023-06-07 08:00:03,SWAP,0.0009861932938856,-0.0003416980349179
2023-06-07 16:00:04,SWAP,-0.000968992248062,0.0002824503887904
2023-06-08 00:00:06,SWAP,0.0009784735812133,2.36375735165e-05
