fundingTime,symbol,fundingRate,markPrice
2024-08-02 16:00:00,MINAUSDT,8.72e-06,0.45551605
2024-08-03 00:00:00,MINAUSDT,0.0001,0.44112708
2024-08-03 08:00:00,MINAUSDT,0.0001,0.44441361
2024-08-03 16:00:00,MINAUSDT,-8.79e-06,0.42741669
2024-08-04 00:00:00,MINAUSDT,6.939e-05,0.41640000
2024-08-04 08:00:00,MINAUSDT,4.774e-05,0.41630000
2024-08-04 16:00:00,MINAUSDT,-0.00023112,0.39141695
2024-08-05 00:00:00,MINAUSDT,3.728e-05,0.39370967
2024-08-05 08:00:00,MINAUSDT,-0.0001749,0.36880000
2024-08-05 16:00:00,MINAUSDT,3.208e-05,0.39310000
2024-08-06 00:00:00,MINAUSDT,-4.22e-05,0.37980000
2024-08-06 08:00:00,MINAUSDT,-0.00011538,0.40480000
2024-08-06 16:00:00,MINAUSDT,5.26e-06,0.40100000
2024-08-07 00:00:00,MINAUSDT,-4.53e-06,0.39550000
2024-08-07 08:00:00,MINAUSDT,8.188e-05,0.40170000
2024-08-07 16:00:00,MINAUSDT,8.476e-05,0.39166790
2024-08-08 00:00:00,MINAUSDT,0.0001,0.38130000
2024-08-08 08:00:00,MINAUSDT,5.985e-05,0.39393277
2024-08-08 16:00:00,MINAUSDT,6.618e-05,0.40880000
2024-08-09 00:00:00,MINAUSDT,0.0001,0.43401000
2024-08-09 08:00:00,MINAUSDT,7.897e-05,0.42320000
2024-08-09 16:00:00,MINAUSDT,2.418e-05,0.41520000
2024-08-10 00:00:00,MINAUSDT,-5.35e-05,0.42604523
2024-08-10 08:00:00,MINAUSDT,0.0001,0.43030000
2024-08-10 16:00:00,MINAUSDT,0.0001,0.44450000
2024-08-11 00:00:00,MINAUSDT,7.827e-05,0.44451991
2024-08-11 08:00:00,MINAUSDT,0.0001,0.44470000
2024-08-11 16:00:00,MINAUSDT,8.648e-05,0.42740000
2024-08-12 00:00:00,MINAUSDT,-5.796e-05,0.40770000
2024-08-12 08:00:00,MINAUSDT,2.517e-05,0.42100570
2024-08-12 16:00:00,MINAUSDT,2.326e-05,0.44193238
2024-08-13 00:00:00,MINAUSDT,0.0001,0.43796794
2024-08-13 08:00:00,MINAUSDT,0.0001,0.43340000
2024-08-13 16:00:00,MINAUSDT,7.327e-05,0.43546188
2024-08-14 00:00:00,MINAUSDT,2.81e-05,0.44965159
2024-08-14 08:00:00,MINAUSDT,0.0001,0.44170000
2024-08-14 16:00:00,MINAUSDT,6.153e-05,0.43440000
2024-08-15 00:00:00,MINAUSDT,0.0001,0.42930789
2024-08-15 08:00:00,MINAUSDT,8.557e-05,0.42801339
2024-08-15 16:00:00,MINAUSDT,1.74e-06,0.43640438
2024-08-16 00:00:00,MINAUSDT,5.492e-05,0.41890000
2024-08-16 08:00:00,MINAUSDT,8.98e-06,0.42280000
2024-08-16 16:00:00,MINAUSDT,9.988e-05,0.40544321
2024-08-17 00:00:00,MINAUSDT,-0.00011484,0.41233777
2024-08-17 08:00:00,MINAUSDT,-1.231e-05,0.41513037
2024-08-17 16:00:00,MINAUSDT,-1.15e-05,0.41710000
2024-08-18 00:00:00,MINAUSDT,3.091e-05,0.42420000
2024-08-18 08:00:00,MINAUSDT,0.0001,0.42320000
2024-08-18 16:00:00,MINAUSDT,0.0001,0.42950146
2024-08-19 00:00:00,MINAUSDT,-8.609e-05,0.42110000
2024-08-19 08:00:00,MINAUSDT,0.0001,0.42190000
2024-08-19 16:00:00,MINAUSDT,8.003e-05,0.42430000
2024-08-20 00:00:00,MINAUSDT,5.427e-05,0.43030461
2024-08-20 08:00:00,MINAUSDT,6.753e-05,0.44193218
2024-08-20 16:00:00,MINAUSDT,0.0001,0.42671337
2024-08-21 00:00:00,MINAUSDT,8.908e-05,0.43260000
2024-08-21 08:00:00,MINAUSDT,0.0001,0.44200000
2024-08-21 16:00:00,MINAUSDT,0.0001,0.44380000
2024-08-22 00:00:00,MINAUSDT,0.0001,0.46000000
2024-08-22 08:00:00,MINAUSDT,0.0001,0.46670000
2024-08-22 16:00:00,MINAUSDT,0.0001,0.46200000
2024-08-23 00:00:00,MINAUSDT,0.0001,0.46410000
2024-08-23 08:00:00,MINAUSDT,6.156e-05,0.47670000
2024-08-23 16:00:00,MINAUSDT,5.989e-05,0.49880000
2024-08-24 00:00:00,MINAUSDT,0.0001,0.50380000
2024-08-24 08:00:00,MINAUSDT,0.0001,0.50840000
2024-08-24 16:00:00,MINAUSDT,0.0001,0.50926420
2024-08-25 00:00:00,MINAUSDT,0.0001,0.50820000
2024-08-25 08:00:00,MINAUSDT,0.0001,0.48804420
2024-08-25 16:00:00,MINAUSDT,0.0001,0.50010000
2024-08-26 00:00:00,MINAUSDT,-3.759e-05,0.49683572
2024-08-26 08:00:00,MINAUSDT,2.248e-05,0.48963757
2024-08-26 16:00:00,MINAUSDT,0.0001,0.48110000
2024-08-27 00:00:00,MINAUSDT,5.186e-05,0.46898255
2024-08-27 08:00:00,MINAUSDT,0.0001,0.48369297
2024-08-27 16:00:00,MINAUSDT,-0.00030254,0.47681414
2024-08-28 00:00:00,MINAUSDT,-2.812e-05,0.45733383
2024-08-28 08:00:00,MINAUSDT,9.58e-06,0.43870000
2024-08-28 16:00:00,MINAUSDT,0.0001,0.44949627
2024-08-29 00:00:00,MINAUSDT,4.897e-05,0.44680000
2024-08-29 08:00:00,MINAUSDT,0.0001,0.45250000
2024-08-29 16:00:00,MINAUSDT,8.507e-05,0.45924830
2024-08-30 00:00:00,MINAUSDT,3.677e-05,0.44179616
2024-08-30 08:00:00,MINAUSDT,0.0001,0.44521245
2024-08-30 16:00:00,MINAUSDT,8.639e-05,0.42630000
2024-08-31 00:00:00,MINAUSDT,0.0001,0.45310000
2024-08-31 08:00:00,MINAUSDT,4.188e-05,0.44864805
2024-08-31 16:00:00,MINAUSDT,0.0001,0.44087261
2024-09-01 00:00:00,MINAUSDT,-8.805e-05,0.43260000
2024-09-01 08:00:00,MINAUSDT,7.074e-05,0.43010000
2024-09-01 16:00:00,MINAUSDT,3.621e-05,0.42356978
2024-09-02 00:00:00,MINAUSDT,7.223e-05,0.40915096
2024-09-02 08:00:00,MINAUSDT,3.297e-05,0.40820000
2024-09-02 16:00:00,MINAUSDT,8.436e-05,0.42400000
2024-09-03 00:00:00,MINAUSDT,7.417e-05,0.43770569
2024-09-03 08:00:00,MINAUSDT,0.0001,0.44151341
2024-09-03 16:00:00,MINAUSDT,-2.45e-06,0.41732377
2024-09-04 00:00:00,MINAUSDT,7.077e-05,0.41260000
2024-09-04 08:00:00,MINAUSDT,3.61e-05,0.41370851
2024-09-04 16:00:00,MINAUSDT,6.361e-05,0.42510000
2024-09-05 00:00:00,MINAUSDT,0.0001,0.42600000
2024-09-05 08:00:00,MINAUSDT,8.824e-05,0.42147645
2024-09-05 16:00:00,MINAUSDT,-4.555e-05,0.41320000
2024-09-06 00:00:00,MINAUSDT,0.0001,0.41140091
2024-09-06 08:00:00,MINAUSDT,3.952e-05,0.40722575
2024-09-06 16:00:00,MINAUSDT,7.77e-05,0.40376939
2024-09-07 00:00:00,MINAUSDT,-5.201e-05,0.39690000
2024-09-07 08:00:00,MINAUSDT,8.248e-05,0.40752976
2024-09-07 16:00:00,MINAUSDT,0.0001,0.40928188
2024-09-08 00:00:00,MINAUSDT,0.0001,0.40005200
2024-09-08 08:00:00,MINAUSDT,7.103e-05,0.41210000
2024-09-08 16:00:00,MINAUSDT,4.668e-05,0.40090000
2024-09-09 00:00:00,MINAUSDT,-3.12e-05,0.40920000
2024-09-09 08:00:00,MINAUSDT,0.0001,0.41443600
2024-09-09 16:00:00,MINAUSDT,-3.051e-05,0.41373049
2024-09-10 00:00:00,MINAUSDT,0.0001,0.42120000
2024-09-10 08:00:00,MINAUSDT,-2.325e-05,0.41870000
2024-09-10 16:00:00,MINAUSDT,-3.235e-05,0.41900000
2024-09-11 00:00:00,MINAUSDT,-8.536e-05,0.42150456
2024-09-11 08:00:00,MINAUSDT,7.76e-05,0.41348714
2024-09-11 16:00:00,MINAUSDT,-6.724e-05,0.40990000
2024-09-12 00:00:00,MINAUSDT,0.0001,0.41394643
2024-09-12 08:00:00,MINAUSDT,9.252e-05,0.43110000
2024-09-12 16:00:00,MINAUSDT,0.0001,0.42000000
2024-09-13 00:00:00,MINAUSDT,0.0001,0.43071592
2024-09-13 08:00:00,MINAUSDT,8.968e-05,0.42545315
2024-09-13 16:00:00,MINAUSDT,9.863e-05,0.43690000
2024-09-14 00:00:00,MINAUSDT,-6.946e-05,0.44290000
2024-09-14 08:00:00,MINAUSDT,0.0001,0.43880634
2024-09-14 16:00:00,MINAUSDT,-1.925e-05,0.43775669
2024-09-15 00:00:00,MINAUSDT,0.0001,0.43770000
2024-09-15 08:00:00,MINAUSDT,0.0001,0.44193311
2024-09-15 16:00:00,MINAUSDT,-4.6e-06,0.44060000
2024-09-16 00:00:00,MINAUSDT,-5.277e-05,0.42004970
2024-09-16 08:00:00,MINAUSDT,-5.982e-05,0.42250000
2024-09-16 16:00:00,MINAUSDT,8.904e-05,0.41370000
2024-09-17 00:00:00,MINAUSDT,-7.156e-05,0.41390221
2024-09-17 08:00:00,MINAUSDT,-0.000168,0.41673346
2024-09-17 16:00:00,MINAUSDT,-4.709e-05,0.42830000
2024-09-18 00:00:00,MINAUSDT,-6.83e-05,0.42320000
2024-09-18 08:00:00,MINAUSDT,9.567e-05,0.41990000
2024-09-18 16:00:00,MINAUSDT,2.517e-05,0.40943684
2024-09-19 00:00:00,MINAUSDT,6.565e-05,0.44160000
2024-09-19 08:00:00,MINAUSDT,0.0001,0.46700000
2024-09-19 16:00:00,MINAUSDT,4.711e-05,0.46651155
2024-09-20 00:00:00,MINAUSDT,-8.654e-05,0.46200000
2024-09-20 08:00:00,MINAUSDT,3.36e-06,0.48446246
2024-09-20 16:00:00,MINAUSDT,0.0001,0.47660000
2024-09-21 00:00:00,MINAUSDT,0.0001,0.48740869
2024-09-21 08:00:00,MINAUSDT,0.0001,0.48264541
2024-09-21 16:00:00,MINAUSDT,7.78e-05,0.49280000
2024-09-22 00:00:00,MINAUSDT,-0.00016401,0.49840000
2024-09-22 08:00:00,MINAUSDT,-0.0001844,0.48545420
2024-09-22 16:00:00,MINAUSDT,0.0001,0.47286618
2024-09-23 00:00:00,MINAUSDT,-1.324e-05,0.48020000
2024-09-23 08:00:00,MINAUSDT,5.424e-05,0.48777681
2024-09-23 16:00:00,MINAUSDT,9.641e-05,0.49440000
2024-09-24 00:00:00,MINAUSDT,0.0001,0.49000000
2024-09-24 08:00:00,MINAUSDT,0.0001,0.49730000
2024-09-24 16:00:00,MINAUSDT,0.0001,0.49050000
2024-09-25 00:00:00,MINAUSDT,0.0001,0.53180000
2024-09-25 08:00:00,MINAUSDT,6.297e-05,0.54081797
2024-09-25 16:00:00,MINAUSDT,0.0001,0.55081661
2024-09-26 00:00:00,MINAUSDT,0.0001,0.53347438
2024-09-26 08:00:00,MINAUSDT,0.0001,0.54034748
2024-09-26 16:00:00,MINAUSDT,0.0001,0.55187297
2024-09-27 00:00:00,MINAUSDT,0.0001,0.54811262
2024-09-27 08:00:00,MINAUSDT,0.0001,0.55640000
2024-09-27 16:00:00,MINAUSDT,0.0001,0.54510802
2024-09-28 00:00:00,MINAUSDT,0.0001,0.55030000
2024-09-28 08:00:00,MINAUSDT,0.0001,0.53610000
2024-09-28 16:00:00,MINAUSDT,0.0001,0.53685822
2024-09-29 00:00:00,MINAUSDT,0.0001,0.54310471
2024-09-29 08:00:00,MINAUSDT,0.0001,0.53190000
2024-09-29 16:00:00,MINAUSDT,0.0001,0.56113467
2024-09-30 00:00:00,MINAUSDT,0.0001,0.61192827
2024-09-30 08:00:00,MINAUSDT,0.0001,0.60964756
2024-09-30 16:00:00,MINAUSDT,0.0001,0.56820000
2024-10-01 00:00:00,MINAUSDT,0.0001,0.55715145
2024-10-01 08:00:00,MINAUSDT,9.935e-05,0.58370000
2024-10-01 16:00:00,MINAUSDT,0.0001,0.54110984
2024-10-02 00:00:00,MINAUSDT,9.238e-05,0.51280000
2024-10-02 08:00:00,MINAUSDT,7.365e-05,0.54719626
2024-10-02 16:00:00,MINAUSDT,0.0001,0.53110000
2024-10-03 00:00:00,MINAUSDT,0.0001,0.50750000
2024-10-03 08:00:00,MINAUSDT,1.769e-05,0.49179604
2024-10-03 16:00:00,MINAUSDT,0.0001,0.48080000
2024-10-04 00:00:00,MINAUSDT,0.0001,0.48670000
2024-10-04 08:00:00,MINAUSDT,9.264e-05,0.49880034
2024-10-04 16:00:00,MINAUSDT,0.0001,0.52700000
2024-10-05 00:00:00,MINAUSDT,0.0001,0.51900000
2024-10-05 08:00:00,MINAUSDT,0.0001,0.52261093
2024-10-05 16:00:00,MINAUSDT,8.773e-05,0.52610009
2024-10-06 00:00:00,MINAUSDT,0.0001,0.51830000
2024-10-06 08:00:00,MINAUSDT,0.0001,0.51775904
2024-10-06 16:00:00,MINAUSDT,0.0001,0.53509434
2024-10-07 00:00:00,MINAUSDT,0.0001,0.53123313
2024-10-07 08:00:00,MINAUSDT,0.0001,0.53890000
2024-10-07 16:00:00,MINAUSDT,0.0001,0.54180000
2024-10-08 00:00:00,MINAUSDT,0.0001,0.52900000
2024-10-08 08:00:00,MINAUSDT,-7.236e-05,0.52767399
2024-10-08 16:00:00,MINAUSDT,8.595e-05,0.52603147
2024-10-09 00:00:00,MINAUSDT,0.0001,0.52210000
2024-10-09 08:00:00,MINAUSDT,0.0001,0.51920000
2024-10-09 16:00:00,MINAUSDT,0.0001,0.50870000
2024-10-10 00:00:00,MINAUSDT,0.0001,0.49040000
2024-10-10 08:00:00,MINAUSDT,8.92e-05,0.49210521
2024-10-10 16:00:00,MINAUSDT,8.71e-05,0.49583553
2024-10-11 00:00:00,MINAUSDT,0.0001,0.49590000
2024-10-11 08:00:00,MINAUSDT,0.0001,0.49930000
2024-10-11 16:00:00,MINAUSDT,4.131e-05,0.51360000
2024-10-12 00:00:00,MINAUSDT,0.0001,0.51410000
2024-10-12 08:00:00,MINAUSDT,0.0001,0.52230000
2024-10-12 16:00:00,MINAUSDT,0.0001,0.53360765
2024-10-13 00:00:00,MINAUSDT,0.0001,0.53620000
2024-10-13 08:00:00,MINAUSDT,-0.00072816,0.59220000
2024-10-13 16:00:00,MINAUSDT,-2.742e-05,0.55400000
2024-10-14 00:00:00,MINAUSDT,-0.00022468,0.57524440
2024-10-14 08:00:00,MINAUSDT,-0.0002852,0.59590215
2024-10-14 16:00:00,MINAUSDT,-0.00016414,0.59270000
2024-10-15 00:00:00,MINAUSDT,-2.5e-06,0.59168007
2024-10-15 08:00:00,MINAUSDT,0.0001,0.57486071
2024-10-15 16:00:00,MINAUSDT,0.0001,0.56348913
2024-10-16 00:00:00,MINAUSDT,0.0001,0.57245631
2024-10-16 08:00:00,MINAUSDT,0.0001,0.55758104
2024-10-16 16:00:00,MINAUSDT,0.0001,0.56130000
2024-10-17 00:00:00,MINAUSDT,0.0001,0.57120000
2024-10-17 08:00:00,MINAUSDT,0.0001,0.56477373
2024-10-17 16:00:00,MINAUSDT,0.0001,0.57597587
2024-10-18 00:00:00,MINAUSDT,0.0001,0.55693854
2024-10-18 08:00:00,MINAUSDT,0.0001,0.56187819
2024-10-18 16:00:00,MINAUSDT,0.0001,0.56340694
2024-10-19 00:00:00,MINAUSDT,0.0001,0.57045600
2024-10-19 08:00:00,MINAUSDT,0.0001,0.57190000
2024-10-19 16:00:00,MINAUSDT,0.0001,0.57252366
2024-10-20 00:00:00,MINAUSDT,0.0001,0.57530000
2024-10-20 08:00:00,MINAUSDT,0.0001,0.58290000
2024-10-20 16:00:00,MINAUSDT,0.0001,0.60614364
2024-10-21 00:00:00,MINAUSDT,0.0001,0.61240000
2024-10-21 08:00:00,MINAUSDT,-1.114e-05,0.64817075
2024-10-21 16:00:00,MINAUSDT,0.0001,0.61800865
2024-10-22 00:00:00,MINAUSDT,0.0001,0.60670000
2024-10-22 08:00:00,MINAUSDT,5.6e-06,0.59900000
2024-10-22 16:00:00,MINAUSDT,0.0001,0.57595169
2024-10-23 00:00:00,MINAUSDT,0.0001,0.57967451
2024-10-23 08:00:00,MINAUSDT,0.0001,0.55857588
2024-10-23 16:00:00,MINAUSDT,0.0001,0.55550000
2024-10-24 00:00:00,MINAUSDT,0.0001,0.55418780
2024-10-24 08:00:00,MINAUSDT,0.0001,0.55702059
2024-10-24 16:00:00,MINAUSDT,0.0001,0.56070000
2024-10-25 00:00:00,MINAUSDT,0.0001,0.56483467
2024-10-25 08:00:00,MINAUSDT,0.0001,0.54450000
2024-10-25 16:00:00,MINAUSDT,0.0001,0.54426548
2024-10-26 00:00:00,MINAUSDT,0.0001,0.50610002
2024-10-26 08:00:00,MINAUSDT,-2.977e-05,0.51140623
2024-10-26 16:00:00,MINAUSDT,0.0001,0.50140000
2024-10-27 00:00:00,MINAUSDT,0.0001,0.51363132
2024-10-27 08:00:00,MINAUSDT,0.0001,0.51631549
2024-10-27 16:00:00,MINAUSDT,0.0001,0.52880000
2024-10-28 00:00:00,MINAUSDT,0.0001,0.52620000
2024-10-28 08:00:00,MINAUSDT,0.0001,0.51970471
2024-10-28 16:00:00,MINAUSDT,0.0001,0.50502918
2024-10-29 00:00:00,MINAUSDT,0.0001,0.52420000
2024-10-29 08:00:00,MINAUSDT,0.0001,0.53520972
2024-10-29 16:00:00,MINAUSDT,0.0001,0.54396918
2024-10-30 00:00:00,MINAUSDT,0.0001,0.55095573
2024-10-30 08:00:00,MINAUSDT,0.0001,0.55516625
2024-10-30 16:00:00,MINAUSDT,0.0001,0.55752645
2024-10-31 00:00:00,MINAUSDT,0.0001,0.55790000
2024-10-31 08:00:00,MINAUSDT,0.0001,0.54382314
2024-10-31 16:00:00,MINAUSDT,0.0001,0.53574335
2024-11-01 00:00:00,MINAUSDT,0.0001,0.52423280
2024-11-01 08:00:00,MINAUSDT,0.0001,0.51305852
2024-11-01 16:00:00,MINAUSDT,0.0001,0.51547542
2024-11-02 00:00:00,MINAUSDT,0.0001,0.51315661
2024-11-02 08:00:00,MINAUSDT,0.0001,0.51111710
2024-11-02 16:00:00,MINAUSDT,0.0001,0.49754883
2024-11-03 00:00:00,MINAUSDT,0.0001,0.49507073
2024-11-03 08:00:00,MINAUSDT,0.0001,0.48090000
2024-11-03 16:00:00,MINAUSDT,0.0001,0.46548594
2024-11-04 00:00:00,MINAUSDT,0.0001,0.47161715
2024-11-04 08:00:00,MINAUSDT,0.0001,0.46590000
2024-11-04 16:00:00,MINAUSDT,0.0001,0.46440278
2024-11-05 00:00:00,MINAUSDT,9.297e-05,0.45229204
2024-11-05 08:00:00,MINAUSDT,0.0001,0.46420000
2024-11-05 16:00:00,MINAUSDT,0.0001,0.47780000
2024-11-06 00:00:00,MINAUSDT,0.0001,0.47850846
2024-11-06 08:00:00,MINAUSDT,0.0001,0.51383708
2024-11-06 16:00:00,MINAUSDT,0.0001,0.52148560
2024-11-07 00:00:00,MINAUSDT,0.0001,0.53167482
2024-11-07 08:00:00,MINAUSDT,0.0001,0.52450000
2024-11-07 16:00:00,MINAUSDT,0.0001,0.53170000
2024-11-08 00:00:00,MINAUSDT,0.0001,0.53546629
2024-11-08 08:00:00,MINAUSDT,0.0001,0.52886848
2024-11-08 16:00:00,MINAUSDT,0.0001,0.52810000
2024-11-09 00:00:00,MINAUSDT,0.0001,0.53563973
2024-11-09 08:00:00,MINAUSDT,0.0001,0.54950000
2024-11-09 16:00:00,MINAUSDT,0.0001,0.55029488
2024-11-10 00:00:00,MINAUSDT,0.0001,0.57069688
2024-11-10 08:00:00,MINAUSDT,0.0002119,0.58514671
2024-11-10 16:00:00,MINAUSDT,0.00034087,0.60438513
2024-11-11 00:00:00,MINAUSDT,0.0003373,0.59628134
2024-11-11 08:00:00,MINAUSDT,0.00013432,0.60627022
2024-11-11 16:00:00,MINAUSDT,0.0001,0.61675465
2024-11-12 00:00:00,MINAUSDT,0.00041565,0.65030000
2024-11-12 08:00:00,MINAUSDT,0.00037555,0.66700000
2024-11-12 16:00:00,MINAUSDT,0.0001,0.61848145
2024-11-13 00:00:00,MINAUSDT,0.0001,0.65748930
2024-11-13 08:00:00,MINAUSDT,0.00010975,0.61066176
2024-11-13 16:00:00,MINAUSDT,0.0001,0.65596006
2024-11-14 00:00:00,MINAUSDT,0.0001,0.65430000
2024-11-14 08:00:00,MINAUSDT,0.0001,0.66101797
2024-11-14 16:00:00,MINAUSDT,0.00010719,0.61239617
2024-11-15 00:00:00,MINAUSDT,0.00015792,0.60534095
2024-11-15 08:00:00,MINAUSDT,0.0001,0.59980000
2024-11-15 16:00:00,MINAUSDT,0.0001,0.60880000
2024-11-16 00:00:00,MINAUSDT,0.0001,0.63100000
2024-11-16 08:00:00,MINAUSDT,0.00023692,0.66198562
2024-11-16 16:00:00,MINAUSDT,0.00027555,0.66720000
2024-11-17 00:00:00,MINAUSDT,0.00013759,0.70430000
2024-11-17 08:00:00,MINAUSDT,0.00026185,0.68090000
2024-11-17 16:00:00,MINAUSDT,0.00022361,0.66473839
2024-11-18 00:00:00,MINAUSDT,0.00014918,0.64241139
2024-11-18 08:00:00,MINAUSDT,0.00040045,0.68280000
2024-11-18 16:00:00,MINAUSDT,0.0002855,0.69760000
2024-11-19 00:00:00,MINAUSDT,0.00034079,0.70259442
2024-11-19 08:00:00,MINAUSDT,0.00032969,0.67939536
2024-11-19 16:00:00,MINAUSDT,0.00013784,0.67021729
2024-11-20 00:00:00,MINAUSDT,0.0001,0.66767359
2024-11-20 08:00:00,MINAUSDT,0.0001,0.65170000
2024-11-20 16:00:00,MINAUSDT,0.0001,0.66220000
2024-11-21 00:00:00,MINAUSDT,0.0001,0.63380000
2024-11-21 08:00:00,MINAUSDT,0.0001,0.64470000
2024-11-21 16:00:00,MINAUSDT,0.0001,0.66324633
2024-11-22 00:00:00,MINAUSDT,0.00020968,0.66460000
2024-11-22 08:00:00,MINAUSDT,0.00022434,0.66430000
2024-11-22 16:00:00,MINAUSDT,0.0001,0.67037080
2024-11-23 00:00:00,MINAUSDT,0.00029701,0.69810000
2024-11-23 08:00:00,MINAUSDT,0.00041704,0.73400000
2024-11-23 16:00:00,MINAUSDT,0.00034817,0.74922635
2024-11-24 00:00:00,MINAUSDT,0.0003715,0.73254601
2024-11-24 08:00:00,MINAUSDT,0.00029019,0.77330000
2024-11-24 16:00:00,MINAUSDT,0.00019321,0.69704444
2024-11-25 00:00:00,MINAUSDT,0.0001,0.78036676
2024-11-25 08:00:00,MINAUSDT,0.0001,0.75991007
2024-11-25 16:00:00,MINAUSDT,0.00013198,0.76059773
2024-11-26 00:00:00,MINAUSDT,0.00012509,0.73806837
2024-11-26 08:00:00,MINAUSDT,0.00015023,0.76600000
2024-11-26 16:00:00,MINAUSDT,0.0001,0.72220000
2024-11-27 00:00:00,MINAUSDT,0.0001,0.76320000
2024-11-27 08:00:00,MINAUSDT,0.0001,0.76870000
2024-11-27 16:00:00,MINAUSDT,0.00017832,0.78070000
2024-11-28 00:00:00,MINAUSDT,0.00028491,0.79306497
2024-11-28 08:00:00,MINAUSDT,0.00027418,0.76841087
2024-11-28 16:00:00,MINAUSDT,0.00014873,0.74787192
2024-11-29 00:00:00,MINAUSDT,0.00026097,0.77802244
2024-11-29 08:00:00,MINAUSDT,0.00015512,0.74880000
2024-11-29 16:00:00,MINAUSDT,0.00027002,0.78750000
2024-11-30 00:00:00,MINAUSDT,0.00027352,0.80470000
2024-11-30 08:00:00,MINAUSDT,0.0001,0.86586520
2024-11-30 16:00:00,MINAUSDT,0.0001,0.86530815
2024-12-01 00:00:00,MINAUSDT,0.00021104,0.85383821
2024-12-01 08:00:00,MINAUSDT,0.00016754,0.86900000
2024-12-01 16:00:00,MINAUSDT,0.00044162,0.86619178
2024-12-02 00:00:00,MINAUSDT,0.00044126,0.86341374
2024-12-02 08:00:00,MINAUSDT,0.00038998,0.84080000
2024-12-02 16:00:00,MINAUSDT,0.00017557,0.82530000
2024-12-03 00:00:00,MINAUSDT,0.00040995,0.87120000
2024-12-03 08:00:00,MINAUSDT,0.00059535,0.88210000
2024-12-03 16:00:00,MINAUSDT,0.00032963,0.83565737
2024-12-04 00:00:00,MINAUSDT,0.00042922,0.90040000
2024-12-04 08:00:00,MINAUSDT,0.000614,0.92898393
2024-12-04 16:00:00,MINAUSDT,0.00058255,0.93296809
2024-12-05 00:00:00,MINAUSDT,0.00026743,0.91000000
2024-12-05 08:00:00,MINAUSDT,0.00036569,0.91287776
2024-12-05 16:00:00,MINAUSDT,0.00052379,0.91310000
2024-12-06 00:00:00,MINAUSDT,0.00047771,0.87850000
2024-12-06 08:00:00,MINAUSDT,0.00040946,0.93800000
2024-12-06 16:00:00,MINAUSDT,0.00023287,0.93510000
2024-12-07 00:00:00,MINAUSDT,0.00032527,1.00012742
2024-12-07 08:00:00,MINAUSDT,0.00058949,0.95250000
2024-12-07 16:00:00,MINAUSDT,0.00046089,0.96452029
2024-12-08 00:00:00,MINAUSDT,0.00050176,0.94830000
2024-12-08 08:00:00,MINAUSDT,0.00046663,0.93635944
2024-12-08 16:00:00,MINAUSDT,0.00040415,0.93887391
2024-12-09 00:00:00,MINAUSDT,0.00040008,0.93842015
2024-12-09 08:00:00,MINAUSDT,0.00026842,0.88880000
2024-12-09 16:00:00,MINAUSDT,0.00015925,0.85140000
2024-12-10 00:00:00,MINAUSDT,0.0001,0.77800414
2024-12-10 08:00:00,MINAUSDT,0.0001,0.77977007
2024-12-10 16:00:00,MINAUSDT,0.0001,0.71012244
2024-12-11 00:00:00,MINAUSDT,0.0001,0.75094932
2024-12-11 08:00:00,MINAUSDT,0.0001,0.73377918
2024-12-11 16:00:00,MINAUSDT,0.0001,0.80242406
2024-12-12 00:00:00,MINAUSDT,0.0001,0.79549818
2024-12-12 08:00:00,MINAUSDT,0.0001,0.82846779
2024-12-12 16:00:00,MINAUSDT,0.0001,0.82728696
2024-12-13 00:00:00,MINAUSDT,0.0001,0.80628095
2024-12-13 08:00:00,MINAUSDT,0.0001,0.78260000
2024-12-13 16:00:00,MINAUSDT,0.0001,0.77864461
2024-12-14 00:00:00,MINAUSDT,0.0001,0.82610000
2024-12-14 08:00:00,MINAUSDT,0.0001,0.84980000
2024-12-14 16:00:00,MINAUSDT,0.0001,0.81896313
2024-12-15 00:00:00,MINAUSDT,0.0001,0.82812324
2024-12-15 08:00:00,MINAUSDT,7.644e-05,0.79562549
2024-12-15 16:00:00,MINAUSDT,0.0001,0.83630000
2024-12-16 00:00:00,MINAUSDT,0.0001,0.84682318
2024-12-16 08:00:00,MINAUSDT,0.0001,0.82782137
2024-12-16 16:00:00,MINAUSDT,0.0001,0.80700000
2024-12-17 00:00:00,MINAUSDT,0.0001,0.81185234
2024-12-17 08:00:00,MINAUSDT,0.0001,0.78446677
2024-12-17 16:00:00,MINAUSDT,0.0001,0.76144183
2024-12-18 00:00:00,MINAUSDT,0.0001,0.75351854
2024-12-18 08:00:00,MINAUSDT,0.0001,0.73682792
2024-12-18 16:00:00,MINAUSDT,0.0001,0.74113602
2024-12-19 00:00:00,MINAUSDT,0.0001,0.68465156
2024-12-19 08:00:00,MINAUSDT,0.0001,0.67750000
2024-12-19 16:00:00,MINAUSDT,0.0001,0.66213039
2024-12-20 00:00:00,MINAUSDT,0.0001,0.61512418
2024-12-20 08:00:00,MINAUSDT,0.0001,0.61168916
2024-12-20 16:00:00,MINAUSDT,0.0001,0.60072881
2024-12-21 00:00:00,MINAUSDT,0.0001,0.63109426
2024-12-21 08:00:00,MINAUSDT,0.0001,0.66380000
2024-12-21 16:00:00,MINAUSDT,0.0001,0.61310000
2024-12-22 00:00:00,MINAUSDT,0.0001,0.59655163
