,spread,theta,mu,sigma,signal,a,b
2017-04-06,0.23469284507785915,0.24547802295283638,-0.17431967660618217,0.4619958337531862,,1.1443825774558245,-1.4930219306681887
2017-04-07,0.1144210585789125,0.24610676102752893,-0.17659785972822373,0.45647143342912483,,1.1246703783211496,-1.4778660977775968
2017-04-10,0.14169862467504402,0.48856711235581984,-0.04109764809851596,0.34488661540083626,,0.6566995535327609,-0.7388948497297927
2017-04-11,0.2115379803058346,0.8408517568545325,-0.03729733374294641,0.2739022086315546,,0.38512883478336973,-0.45972350226926256
2017-04-12,0.45986023686459987,0.25771371766900936,-0.0021549189467269074,0.17683465348384825,,0.4904668570411263,-0.49477669493458015
2017-04-13,0.650629443143572,0.1730832675624782,0.06032278260282252,0.17483350004902642,,0.6546315088267468,-0.5339859436211017
2017-04-14,0.564562870241005,0.16834466962985378,0.0649461561013803,0.17231992314851022,,0.65889741238089,-0.5290051001781293
2017-04-17,0.7212107372273522,0.10622268466890014,0.18902551914301138,0.17139475493450843,,0.9327359769772298,-0.554684938691207
2017-04-18,0.48360136538616416,0.14852888779619536,0.11015593443671441,0.17709697516608583,,0.7600172371224309,-0.539705368249002
2017-04-19,0.4727883626814844,0.14807103555901965,0.15072334557237077,0.17431564128843205,,0.7913666609068284,-0.48991996976208685
2017-04-20,0.5158382310736584,0.1367553455474475,0.17716355736056003,0.17182866708252795,,0.8342741429170012,-0.4799470281958812
2017-04-21,0.5676614208473438,0.12443255716973908,0.20959521045882254,0.16944181109461723,,0.8889060890285236,-0.4697156681108785
2017-04-24,0.6986345680435591,0.1130910743256757,0.3064139876499184,0.17268080895969773,,1.0325950307446168,-0.41976705544478005
2017-04-25,0.4596894027721845,0.1291786885035697,0.21452192197166353,0.17535080098226677,,0.9044873280475129,-0.4754434841041858
2017-04-26,0.5376638652271737,0.1314056243145884,0.28323148993236896,0.17137418622085468,,0.9518115599711929,-0.38534858010645506
2017-04-27,0.4470882690099529,0.13684380431577875,0.26647331672814384,0.16991575795465297,,0.9160584626568313,-0.3831118292005436
2017-04-28,0.4034233917602421,0.1381803820937678,0.2618098809668601,0.1679662737135236,,0.9008290568876798,-0.3772092949539596
2017-05-02,0.5225840665440842,0.14233834587466732,0.3104018895911327,0.1696120373420814,,0.9461875248688387,-0.32538374568657336
2017-05-03,0.7520263576473809,0.15082937080724462,0.3914051851304286,0.16974970853279103,,1.0095369691980445,-0.22672659893718722
2017-05-04,0.7449879804916719,0.14482491744231418,0.40753411398540434,0.16735930195974638,,1.029466551999046,-0.21439832402823727
2017-05-05,0.7397556113887731,0.13982813596600874,0.42210307442849976,0.16510591305177574,,1.0465281584926325,-0.20232200963563302
2017-05-08,0.9908080366433154,0.1279824907695327,0.5343989780325594,0.167062443632148,,1.194816440803556,-0.12601848473843713
2017-05-09,1.3792818262619448,0.032083030896713945,1.5059312361058306,0.17160631467168908,,2.860841609465633,0.15102086274602833
2017-05-10,1.2590707619301043,0.06658722434188587,0.8821133543035669,0.17497438858969092,,1.8410590773614848,-0.07683236875435095
2017-05-11,1.2374293908795693,0.06601866851164123,0.8878437328870364,0.17278016873249175,,1.8388327713405346,-0.06314530556646158
2017-05-12,1.1279487688223497,0.07792547525580629,0.7847465758736726,0.17218511459842745,,1.6570566176834647,-0.08756346593611963
2017-05-15,0.0,0.19689536708917302,0.4298347890620791,0.25738074409818834,,1.2501359028804049,-0.3904663247562466
2017-05-16,0.020323546627111,0.21309497008770034,0.46911506165294414,0.25048143733650813,,1.2364835218851766,-0.29825339857928823
2017-05-17,-0.029247806685660294,0.2266176390825324,0.47558269595599983,0.250461538168047,,1.2196447998235471,-0.2684794079115474
2017-05-18,-0.06933772237221092,0.21462063939962153,0.45981964730952213,0.24737944594531514,,1.2149864119437275,-0.2953471173246833
2017-05-19,0.037705263595157135,0.21410517067584126,0.4591642011286907,0.24436057044693857,,1.206012765101057,-0.2876843628436757
2017-05-22,-0.11717795833996547,0.1703913701139467,0.43475523552585016,0.2326101044170096,,1.2316845026631005,-0.36217403161140005
2017-05-23,0.08758744998867485,0.17917692264463186,0.4472375138462091,0.23426564499712518,,1.2299145022368898,-0.3354394745444716
2017-05-24,-0.21078198797361836,0.15139309486943395,0.3732169383968459,0.23842364538694813,,1.2398021791880882,-0.49336830239439644
2017-05-25,0.0010428042210719468,0.16443342300031863,0.3965664040225671,0.2377901713732429,,1.2258705735815618,-0.4327377655364277
2017-05-26,0.0007699105765510694,0.16005281507437774,0.38595737042404726,0.2346956362208538,,1.215594831892125,-0.44368009104403044
2017-05-31,0.015615507601751233,0.16637257810328815,0.4251308647896462,0.24524029077676207,,1.275418663138722,-0.4251569335594298
2017-06-01,0.054836931086370555,0.16448658028694435,0.42046872423517045,0.24190944194629813,,1.2640027036620438,-0.423065255191703
2017-06-02,-0.13007256374183385,0.15068509112748277,0.3789182522461038,0.24077873315050258,,1.2561169542668493,-0.49828044977464164
2017-06-05,0.0962480599758635,0.15876564091204098,0.39046542328386047,0.24254497470130165,,1.2513184648797189,-0.47038761831199793
2017-06-06,0.18966727720642496,0.1646976659437323,0.42098953453799914,0.24201579441844226,,1.2643533921787111,-0.42237432310271295
2017-06-07,0.15032291477639603,0.16316372298845802,0.4125594598413879,0.2421652603039112,,1.2604016742579958,-0.43528275457521987
2017-06-08,0.3100417263995894,0.16756369127374676,0.4297984153695633,0.2404807052365107,,1.2606152256889223,-0.4010183949497955
2017-06-09,0.24448580874906156,0.1663955860520342,0.41744045650718303,0.2378901707165069,,1.2421871726019869,-0.40730625958762073
2017-06-12,0.07409600111644465,0.15577167732283725,0.3135274871335769,0.23910171985962442,,1.1702761783611741,-0.5432212040940203
2017-06-13,0.03363179230503022,0.1507973081687032,0.30336801164463295,0.2388233849097555,,1.1731192438059876,-0.5663832205167216
2017-06-14,0.055449167314861825,0.1551419893147419,0.26999802228911357,0.23691119714197256,,1.120618643995132,-0.580622599416905
2017-06-15,-0.014980896926459764,0.15040244426066968,0.24954709967223151,0.23410262064510548,,1.1032245820819127,-0.6041303827374497
2017-06-16,0.2520634579831267,0.16253424461586133,0.2920795689597076,0.23557201170473438,,1.1184337901742887,-0.5342746522548734
2017-06-19,0.3697150417454509,0.1566281333705903,0.32059548840137236,0.23934378446006077,,1.1758635717532413,-0.5346725949504965
2017-06-20,0.67691670273814,0.15739942896511383,0.3585689128824498,0.24490522482953977,,1.231563341569044,-0.5144255158041442
2017-06-21,0.5606931248985916,0.165858502278252,0.3222469246297262,0.24442907874619005,,1.1710344714311933,-0.5265406221717408
2017-06-22,0.36913395312578245,0.17046028060141946,0.30067495108485726,0.2432824644101096,,1.133999555477359,-0.5326496533076446
2017-06-23,0.4641351885049261,0.1701606290491012,0.31587881550394387,0.24098266509709826,,1.142052313752153,-0.5102946827442651
2017-06-26,1.0822050535502399,0.14913810096904548,0.4450222550190631,0.26449603729198584,,1.413611992459018,-0.5235674824208919
2017-06-27,0.9611864971608952,0.1511556664695415,0.44672796130677084,0.2646816910135562,,1.4095071237467256,-0.5160512011331839
2017-06-28,1.101460396715666,0.13490673952680243,0.47643902413438743,0.2644023288759186,,1.494475762438864,-0.5415977141700892
2017-06-29,0.9320922631075064,0.14229314149045802,0.45673860691474283,0.2624323478362192,,1.4406146364388535,-0.5271374226093677
2017-06-30,0.8574671278532549,0.14273014380769836,0.4553656752803566,0.259345772041423,,1.4261803187950515,-0.5154489682343382
2017-07-03,0.7481794339875734,0.15041940997251604,0.39819480319189904,0.2602769825429207,,1.3472660597980275,-0.5508764534142294
2017-07-04,0.7723688942992482,0.14918581652601554,0.40320934434870614,0.2603231642677001,,1.3563654727719405,-0.5499467840745282
2017-07-05,1.0545068108085047,0.14649297377007836,0.4094301324090302,0.2612241395982278,,1.37463589840483,-0.5557756335867694
2017-07-06,0.9573086584242958,0.14668359115754287,0.40898773658863224,0.2581193257592721,,1.362101525995352,-0.5441260528180873
2017-07-07,1.0228038345363188,0.13841158356948627,0.4329847731802383,0.25515054691783207,,1.4028810287894655,-0.5369114824289889
2017-07-10,1.440558774229757,0.14560039618976156,0.41857404444114726,0.26344238164291733,,1.3949551428967168,-0.5578070540144222
2017-07-11,1.6333557082314627,0.1022461521104773,0.5123502121570833,0.26312748015534393,,1.6760949174776312,-0.6513944931634645
2017-07-12,1.553745756080147,0.012405081010663175,3.53267704922701,0.1812670820647734,,5.834299786612444,1.231054311841576
2017-07-13,1.8534011709507183,0.005426432463960568,0.46171453440359406,0.18785488412211848,,4.068167625009949,-3.1447385562027614
2017-07-14,1.7838657728208176,0.00572030797205868,194.3926279633305,0.18117348775938316,,197.78028890757534,191.00496701908568
2017-07-17,1.7857362895568087,0.010173706601852973,5.089928757605069,0.1854023237829806,,7.689433215526149,2.490424299683989
2017-07-18,1.7613901687510918,0.012585380461460438,4.00173980020423,0.1856239092133246,,6.34173915654082,1.661740443867639
2017-07-19,1.8275571515252977,0.017516905237276774,3.3964319032472936,0.1832344687329514,,5.354345313062272,1.438518493432316
2017-07-20,1.7886349162882453,0.022154601652846804,2.748446498332523,0.18172208561647546,,4.475042526542442,1.021850470122604
2017-07-21,1.6840975767450175,0.029868438354148232,2.113287032916135,0.18123646658501344,,3.596332022983399,0.6302420428488706
2017-07-24,1.658772988093233,0.030870696939321485,2.1018708078533392,0.17403775648319336,,3.5027002366353663,0.7010413790713121
2017-07-25,1.7570781288329727,0.029681778732464453,2.2801185289481936,0.17410369916253157,,3.7092692568307024,0.8509678010656849
2017-07-26,1.7604623933590915,0.03286933559202081,2.1718532260851884,0.17417172508395748,,3.530470676290316,0.8132357758800608
2017-07-27,1.8831103334946278,0.027534979785849706,2.521288966167534,0.17242136569830355,,3.9907690268531057,1.0518089054819624
2017-07-28,1.6098580097395825,0.04249329505485548,1.7845445529367794,0.17711133998339715,,2.99961417227762,0.569474933595939
2017-07-31,0.8110513445476641,0.073147212594099,1.1753778277618658,0.21850340303576637,,2.317925454156419,0.03283020136731252
2017-08-01,1.1619461042911041,0.08865153561534227,1.2942364743358834,0.2213773964605524,,2.3457264627562213,0.24274648591554548
2017-08-02,1.2056332365692555,0.08180595598259,1.300881395392078,0.22007617617185013,,2.389048435646324,0.21271435513783188
2017-08-03,1.2639411459554992,0.08114934213305945,1.3179273214925196,0.21763201021131293,,2.3983539258087463,0.23750071717629306
2017-08-04,1.1100931408474821,0.08367524586120267,1.2650413136583913,0.21682469042344993,,2.325088589411655,0.2049940379051276
2017-08-07,1.1265092945281197,0.08741401765769026,1.2752264413817676,0.22098472691782745,,2.332254987755076,0.2181978950084591
2017-08-08,1.1367388763150217,0.09540274498060701,1.2949566892580056,0.22046192648469376,,2.3043679856459747,0.28554539287003644
2017-08-09,0.0,0.11592077907834063,1.0783056185659812,0.2856652788280746,,2.264871371661184,-0.10826013452922156
2017-08-10,0.280465746866156,0.12714662488159928,1.105838014134865,0.2849095343967308,,2.2358149072367635,-0.024138878967033595
2017-08-11,-0.04566970757340982,0.10559773680825169,1.0244142572927943,0.2864313143461204,,2.270959910027612,-0.22213139544202298
2017-08-14,0.20784055516512012,0.14782168615831903,1.131119203414589,0.2959417597370734,,2.2196787071890887,0.04255969964008899
2017-08-15,0.06518054770018011,0.12046943062556738,1.0635979588099753,0.2945632490116306,,2.2638021261444057,-0.13660620852445504
2017-08-16,-0.059403642018125424,0.10044316041233543,0.9943637976150487,0.29403673333995245,,2.306431975366844,-0.31770438013674684
2017-08-17,-0.027007772773657734,0.09482165514997651,0.971911113546967,0.2900935037895258,,2.304202547104001,-0.3603803200100669
2017-08-18,-0.1300672005802994,0.08151424811532676,0.9049520403525628,0.2864975232093252,,2.324071992783942,-0.5141679120788165
2017-08-21,-0.23994399233968977,0.06627525581950748,0.8338479467721573,0.2865184287605276,,2.4078012824287374,-0.7401053888844227
2017-08-22,0.038662280760092926,0.07885000071440385,0.909682695592661,0.2898308648158382,,2.3693664674179984,-0.5500010762326765
2017-08-23,-0.16104692602553428,0.04643711685455894,0.3905810730528673,0.27196944005285156,,2.1754341860217723,-1.3942720399160375
2017-08-24,-0.006988712029652788,0.05400382295699904,0.531332135716653,0.2705280309877158,,2.177655027393342,-1.114990755960036
2017-08-25,-0.060744436864808904,0.05006591982357342,0.4586418198174271,0.2672672369544361,,2.147875072449355,-1.2305914328145007
2017-08-28,-0.2716107978941693,0.03764398145624442,0.18637033504985331,0.2716448995273789,,2.166386689545233,-1.7936460194455264
2017-08-29,-0.2704456680360323,0.03679180162219102,0.18912362856837442,0.27144407938974247,,2.1904588743204805,-1.8122116171837315
2017-08-30,-0.4147354042898854,0.029278668590386314,-0.05349818343198173,0.27120159231387736,,2.1879647993500138,-2.2949611662139775
2017-08-31,-0.2756855756826724,0.035533113001664736,0.1916939029473909,0.2695927041363836,,2.2142776089390983,-1.8308898030443164
2017-09-01,-0.2797112923616538,0.0346983745592606,0.16267904926385085,0.2664875825202559,,2.1858724954688524,-1.8605143969411506
2017-09-04,-0.22096251154152924,0.035308129238613435,0.013230368886010799,0.26834117750689357,,2.0328285236152266,-2.006367785843205
2017-09-05,-0.47220261906890926,0.027139053384317536,-0.5318691208313537,0.26959717543978245,,1.7825019281285384,-2.846240169791246
2017-09-06,-0.25915342623171966,0.03965786473185984,-0.2763318643762294,0.26350082144256176,,1.5949202656513533,-2.147583994403812
2017-09-07,-0.5109204306534565,0.03198754307124748,-0.6979836141652088,0.26218853031091877,,1.3752022793898844,-2.771169507720302
2017-09-08,-0.5941058470576905,0.029218692222874185,-0.8898260056344753,0.25914979221493606,,1.2542267928962256,-3.0338788041651763
2017-09-11,-0.4283790868970101,0.05292104570215229,-0.4251215730259734,0.2589933024606519,,1.1670480094025877,-2.0172911554545347
2017-09-12,-0.410520778363491,0.05553968071804924,-0.3935819931057488,0.25920616627308485,,1.1618772543759186,-1.949041240587416
2017-09-13,-0.338872707326658,0.06263656610004713,-0.31272027544747466,0.2595511987479281,,1.1539215520651032,-1.7793621029600526
2017-09-14,-0.4342345495206956,0.06016846241285443,-0.38254242908274405,0.2566978080018244,,1.0974268527728612,-1.862511710938349
2017-09-15,-0.6212782696410386,0.05501617456830155,-0.5395149853118071,0.2547812753632306,,0.9966480496896886,-2.075678020313303
2017-09-18,-0.2145774833822287,0.08881489194367202,-0.20329856617519482,0.26847420612758477,,1.070716807793056,-1.4773139401434454
2017-09-19,-0.17383039030706016,0.09374780921713328,-0.18583785093292354,0.2689123199408119,,1.0562294641339671,-1.427905165999814
2017-09-20,-0.26815453135799316,0.10106914427254195,-0.2121476944813422,0.2690794683122247,,0.9848305702750221,-1.4091259592377066
2017-09-21,-0.22542116612325458,0.10182256737455977,-0.20040913404671734,0.2661635955875577,,0.9792095180227871,-1.3800277861162218
2017-09-22,-0.30654173501910975,0.10031587692334878,-0.22567326810285934,0.26331425546060117,,0.950048428526658,-1.4013949647323767
2017-09-25,-0.06278734381579909,0.18076164505750072,-0.15681379375925455,0.26498514341379387,,0.7246071807660512,-1.0382347682845603
2017-09-26,-0.09200561307271471,0.19285826125306305,-0.15694073854934681,0.26589547125045343,,0.699321545126782,-1.0132030222254755
2017-09-27,-0.2315619805440008,0.1300318591547999,-0.1782638521420407,0.24535549918289637,,0.7839816908136465,-1.140509395097728
2017-09-28,-0.2869389245413032,0.12878453264036166,-0.19130932145715676,0.24260719979545942,,0.7647543801856145,-1.147373023099928
2017-09-29,-0.29170257541836975,0.1283758851882173,-0.19494405948698132,0.23986448027296953,,0.7518144419305413,-1.141702560904504
2017-10-02,-0.48838097663653457,0.24384744761719285,-0.25342708799728086,0.2331678746160013,,0.41433937644365104,-0.9211935524382128
2017-10-03,-0.5081585686753982,0.2849407894545906,-0.25927042513035453,0.23408647384107895,,0.3609042187181624,-0.8794450689788715
2017-10-05,-0.5280192926356477,0.378787552181111,-0.26657744756336044,0.22946148650428422,,0.2606851334272652,-0.793840028553986
2017-10-06,-0.3824461162460153,0.3819143358572673,-0.26296301053986026,0.2272969419889078,,0.2571834053788262,-0.7831094264585468
2017-10-11,0.0671731282397019,0.42933207995346157,-0.27088488590793175,0.1749503463956301,,0.10671611283266474,-0.6484858846485282
2017-10-12,0.30949738662880577,0.3458666249360478,-0.2468943120361924,0.17988815238017541,,0.18568249538685122,-0.679471119459236
2017-10-13,0.059029243308188484,0.3635772967782915,-0.25047593494819614,0.17938264716411378,,0.17024783398103294,-0.6711997038774252
2017-10-16,0.11381361227553555,0.3476489294757878,-0.24640292354184487,0.18408505805450018,,0.19512999545929674,-0.6879358425429865
2017-10-17,0.30675671617073874,0.2726766883001277,-0.21210198684630432,0.18586321424708094,,0.2912646601106327,-0.7154686338032413
2017-10-18,0.6155635783320861,0.13969837441601002,-0.08495314787278685,0.18686832317149946,,0.6221048027389314,-0.7920110984845051
2017-10-19,0.5892270876562549,0.11712098071327558,-0.04354909293003317,0.18286393983424787,,0.71210966511463,-0.7992078509746964
2017-10-20,0.47521951260787887,0.12670729420949747,-0.063128192734876,0.18159899357753126,,0.6583573395623763,-0.7846137250321283
2017-10-23,0.3679317855075226,0.11977267839385004,-0.10934598052578268,0.17606837091945443,,0.6101319271482794,-0.8288238881998448
2017-10-24,0.19673839816888972,0.1337584073963389,-0.1306387317976344,0.1780831968673501,,0.55797772364876,-0.8192551872440288
2017-10-25,0.09167693475846761,0.13375290838477272,-0.1037510389559798,0.17506848193703478,,0.573221958999284,-0.7807240369112436
2017-10-26,0.11336807485744771,0.1307725795063605,-0.09317132483299959,0.17284991461664578,,0.5827961846835028,-0.769138834349502
2017-10-27,0.35755109233241456,0.11323082747200215,-0.02441143448403186,0.174795769146776,,0.7102099627092887,-0.7590328316773524
2017-10-30,0.6213914276170698,0.0788361560862295,0.15733337807031023,0.1796067792525953,,1.061971744482002,-0.7473049883413816
2017-10-31,0.5711698423313578,0.08214907329849949,0.1541497250918878,0.1797955753434392,,1.041290750248127,-0.7329913000643513
2017-11-01,0.3659387072198115,0.10253039830427353,0.057155795445628044,0.18351294044791577,,0.8676601819152974,-0.7533485910240412
2017-11-02,0.2022599820566171,0.11313496543248977,0.015296845933236203,0.18341058285542883,,0.786450577738583,-0.7558568858721105
2017-11-03,0.006012452330836027,0.12167962781897815,-0.025890152340125334,0.1841210489383071,,0.720574937755035,-0.7723552424352857
2017-11-06,0.0,0.12884182881425965,0.051204080494961585,0.17502949178782645,,0.7408049323149373,-0.638396771325014
2017-11-07,0.011957840857135693,0.14308044647965854,0.07123661601678155,0.17409819888567868,,0.7221439017045161,-0.579670669670953
2017-11-08,-0.11334483211717838,0.1356817729058546,0.0377010412692926,0.1744359223737465,,0.7074162614765342,-0.632014178937949
2017-11-09,-0.05116432518096303,0.13644850425447522,0.04499129703675456,0.17249520237985197,,0.7053921548314462,-0.6154095607579372
2017-11-10,0.14607574846371563,0.13744972044395598,0.07715511127914934,0.17313119849182487,,0.7375723527131323,-0.5832621301548336
2017-11-13,0.23360175481214185,0.15101144529206967,0.12128663106012538,0.17695736010686539,,0.7652759977922953,-0.5227027356720445
2017-11-14,0.04977803880551335,0.18826277708356184,0.11641297479838025,0.1757297732010646,,0.6891801434476259,-0.45635419385086545
2017-11-15,-0.31185941626110036,0.1427923496784869,0.024754197071579102,0.17610343775352827,,0.6838224036634798,-0.6343140095203216
2017-11-16,0.02874602936937265,0.16824350266333082,0.0695282998310744,0.18253221637476566,,0.6988683557055204,-0.5598117560433715
2017-11-17,0.1587040263238464,0.16838373556379932,0.08732677232890401,0.1815033835289581,,0.7128589475862981,-0.53820540292849
2017-11-20,0.09145427681305307,0.18051607121517543,0.10087777453597516,0.18566612608373545,,0.7188795707458743,-0.517124021673924
2017-11-21,-0.05579943528212539,0.1926115997047535,0.09737265667869059,0.1868864252490536,,0.6995876108277429,-0.5048422974703618
2017-11-22,0.0029022395313518246,0.17609224234898752,0.07998745728907249,0.1831790935307456,,0.6973223028931096,-0.5373473883149645
2017-11-23,-0.18421457870456948,0.17238961411717155,0.05112487536428236,0.18372035231881378,,0.6768977280913274,-0.5746479773627627
2017-11-24,-0.2147655125812662,0.1675553833146603,0.040441902266688076,0.18148137828974298,,0.6674423831700311,-0.586558578636655
2017-11-27,-0.3782111013500753,0.16870689432846173,0.05630068020658324,0.1863589219860963,,0.6979515274302313,-0.5853501670170647
2017-11-28,-0.5493078031811081,0.14494767305782566,0.022262086418562862,0.1883605071792962,,0.7219417080116246,-0.6774175351744989
2017-11-29,-0.4726022237551035,0.1658900124634509,0.06366635186240398,0.18541059422946188,,0.7074492323804404,-0.5801165286556325
2017-11-30,-0.6830160743520111,0.12861453709574008,0.010048459071806088,0.1860835475953998,,0.7438488612197658,-0.7237519430761536
2017-12-01,-0.6150287260030467,0.12540630438351902,0.005420158139707158,0.18360115137874458,,0.7386340982631433,-0.7277937819837289
2017-12-04,-0.6798413332201108,0.12451724938525181,0.009861405726889998,0.18623253613019347,,0.756234192153536,-0.7365113806997561
2017-12-05,-0.6390992965386317,0.10836750166792733,-0.02266029995541444,0.18436915847318094,,0.769391783454427,-0.8147123833652559
2017-12-06,-0.6546098375233385,0.06372770470588796,-0.25301959228150217,0.16711428838685352,,0.6831713682536862,-1.1892105528166905
2017-12-07,-0.29342923750371597,0.10458804528848314,-0.07066246662980707,0.1761368542551648,,0.6995742378231169,-0.8408991710827309
2017-12-08,-0.605592711168697,0.0865755847917299,-0.17889819828282577,0.18032048975253265,,0.6877889550943874,-1.0455853516600389
2017-12-11,-0.5674602635441488,0.09011551354969931,-0.24159525074661412,0.17554889186857373,,0.5854196017889233,-1.0686101032821516
2017-12-12,-0.8524660669778683,0.05143758829843669,-0.452685438584504,0.17571337096643175,,0.6429839022401804,-1.5483547794091885
2017-12-13,-0.9821593291432151,0.03503329000288899,-0.7973271245227236,0.1751875085124548,,0.5263366150354609,-2.120990864080908
2017-12-14,-0.7335450821435359,0.06388766060920167,-0.382546595653677,0.17913513419341467,,0.6197292826542288,-1.3848224739615826
2017-12-15,-0.9860462614192329,0.041864730691427744,-0.6861690507457632,0.17979295681488014,,0.556523004044015,-1.9288611055355414
2017-12-18,-0.9724547421903083,0.07134744136173651,-0.6626257070747988,0.17340136052356073,,0.2554495795159294,-1.580700993665527
2017-12-19,-1.0337545215012796,0.06088260861406538,-0.7687802490589984,0.17290064549210513,,0.2221999716735623,-1.7597604697915592
2017-12-20,-1.0426424835103347,0.05584509786488616,-0.8159814984775502,0.17243247627903638,,0.21592782107884712,-1.8478908180339475
2017-12-21,-0.9433022831514393,0.06358532439725013,-0.7134136414566656,0.17158939739119558,,0.2489229537420946,-1.6757502366554258
2017-12-22,-0.9919524605837609,0.05899180045690358,-0.7738762888775326,0.16954893644843555,,0.21334438618095541,-1.7610969639360206
2017-12-25,-0.7067337708865722,0.07227773454986522,-0.5712680436805833,0.17820560604506977,,0.36615169521286905,-1.5086877825740355
2017-12-26,-0.7026389899325522,0.08579082295282295,-0.6148740858462293,0.1729139681239539,,0.22000706917493174,-1.4497552408673902
2017-12-27,-0.9335333534330204,0.10362374274436616,-0.7031559347884072,0.16880541851557732,,0.038447518893897525,-1.444759388470712
2017-12-28,-0.7459309015539475,0.11376639740257033,-0.6390527084548254,0.16959462687277313,,0.07202994400793172,-1.3501353609175826
2017-12-29,-0.8605848738910424,0.1086784929013009,-0.6782465966774438,0.16842884495213506,,0.0442896929959824,-1.40078288635087
2018-01-02,-0.9166121779304746,0.09174292531063633,-0.7044992977206574,0.1712575810110314,,0.09511124441075913,-1.504109839852074
2018-01-03,-0.8533828522248967,0.09904364643136948,-0.6918716808171539,0.1717157002387662,,0.0797629180375401,-1.4635062796718479
2018-01-04,-1.0442867569545342,0.08783075440369195,-0.7736622735168222,0.17183635028928412,,0.046324281032831593,-1.5936488280664758
2018-01-05,-1.0125084636442097,0.08845092380837118,-0.769657330326369,0.1699277978638686,,0.03837407494242895,-1.5776887355951668
2018-01-08,-0.920535015518837,0.10347912672908004,-0.7551388503756896,0.17363641302805397,,0.008221196627915206,-1.5184988973792946
2018-01-09,-0.84408274273774,0.1288205100730629,-0.7589023490245567,0.16993649824751053,,-0.08931204623757028,-1.428492651811543
2018-01-10,-0.5785132806763187,0.1652134199245853,-0.7154694500990353,0.17413442920105865,,-0.10960288863768697,-1.3213360115603836
2018-01-11,-0.748362726989825,0.16563026217869758,-0.7363304732307204,0.17380293286700224,,-0.13237870943911167,-1.340282237022329
2018-01-12,-0.6103483468028088,0.16906622607843877,-0.7148258516322097,0.17349051466701582,,-0.11811724214141694,-1.3115344611230024
2018-01-15,-0.6102787673698771,0.15897625380026473,-0.7401777874543887,0.15829272126937494,,-0.17872943248779893,-1.3016261424209783
2018-01-16,-0.4819513427064095,0.1986148572928441,-0.736393952514427,0.1568953311199839,,-0.23852029127429775,-1.234267613754556
2018-01-17,-0.4676146312206697,0.22105987202063662,-0.735030894140844,0.15762461474932393,,-0.2609154758855575,-1.2091463123961304
2018-01-18,0.15960900462941652,0.18261175268522495,-0.6595647982911882,0.1898187491596976,,-0.03137664403031082,-1.2877529525520655
2018-01-19,0.38487660824212355,0.11135117084298551,-0.587905114398678,0.18930596608766248,,0.21438585736321647,-1.3901960861605724
2018-01-22,0.546472398820768,0.02351082404971413,0.08560694615655541,0.18597954308612039,,1.8009312797946198,-1.629717387481509
2018-01-23,0.7136472205088893,0.004093533512718963,-0.6251204722423003,0.18653063603451556,,3.497904771447205,-4.7481457159318055
2018-01-24,0.3917835890964909,0.040372427348398826,-0.1667695433585571,0.19361430321705875,,1.1959610456320466,-1.5295001323491606
2018-01-25,0.5244588421278564,0.02071448724154968,0.42996559796598055,0.19077521261222266,,2.304527776398084,-1.444596580466123
2018-01-26,0.708030049787709,0.004946823575827949,178.8469990016317,0.1884264831508777,,182.63572963370248,175.05826836956092
2018-01-29,-1.7904986136863243,0.2912474418001468,-0.6509273848256757,0.46261286094528636,,0.5613489867153582,-1.8632037563667097
2018-01-30,0.0,0.4348531521378677,-0.550697073745034,0.5548699905465464,,0.6392699426512082,-1.740664090141276
2018-01-31,-0.05295539399934057,0.42670077235765247,-0.5343592741772996,0.5536823415663987,,0.6643502507877119,-1.733068799142311
2018-02-01,0.07724081686177442,0.41345734999779327,-0.5142780273679113,0.5474656567699507,,0.689805236496152,-1.7183612912319746
2018-02-02,-0.009840065468551984,0.4060505027322188,-0.5047335994956484,0.5402007232096862,,0.6941585954275596,-1.7036257944188566
2018-02-05,0.051254569913012915,0.3940466405876113,-0.5003697432743511,0.5491209915915458,,0.7367428539740054,-1.7374823405227078
2018-02-06,0.20408506506277035,0.37507485409014574,-0.460645234558965,0.5467650151529851,,0.8019284747152539,-1.7232189438331837
2018-02-07,0.06711227017216004,0.3696756186091703,-0.451681231821653,0.545830851078972,,0.8179063698659745,-1.7212688335092805
2018-02-08,0.17027891937179618,0.35853072200720215,-0.43120863133606513,0.5393240319338694,,0.8425923601371935,-1.7050096228093237
2018-02-09,-0.16349893888853728,0.3635679664949424,-0.43922948100471687,0.5347372985633979,,0.8149586022754134,-1.693417564284847
2018-02-12,0.09940521623765619,0.36603912297834007,-0.3776571963657749,0.5454633238221452,,0.8973622227954605,-1.6526766155270103
2018-02-21,-0.31060568378562436,0.44628051072799163,-0.28767979132007515,0.5930169208269005,,0.9677086410864061,-1.5430682237265563
2018-02-22,-0.37928996058546716,0.44629539117377487,-0.2925926827889017,0.5851632872400095,,0.9461493316097597,-1.531334697187563
2018-02-23,-0.3580306899462471,0.4462040241562013,-0.2936440600542047,0.5774001110553856,,0.9287890925947688,-1.5160772127031783
2018-02-26,-0.2593897685237607,0.47420519838068126,-0.2467269354551573,0.5918832652827098,,0.9688092826520369,-1.4622631535623516
2018-02-27,-0.1375408243819578,0.48915900703447907,-0.21990806788916645,0.5912609463931533,,0.975645843564573,-1.415461979342906
