datetime,cash,position_value,equity,positions
2023-05-04 09:00:00,97758.75923192016,761606.25,859365.0092319201,10
2023-05-04 10:00:00,97758.75923192016,762230.25,859989.0092319201,10
2023-05-04 11:00:00,97758.75923192016,762303.53,860062.2892319201,10
2023-05-04 12:00:00,97758.75923192016,759185.8099999999,856944.5692319201,10
2023-05-04 13:00:00,201190.84452677018,656716.5700000001,857907.4145267702,9
2023-05-05 09:00:00,5.7036716701590535,858026.88,858032.5836716702,15
2023-05-05 10:00:00,5.7036716701590535,860294.03,860299.7336716702,15
2023-05-05 11:00:00,5.7036716701590535,861628.82,861634.5236716701,15
2023-05-05 12:00:00,49707.441292920164,811179.22,860886.6612929201,14
2023-05-05 13:00:00,49707.441292920164,811570.6699999999,861278.1112929201,14
2023-05-08 09:00:00,49707.441292920164,812594.44,862301.8812929201,14
2023-05-08 10:00:00,10.01993052016769,864691.22,864701.2399305202,14
2023-05-08 11:00:00,10.01993052016769,861400.17,861410.1899305203,14
2023-05-08 12:00:00,10.01993052016769,862104.15,862114.1699305202,14
2023-05-08 13:00:00,10.01993052016769,864121.33,864131.3499305202,14
2023-05-09 09:00:00,10.01993052016769,856617.95,856627.9699305202,14
2023-05-09 10:00:00,10.01993052016769,858184.55,858194.5699305203,14
2023-05-09 11:00:00,97271.45081367018,758543.1,855814.5508136702,13
2023-05-09 12:00:00,97271.45081367018,758972.63,856244.0808136702,13
2023-05-09 13:00:00,97271.45081367018,757934.29,855205.7408136702,13
2023-05-10 09:00:00,97318.29106067018,747210.91,844529.2010606702,12
2023-05-10 10:00:00,168215.11029457016,676894.6499999999,845109.7602945701,10
2023-05-10 11:00:00,218813.04136507015,627567.84,846380.8813650701,9
2023-05-10 12:00:00,5.431949410138438,846314.65,846320.0819494101,15
2023-05-10 13:00:00,13.594111600138437,846365.21,846378.8041116002,14
2023-05-11 09:00:00,2.0395031501384366,842425.8,842427.8395031502,15
2023-05-11 10:00:00,260232.1007807501,582257.4099999999,842489.5107807501,9
2023-05-11 11:00:00,2.5581679500745995,841194.98,841197.53816795,17
2023-05-11 12:00:00,2.5581679500745995,837618.73,837621.28816795,17
2023-05-11 13:00:00,251216.81866900006,587733.3,838950.1186690001,13
2023-05-12 09:00:00,300552.55457300006,536851.8099999999,837404.364573,12
2023-05-12 10:00:00,250439.68614045007,582857.26,833296.9461404501,11
2023-05-12 11:00:00,250439.68614045007,585905.2,836344.88614045,11
2023-05-12 12:00:00,300120.5948008001,534933.07,835053.6648008,9
2023-05-12 13:00:00,1.595080100059505,833710.12,833711.7150801001,16
2023-05-15 09:00:00,1.595080100059505,833947.65,833949.2450801001,16
2023-05-15 10:00:00,1.595080100059505,831521.49,831523.0850801001,16
2023-05-15 11:00:00,95604.13376870006,736102.7,831706.8337687,14
2023-05-15 12:00:00,207000.15731465007,625395.81,832395.9673146501,13
2023-05-15 13:00:00,156994.81314005007,675858.7999999999,832853.61314005,13
2023-05-16 09:00:00,156994.81314005007,682492.51,839487.32314005,13
2023-05-16 10:00:00,72.37605990006159,840251.28,840323.6560599001,13
2023-05-16 11:00:00,72.37605990006159,840006.66,840079.0360599001,13
2023-05-16 12:00:00,15.503376750061598,840656.66,840672.1633767501,13
2023-05-16 13:00:00,15.503376750061598,839988.87,840004.37337675,13
2023-05-17 09:00:00,15.503376750061598,850569.9,850585.4033767501,13
2023-05-17 10:00:00,15.503376750061598,854826.91,854842.4133767501,13
2023-05-17 11:00:00,0.7474915000615976,856051.22,856051.9674915001,13
2023-05-17 12:00:00,0.7474915000615976,857944.61,857945.3574915001,13
2023-05-17 13:00:00,0.7474915000615976,857603.27,857604.0174915001,13
2023-05-18 09:00:00,0.7474915000615976,860124.84,860125.5874915001,13
2023-05-18 10:00:00,0.7474915000615976,862460.49,862461.2374915001,13
2023-05-18 11:00:00,0.7474915000615976,863774.02,863774.7674915001,13
2023-05-18 12:00:00,0.7474915000615976,863633.83,863634.5774915001,13
2023-05-18 13:00:00,0.7474915000615976,862910.87,862911.6174915001,13
2023-05-19 09:00:00,0.7474915000615976,868539.71,868540.4574915001,13
2023-05-19 10:00:00,0.7474915000615976,869699.0,869699.7474915001,13
2023-05-19 11:00:00,0.7474915000615976,869158.37,869159.1174915001,13
2023-05-19 12:00:00,0.7474915000615976,868964.52,868965.2674915001,13
2023-05-19 13:00:00,0.7474915000615976,869316.62,869317.3674915001,13
2023-05-22 09:00:00,0.7474915000615976,874951.59,874952.3374915001,13
2023-05-22 10:00:00,0.7474915000615976,874902.31,874903.0574915002,13
2023-05-22 11:00:00,0.7474915000615976,873424.6900000001,873425.4374915002,13
2023-05-22 12:00:00,49745.089805500065,823601.49,873346.5798055001,12
2023-05-22 13:00:00,49745.089805500065,822933.34,872678.4298055001,12
2023-05-23 09:00:00,49745.089805500065,824845.49,874590.5798055001,12
2023-05-23 10:00:00,49745.089805500065,827513.0,877258.0898055001,12
2023-05-23 11:00:00,49745.089805500065,824125.75,873870.8398055001,12
2023-05-23 12:00:00,49745.089805500065,823787.6900000001,873532.7798055002,12
2023-05-23 13:00:00,49745.089805500065,823870.6900000001,873615.7798055002,12
2023-05-24 09:00:00,49745.089805500065,821289.7,871034.7898055001,12
2023-05-24 10:00:00,49745.089805500065,821971.48,871716.5698055001,12
2023-05-24 11:00:00,49745.089805500065,823084.28,872829.3698055001,12
2023-05-24 12:00:00,149903.49030550008,723544.11,873447.6003055001,11
2023-05-24 13:00:00,149903.49030550008,726034.1799999999,875937.6703055,11
2023-05-25 09:00:00,149903.49030550008,726381.75,876285.2403055001,11
2023-05-25 10:00:00,149903.49030550008,725195.24,875098.7303055001,11
2023-05-25 11:00:00,250085.60990930005,624699.29,874784.8999093,10
2023-05-25 12:00:00,250085.60990930005,623440.77,873526.3799093,10
2023-05-25 13:00:00,250085.60990930005,623453.53,873539.1399093,10
2023-05-26 09:00:00,250231.61195580006,620314.2,870545.8119558,9
2023-05-26 10:00:00,10.662955350049288,870900.36,870911.02295535,16
2023-05-26 11:00:00,10.662955350049288,870129.74,870140.40295535,16
2023-05-26 12:00:00,152855.02311100002,715893.5700000001,868748.593111,14
2023-05-26 13:00:00,217788.56126600003,648985.51,866774.071266,13
2023-05-29 09:00:00,271128.63998800004,600309.44,871438.079988,11
2023-05-29 10:00:00,221137.10131960004,649179.24,870316.3413196,11
2023-05-29 11:00:00,319808.17448720004,551245.8499999999,871054.0244872,9
2023-05-29 12:00:00,4.823843000055756,870829.37,870834.1938430001,17
2023-05-29 13:00:00,4.823843000055756,871095.33,871100.1538430001,17
2023-05-30 09:00:00,4.823843000055756,873629.42,873634.2438430001,17
2023-05-30 10:00:00,35.56898385005576,870638.29,870673.8589838501,16
2023-05-30 11:00:00,48810.866315500054,821393.9299999999,870204.7963155,15
2023-05-30 12:00:00,97853.35773420005,773339.08,871192.4377342,13
2023-05-30 13:00:00,97853.35773420005,774655.23,872508.5877342001,13
2023-05-31 09:00:00,97853.35773420005,786292.22,884145.5777342,13
2023-05-31 10:00:00,97482.94875570005,781728.6,879211.5487557,12
2023-05-31 11:00:00,97482.94875570005,779230.12,876713.0687557,12
2023-05-31 12:00:00,97482.94875570005,781648.43,879131.3787557001,12
2023-05-31 13:00:00,152297.10001680005,724621.6799999999,876918.7800167999,11
2023-06-01 09:00:00,152297.10001680005,727787.1700000002,880084.2700168001,11
2023-06-01 10:00:00,202963.09893560005,677543.55,880506.6489356001,10
2023-06-01 11:00:00,202963.09893560005,677995.0,880958.0989356,10
2023-06-01 12:00:00,262663.48523960006,618696.75,881360.2352396001,9
2023-06-01 13:00:00,0.1243582000784027,881840.3,881840.4243582002,16
2023-06-02 09:00:00,0.1243582000784027,904784.18,904784.3043582002,16
2023-06-02 10:00:00,10.327255550075016,896748.69,896759.01725555,15
2023-06-02 11:00:00,10.327255550075016,902311.8099999999,902322.13725555,15
2023-06-02 12:00:00,10.327255550075016,901769.0,901779.3272555501,15
2023-06-02 13:00:00,10.327255550075016,901736.86,901747.1872555501,15
2023-06-05 09:00:00,10.327255550075016,910275.55,910285.8772555501,15
2023-06-05 10:00:00,10.327255550075016,906293.55,906303.8772555501,15
2023-06-05 11:00:00,10.327255550075016,905242.01,905252.3372555501,15
2023-06-05 12:00:00,10.327255550075016,906130.85,906141.17725555,15
2023-06-05 13:00:00,10.327255550075016,901889.84,901900.16725555,15
2023-06-06 09:00:00,10.327255550075016,890473.6,890483.92725555,15
2023-06-06 10:00:00,96496.25307055007,790470.17,886966.4230705501,13
2023-06-06 11:00:00,96496.25307055007,787651.13,884147.38307055,13
2023-06-06 12:00:00,96496.25307055007,786214.67,882710.9230705501,13
2023-06-06 13:00:00,196589.02739470007,686870.77,883459.7973947001,12
2023-06-07 09:00:00,196589.02739470007,681859.64,878448.6673947001,12
2023-06-07 10:00:00,223058.52259349008,652397.35,875455.87259349,11
2023-06-07 11:00:00,223058.52259349008,653836.55,876895.0725934901,11
2023-06-07 12:00:00,223058.52259349008,656390.55,879449.0725934901,11
2023-06-07 13:00:00,223058.52259349008,658832.45,881890.97259349,11
2023-06-08 09:00:00,173072.58615949008,708421.6,881494.18615949,11
2023-06-08 10:00:00,173072.58615949008,708834.85,881907.43615949,11
2023-06-08 11:00:00,173072.58615949008,709704.7,882777.28615949,11
2023-06-08 12:00:00,173072.58615949008,706983.45,880056.03615949,11
2023-06-08 13:00:00,173072.58615949008,706681.9,879754.4861594901,11
2023-06-09 09:00:00,173072.58615949008,709521.25,882593.83615949,11
2023-06-09 10:00:00,268677.51669049007,612146.15,880823.6666904901,10
2023-06-09 11:00:00,281438.19521469006,599107.85,880546.04521469,9
2023-06-09 12:00:00,3.447537190050026,880850.45,880853.89753719,16
2023-06-09 13:00:00,3.447537190050026,881237.6,881241.04753719,16
2023-06-12 09:00:00,3.447537190050026,877665.12,877668.56753719,16
2023-06-12 10:00:00,200537.55738524004,673584.05,874121.60738524,12
2023-06-12 11:00:00,221026.67734424004,654925.05,875951.7273442401,11
2023-06-12 12:00:00,221026.67734424004,652759.15,873785.82734424,11
2023-06-12 13:00:00,252376.25670074005,622353.85,874730.10670074,10
2023-06-13 09:00:00,252376.25670074005,624785.75,877162.0067007401,10
2023-06-13 10:00:00,398969.38725384,480138.75,879108.13725384,8
2023-06-13 11:00:00,1.9516487899636097,880105.9500000001,880107.90164879,18
2023-06-13 12:00:00,1.9516487899636097,877471.75,877473.7016487899,18
2023-06-13 13:00:00,36.035402989963615,877571.8,877607.83540299,17
2023-06-14 09:00:00,36.035402989963615,876193.2,876229.2354029899,17
2023-06-14 10:00:00,36.035402989963615,876488.15,876524.18540299,17
2023-06-14 11:00:00,36.035402989963615,878545.25,878581.28540299,17
2023-06-14 12:00:00,36.035402989963615,879268.05,879304.08540299,17
2023-06-14 13:00:00,49629.61226758996,828370.05,877999.66226759,16
2023-06-15 09:00:00,99235.42704258997,776810.05,876045.47704259,15
2023-06-15 10:00:00,99235.42704258997,779521.55,878756.97704259,15
2023-06-15 11:00:00,99235.42704258997,780430.8,879666.22704259,15
2023-06-15 12:00:00,99235.42704258997,777579.75,876815.17704259,15
2023-06-15 13:00:00,148028.86251243998,729854.2,877883.0625124399,13
2023-06-16 09:00:00,148028.86251243998,732710.3,880739.16251244,13
2023-06-16 10:00:00,7.825674439976865,882194.7,882202.52567444,13
2023-06-16 11:00:00,7.825674439976865,883944.3,883952.1256744401,13
2023-06-16 12:00:00,7.825674439976865,882387.45,882395.27567444,13
2023-06-16 13:00:00,49554.840990439974,832804.4,882359.24099044,12
2023-06-19 09:00:00,49554.840990439974,827348.35,876903.19099044,12
2023-06-19 10:00:00,49554.840990439974,828184.2,877739.04099044,12
2023-06-19 11:00:00,49554.840990439974,829518.65,879073.49099044,12
2023-06-19 12:00:00,49554.840990439974,828769.75,878324.59099044,12
2023-06-19 13:00:00,99227.42803243997,779761.95,878989.37803244,11
2023-06-20 09:00:00,49238.89056103997,832183.8499999999,881422.7405610399,11
2023-06-20 10:00:00,97171.01361663996,787810.95,884981.96361664,10
2023-06-20 11:00:00,97171.01361663996,791900.2,889071.21361664,10
2023-06-20 12:00:00,97171.01361663996,791484.7999999999,888655.8136166399,10
2023-06-20 13:00:00,97171.01361663996,792403.8,889574.81361664,10
2023-06-21 09:00:00,146863.93131903996,743030.7,889894.63131904,9
2023-06-21 10:00:00,9.409734989967546,888331.15,888340.55973499,12
2023-06-21 11:00:00,9.409734989967546,890332.35,890341.75973499,12
2023-06-21 12:00:00,99731.29899698996,789912.35,889643.6489969899,11
2023-06-21 13:00:00,99731.29899698996,795829.05,895560.34899699,11
2023-06-26 09:00:00,49721.75314658997,848133.95,897855.7031465899,11
2023-06-26 10:00:00,21.930826589967182,897968.7000000001,897990.63082659,11
2023-06-26 11:00:00,21.930826589967182,899890.35,899912.2808265899,11
2023-06-26 12:00:00,21.930826589967182,893005.7,893027.6308265899,11
2023-06-26 13:00:00,21.930826589967182,894778.0,894799.9308265899,11
2023-06-27 09:00:00,172269.06602118997,714168.25,886437.31602119,9
2023-06-27 10:00:00,3.959657589970547,882351.5,882355.45965759,14
2023-06-27 11:00:00,3.959657589970547,879228.2999999999,879232.25965759,14
2023-06-27 12:00:00,101343.88047313997,779119.85,880463.7304731399,11
2023-06-27 13:00:00,101343.88047313997,779035.75,880379.6304731399,11
2023-06-28 09:00:00,101343.88047313997,778706.05,880049.93047314,11
2023-06-28 10:00:00,97793.98957563998,781749.4,879543.38957564,10
2023-06-28 11:00:00,97793.98957563998,779068.0,876861.98957564,10
2023-06-28 12:00:00,147161.61671163997,730021.8499999999,877183.4667116399,9
2023-06-28 13:00:00,2.9438196199771482,875674.0,875676.94381962,12
2023-06-29 09:00:00,2.9438196199771482,869996.4199999999,869999.3638196199,12
2023-06-29 10:00:00,95829.71773321996,772347.63,868177.34773322,11
2023-06-29 11:00:00,346240.66799821996,521090.13,867330.79799822,8
2023-06-29 12:00:00,3.2743775199223943,868960.16,868963.43437752,16
2023-06-29 13:00:00,49773.52831751992,816772.21,866545.7383175199,15
2023-06-30 09:00:00,49773.52831751992,824386.37,874159.8983175199,15
2023-06-30 10:00:00,48648.85546581992,820840.94,869489.7954658199,13
2023-06-30 11:00:00,48648.85546581992,819550.46,868199.3154658199,13
2023-06-30 12:00:00,146810.84799021992,720661.1,867471.9479902199,12
2023-06-30 13:00:00,146810.84799021992,720617.1900000001,867428.03799022,12
2023-07-03 09:00:00,146810.84799021992,724050.9500000001,870861.79799022,12
2023-07-03 10:00:00,96799.35136176992,774974.5,871773.85136177,12
2023-07-03 11:00:00,142921.39785111992,728669.8,871591.19785112,11
2023-07-03 12:00:00,142921.39785111992,729436.1699999999,872357.5678511199,11
2023-07-03 13:00:00,92926.25774631993,780321.6599999999,873247.9177463199,11
2023-07-04 09:00:00,92926.25774631993,755888.8799999999,848815.1377463199,11
2023-07-04 10:00:00,147794.12580131993,700631.9199999999,848426.0458013199,10
2023-07-04 11:00:00,147794.12580131993,699222.45,847016.5758013199,10
2023-07-04 12:00:00,147794.12580131993,699608.68,847402.80580132,10
2023-07-04 13:00:00,147794.12580131993,697665.02,845459.14580132,10
2023-07-05 09:00:00,295059.1647486199,546619.22,841678.3847486199,8
2023-07-05 10:00:00,5.4952384899067965,842055.4500000001,842060.94523849,16
2023-07-05 11:00:00,5.4952384899067965,841043.34,841048.8352384899,16
2023-07-05 12:00:00,5.4952384899067965,839680.42,839685.91523849,16
2023-07-05 13:00:00,5.4952384899067965,839022.91,839028.40523849,16
2023-07-06 09:00:00,5.4952384899067965,840422.24,840427.7352384899,16
2023-07-06 10:00:00,343.6430281898938,836234.97,836578.6130281899,15
2023-07-06 11:00:00,49299.594223109896,785190.55,834490.1442231099,14
2023-07-06 12:00:00,245869.04590497992,588941.15,834810.19590498,10
2023-07-06 13:00:00,245869.04590497992,589236.85,835105.8959049799,10
2023-07-07 09:00:00,245869.04590497992,586088.0,831957.0459049799,10
2023-07-07 10:00:00,291177.5171679799,543904.0,835081.5171679799,9
2023-07-07 11:00:00,7.18654217990818,835577.0499999999,835584.2365421798,16
2023-07-07 12:00:00,7.18654217990818,835101.9,835109.0865421799,16
2023-07-07 13:00:00,7.18654217990818,835927.5499999999,835934.7365421798,16
2023-07-10 09:00:00,160.45234747991344,851212.4,851372.8523474799,15
2023-07-10 10:00:00,46733.388477729924,803865.7,850599.0884777298,14
2023-07-10 11:00:00,39720.872198429926,810884.9,850605.7721984299,13
2023-07-10 12:00:00,39720.872198429926,812390.2,852111.0721984298,13
2023-07-10 13:00:00,39720.872198429926,808764.85,848485.7221984299,13
2023-07-11 09:00:00,39735.02393262993,814702.25,854437.27393263,12
2023-07-11 10:00:00,67.60294422992592,858264.85,858332.4529442299,12
2023-07-11 11:00:00,67.60294422992592,857599.0,857666.60294423,12
2023-07-11 12:00:00,67.60294422992592,859199.15,859266.75294423,12
2023-07-11 13:00:00,67.60294422992592,859837.6000000001,859905.20294423,12
2023-07-12 09:00:00,67.60294422992592,861049.7,861117.3029442299,12
2023-07-12 10:00:00,12.881118929925918,861057.1,861069.9811189299,12
2023-07-12 11:00:00,12.881118929925918,854949.25,854962.13111893,12
2023-07-12 12:00:00,12.881118929925918,854070.35,854083.2311189299,12
2023-07-12 13:00:00,12.881118929925918,855401.5,855414.38111893,12
2023-07-13 09:00:00,12.881118929925918,861819.1,861831.9811189299,12
2023-07-13 10:00:00,12.881118929925918,860617.55,860630.43111893,12
2023-07-13 11:00:00,12.881118929925918,865181.8,865194.68111893,12
2023-07-13 12:00:00,12.881118929925918,854855.5,854868.38111893,12
2023-07-13 13:00:00,152411.86028767994,703417.25,855829.1102876799,10
2023-07-14 09:00:00,152411.86028767994,705288.6,857700.4602876799,10
2023-07-14 10:00:00,251851.11350607994,609869.6500000001,861720.76350608,8
2023-07-14 11:00:00,6.217470529956934,860116.55,860122.76747053,15
2023-07-14 12:00:00,49835.47018972996,810682.35,860517.8201897299,14
2023-07-14 13:00:00,49835.47018972996,810278.65,860114.12018973,14
2023-07-17 09:00:00,51670.61127112996,808398.1,860068.7112711299,13
2023-07-17 10:00:00,47890.32798902995,808250.35,856140.6779890299,11
2023-07-17 11:00:00,47890.32798902995,808068.55,855958.87798903,11
2023-07-17 12:00:00,47890.32798902995,807618.1,855508.4279890299,11
2023-07-17 13:00:00,47890.32798902995,808086.0,855976.3279890299,11
2023-07-18 09:00:00,47890.32798902995,810907.25,858797.5779890299,11
2023-07-18 10:00:00,144503.51975172994,716044.1,860547.6197517299,10
2023-07-18 11:00:00,185256.22886342992,674110.5999999999,859366.8288634298,9
2023-07-18 12:00:00,2.1419636299106095,856791.1,856793.2419636298,15
2023-07-18 13:00:00,98823.40290192992,757977.5,856800.9029019299,13
2023-07-19 09:00:00,199168.16778892992,650221.85,849390.0177889299,12
2023-07-19 10:00:00,298554.8004745299,546659.3,845214.1004745299,10
2023-07-19 11:00:00,298649.2284192799,544513.2,843162.4284192799,9
2023-07-19 12:00:00,5.531046829880836,836770.05,836775.5810468299,17
2023-07-19 13:00:00,130650.35477722988,707124.85,837775.2047772298,14
2023-07-20 09:00:00,179692.69134682987,660715.6,840408.2913468299,13
2023-07-20 10:00:00,279466.4038608299,559830.0,839296.4038608299,11
2023-07-20 11:00:00,229452.80639447988,609854.0999999999,839306.9063944798,11
2023-07-20 12:00:00,229452.80639447988,610488.25,839941.0563944799,11
2023-07-20 13:00:00,278585.2356944799,561241.65,839826.8856944799,10
2023-07-21 09:00:00,278585.2356944799,564809.85,843395.0856944799,10
2023-07-21 10:00:00,228664.3251954799,619375.35,848039.6751954799,10
2023-07-21 11:00:00,228002.1500341799,613875.85,841878.0000341799,9
2023-07-21 12:00:00,13.568871829917555,848251.0,848264.5688718299,15
2023-07-21 13:00:00,13.568871829917555,847943.8,847957.3688718299,15
2023-07-24 09:00:00,13.568871829917555,864223.1,864236.6688718299,15
2023-07-24 10:00:00,38.78397767991885,870422.3,870461.08397768,13
2023-07-24 11:00:00,38.78397767991885,868898.05,868936.83397768,13
2023-07-24 12:00:00,26851.33728167992,842032.35,868883.68728168,12
2023-07-24 13:00:00,26889.10845957992,841573.35,868462.4584595799,11
2023-07-25 09:00:00,26889.10845957992,846168.95,873058.0584595798,11
2023-07-25 10:00:00,79955.94884917991,789976.35,869932.2988491799,10
2023-07-25 11:00:00,79955.94884917991,794379.3,874335.24884918,10
2023-07-25 12:00:00,14.214819029912178,873711.9,873726.1148190299,10
2023-07-25 13:00:00,14.214819029912178,874333.9,874348.1148190299,10
2023-07-26 09:00:00,48519.78209002991,830936.3,879456.08209003,9
2023-07-26 10:00:00,17.93757252991054,877586.95,877604.8875725298,10
2023-07-26 11:00:00,17.93757252991054,881362.35,881380.2875725299,10
2023-07-26 12:00:00,17.93757252991054,882245.9,882263.8375725299,10
2023-07-26 13:00:00,17.93757252991054,882505.35,882523.2875725299,10
2023-07-27 09:00:00,17.93757252991054,893645.3,893663.2375725299,10
2023-07-27 10:00:00,17.93757252991054,889925.95,889943.8875725298,10
2023-07-27 11:00:00,17.93757252991054,895105.9,895123.8375725299,10
2023-07-27 12:00:00,17.93757252991054,894794.5,894812.4375725299,10
2023-07-27 13:00:00,17.93757252991054,894212.7000000001,894230.63757253,10
2023-07-28 09:00:00,17.93757252991054,902641.0,902658.9375725299,10
2023-07-28 10:00:00,17.93757252991054,904571.35,904589.2875725299,10
2023-07-28 11:00:00,17.93757252991054,905491.15,905509.0875725299,10
2023-07-28 12:00:00,17.93757252991054,907038.5,907056.4375725299,10
2023-07-28 13:00:00,17.93757252991054,905262.6,905280.5375725299,10
2023-07-31 09:00:00,17.93757252991054,900244.95,900262.8875725298,10
2023-07-31 10:00:00,17.93757252991054,899380.65,899398.5875725299,10
2023-07-31 11:00:00,17.93757252991054,892188.8,892206.7375725299,10
2023-07-31 12:00:00,17.93757252991054,896191.4,896209.3375725299,10
2023-07-31 13:00:00,17.93757252991054,892675.1,892693.0375725299,10
2023-08-01 09:00:00,176748.38202572992,708974.8,885723.1820257299,8
2023-08-01 10:00:00,9.888175279924326,886726.65,886736.53817528,13
2023-08-01 11:00:00,49697.374402229936,835994.95,885692.3244022299,12
2023-08-01 12:00:00,49697.374402229936,835563.15,885260.5244022299,12
2023-08-01 13:00:00,78647.93583152993,807712.0,886359.9358315299,11
2023-08-02 09:00:00,28639.590459929932,861881.35,890520.9404599299,12
2023-08-02 10:00:00,78071.00005992994,804569.7,882640.7000599299,11
2023-08-02 11:00:00,169517.61291842995,712308.0,881825.61291843,10
2023-08-02 12:00:00,220112.25520562995,660724.8,880837.05520563,9
2023-08-02 13:00:00,1.8543610799526284,876511.95,876513.8043610799,17
2023-08-04 09:00:00,49309.685437079956,819940.2,869249.8854370799,16
2023-08-04 10:00:00,159911.88898122995,710370.3,870282.18898123,11
2023-08-04 11:00:00,159911.88898122995,710773.5,870685.38898123,11
2023-08-04 12:00:00,159911.88898122995,713951.0,873862.88898123,11
2023-08-04 13:00:00,159911.88898122995,712684.05,872595.93898123,11
2023-08-07 09:00:00,209568.63006732994,667876.4,877445.03006733,10
2023-08-07 10:00:00,257064.04256472993,621396.55,878460.59256473,8
2023-08-07 11:00:00,2.01572422993387,881177.1,881179.11572423,15
2023-08-07 12:00:00,2.01572422993387,885107.55,885109.56572423,15
2023-08-07 13:00:00,2.01572422993387,885931.05,885933.06572423,15
2023-08-08 09:00:00,2.01572422993387,876960.95,876962.9657242299,15
2023-08-08 10:00:00,153102.65182702994,724846.05,877948.7018270299,12
2023-08-08 11:00:00,251166.94447577995,625385.3999999999,876552.3444757799,10
2023-08-08 12:00:00,251180.64773952996,628081.1,879261.7477395299,9
2023-08-08 13:00:00,3.217916779963261,875987.9,875991.11791678,16
2023-08-09 09:00:00,50794.58924137996,816868.4,867662.98924138,15
2023-08-09 10:00:00,305263.4994581799,563118.0,868381.4994581799,10
2023-08-09 11:00:00,305263.4994581799,564816.45,870079.9494581799,10
2023-08-09 12:00:00,305263.4994581799,563875.95,869139.4494581799,10
2023-08-09 13:00:00,305263.4994581799,563388.85,868652.3494581799,10
2023-08-10 09:00:00,305263.4994581799,547025.6,852289.0994581799,10
2023-08-10 10:00:00,554455.90568048,295928.69999999995,850384.6056804799,5
2023-08-10 11:00:00,13.496193429905134,851024.65,851038.14619343,17
2023-08-10 12:00:00,149204.5164032799,699929.3499999999,849133.8664032798,15
2023-08-10 13:00:00,197877.81804467988,651028.95,848906.7680446799,13
2023-08-11 09:00:00,197877.81804467988,641562.05,839439.86804468,13
2023-08-11 10:00:00,386488.29454842984,454351.35000000003,840839.6445484299,10
2023-08-11 11:00:00,387999.14166442986,453118.95,841118.0916644299,9
2023-08-11 12:00:00,9.845678979858349,839041.55,839051.3956789799,17
2023-08-11 13:00:00,49830.12898917985,790381.85,840211.9789891798,16
2023-08-14 09:00:00,49830.12898917985,776296.3,826126.4289891799,16
2023-08-14 10:00:00,474218.4134448799,348990.3499999999,823208.7634448798,7
2023-08-14 11:00:00,223660.47826432984,599897.26,823557.7382643298,12
2023-08-14 12:00:00,322911.67287402984,502996.77,825908.4428740299,10
2023-08-14 13:00:00,322911.67287402984,502300.17000000004,825211.8428740299,10
2023-08-15 09:00:00,322911.67287402984,505828.88,828740.5528740298,10
2023-08-15 10:00:00,222906.13657967985,607445.5700000001,830351.7065796799,10
2023-08-15 11:00:00,122893.34739257986,706269.4400000001,829162.78739258,10
2023-08-15 12:00:00,220574.29746667985,607870.28,828444.5774666799,8
2023-08-15 13:00:00,11.528021479835413,830500.26,830511.7880214798,15
2023-08-16 09:00:00,11.528021479835413,831878.42,831889.9480214799,15
2023-08-16 10:00:00,49473.03497167984,787344.11,836817.1449716798,14
2023-08-16 11:00:00,49473.03497167984,787984.9400000001,837457.9749716799,14
2023-08-16 12:00:00,49473.03497167984,791494.04,840967.0749716798,14
2023-08-16 13:00:00,49473.03497167984,792030.97,841504.0049716798,14
2023-08-17 09:00:00,49382.840202469844,795400.61,844783.4502024698,13
2023-08-17 10:00:00,7.686957699829563,850532.75,850540.4369576998,12
2023-08-17 11:00:00,7.686957699829563,851359.5,851367.1869576998,12
2023-08-17 12:00:00,7.686957699829563,859195.5,859203.1869576998,12
2023-08-17 13:00:00,7.686957699829563,860760.65,860768.3369576999,12
2023-08-18 09:00:00,7.686957699829563,864418.3,864425.9869576999,12
2023-08-18 10:00:00,94526.97018934983,762804.05,857331.0201893499,10
2023-08-18 11:00:00,94526.97018934983,759994.6,854521.5701893498,10
2023-08-18 12:00:00,94526.97018934983,756450.35,850977.3201893498,10
2023-08-18 13:00:00,94526.97018934983,757667.35,852194.3201893498,10
2023-08-21 09:00:00,94526.97018934983,773335.8,867862.7701893499,10
2023-08-21 10:00:00,44511.021785349825,821535.7,866046.7217853498,10
2023-08-21 11:00:00,44511.021785349825,820435.65,864946.6717853498,10
2023-08-21 12:00:00,44511.021785349825,828191.9,872702.9217853498,10
2023-08-21 13:00:00,95453.59727299985,776592.8,872046.3972729999,9
2023-08-22 09:00:00,11.230957299846551,877190.1,877201.3309572998,12
2023-08-22 10:00:00,11.230957299846551,878806.7,878817.9309572998,12
2023-08-22 11:00:00,100070.96795829985,778654.2999999998,878725.2679582997,11
2023-08-22 12:00:00,100070.96795829985,778958.95,879029.9179582999,11
2023-08-22 13:00:00,100070.96795829985,777980.6499999999,878051.6179582998,11
2023-08-23 09:00:00,100070.96795829985,796034.75,896105.7179582999,11
2023-08-23 10:00:00,100070.96795829985,795819.25,895890.2179582999,11
2023-08-23 11:00:00,100070.96795829985,767558.6499999999,867629.6179582998,11
2023-08-23 12:00:00,100070.96795829985,768234.3999999999,868305.3679582998,11
2023-08-23 13:00:00,100070.96795829985,768710.25,868781.2179582999,11
2023-08-24 09:00:00,100070.96795829985,755599.8999999999,855670.8679582998,11
