Pairs,EntryTime,Size1,EntryPrice1,EntryPrice2,ExitTime,Size2,ExitPrice1,ExitPrice2,HoldingPeriod,Profitfee
FILUSDT - ZRXUSDT,2022-04-02 04:00:00+08:00,-201.85708518368995,24.8,0.8086,2022-04-21 06:00:00+08:00,6127.450980392157,19.71,0.8427,19 days 02:00:00,1217.2957233509067
LDOUSDT - NEXOUSDT,2022-04-02 04:00:00+08:00,-1103.3387029150208,4.3546,2.5074,2022-04-11 13:00:00+08:00,2002.6434894060158,3.1308,2.4022,9 days 09:00:00,1121.4966995395016
LDOUSDT - NEXOUSDT,2022-04-02 04:00:00+08:00,-1103.3387029150208,4.3546,2.5074,2022-04-11 13:00:00+08:00,2002.6434894060158,3.1308,2.4022,9 days 09:00:00,1121.4966995395016
LTCUSDT - XDCUSDT,2022-04-02 04:00:00+08:00,-40.06410256410256,126.23,0.05705,2022-04-25 09:00:00+08:00,87519.6919306844,102.27,0.05709,23 days 05:00:00,944.2925400402592
AVAXUSDT - ZRXUSDT,2022-04-02 04:00:00+08:00,-50.268231282121405,98.9371,0.8086,2022-04-21 06:00:00+08:00,6127.450980392157,78.612,0.8427,19 days 02:00:00,1211.609567036964
AVAXUSDT - ZRXUSDT,2022-04-02 04:00:00+08:00,-50.268231282121405,98.9371,0.8086,2022-04-21 06:00:00+08:00,6127.450980392157,78.612,0.8427,19 days 02:00:00,1211.609567036964
DGBUSDT - ZRXUSDT,2022-04-02 04:00:00+08:00,-143430.8663224326,0.03476,0.8086,2022-04-21 07:00:00+08:00,6127.450980392157,0.02614,0.9358,19 days 03:00:00,1996.362167156019
LTCUSDT - XDCUSDT,2022-04-02 04:00:00+08:00,-40.06410256410256,126.23,0.05705,2022-04-25 09:00:00+08:00,87519.6919306844,102.27,0.05709,23 days 05:00:00,944.2925400402592
AXSUSDT - LRCUSDT,2022-04-02 09:00:00+08:00,-75.49448890231012,71.19,1.2156,2022-04-06 13:00:00+08:00,4211.590296495957,58.34,1.0872,4 days 04:00:00,409.8587370423164
COMPUSDT - ZRXUSDT,2022-04-02 09:00:00+08:00,-31.46633102580239,161.3,0.8225,2022-04-12 06:00:00+08:00,6132.711885195633,116.9,0.6867,9 days 21:00:00,546.2734014675441
COMPUSDT - ZRXUSDT,2022-04-02 09:00:00+08:00,-31.46633102580239,161.3,0.8225,2022-04-12 06:00:00+08:00,6132.711885195633,116.9,0.6867,9 days 21:00:00,546.2734014675441
COMPUSDT - ZRXUSDT,2022-04-02 09:00:00+08:00,-31.46633102580239,161.3,0.8225,2022-04-12 06:00:00+08:00,6132.711885195633,116.9,0.6867,9 days 21:00:00,546.2734014675441
COMPUSDT - ZRXUSDT,2022-04-02 09:00:00+08:00,-31.46633102580239,161.3,0.8225,2022-04-12 06:00:00+08:00,6132.711885195633,116.9,0.6867,9 days 21:00:00,546.2734014675441
COMPUSDT - ZRXUSDT,2022-04-02 09:00:00+08:00,-31.46633102580239,161.3,0.8225,2022-04-12 06:00:00+08:00,6132.711885195633,116.9,0.6867,9 days 21:00:00,546.2734014675441
AVAXUSDT - DGBUSDT,2022-04-02 10:00:00+08:00,50.52679233690456,98.2808,0.03665,2022-04-08 18:00:00+08:00,-141763.5384179189,88.507,0.02912,6 days 08:00:00,554.8791050410783
AXSUSDT - FILUSDT,2022-04-02 10:00:00+08:00,-70.2345835089198,73.56,26.02,2022-04-03 21:00:00+08:00,193.42359767891682,65.92,25.31,1 days 11:00:00,379.5367106794333
AVAXUSDT - DGBUSDT,2022-04-02 10:00:00+08:00,50.52679233690456,98.2808,0.03665,2022-04-08 18:00:00+08:00,-141763.5384179189,88.507,0.02912,6 days 08:00:00,554.8791050410783
AXSUSDT - COMPUSDT,2022-04-02 11:00:00+08:00,-67.97172376291462,74.79,159.1,2022-04-03 20:00:00+08:00,30.845157310302284,66.18,167.0,1 days 09:00:00,809.2727046523355
AXSUSDT - COMPUSDT,2022-04-02 11:00:00+08:00,-67.97172376291462,74.79,159.1,2022-04-03 20:00:00+08:00,30.845157310302284,66.18,167.0,1 days 09:00:00,809.2727046523355
AXSUSDT - COMPUSDT,2022-04-02 11:00:00+08:00,-67.97172376291462,74.79,159.1,2022-04-03 20:00:00+08:00,30.845157310302284,66.18,167.0,1 days 09:00:00,809.2727046523355
AXSUSDT - COMPUSDT,2022-04-02 11:00:00+08:00,-67.97172376291462,74.79,159.1,2022-04-03 20:00:00+08:00,30.845157310302284,66.18,167.0,1 days 09:00:00,809.2727046523355
THETAUSDT - ZRXUSDT,2022-04-02 12:00:00+08:00,-1206.0398475565632,4.1601,0.8178,2022-04-04 05:00:00+08:00,6096.074128261399,3.9949,0.9041,1 days 17:00:00,704.996895087026
LDOUSDT - RUNEUSDT,2022-04-02 13:00:00+08:00,-1155.3481063844536,4.5359,12.1013,2022-04-09 09:00:00+08:00,409.6245381483332,3.2237,8.8483,6 days 20:00:00,165.99265321045857
LDOUSDT - RUNEUSDT,2022-04-02 13:00:00+08:00,-1155.3481063844536,4.5359,12.1013,2022-04-09 09:00:00+08:00,409.6245381483332,3.2237,8.8483,6 days 20:00:00,165.99265321045857
ANKRUSDT - NEXOUSDT,2022-04-02 17:00:00+08:00,-51551.70636148056,0.1019,2.5466,2022-04-06 12:00:00+08:00,1960.015680125441,0.08792,2.5346,3 days 19:00:00,677.4278901966036
ANKRUSDT - NEXOUSDT,2022-04-02 17:00:00+08:00,-51551.70636148056,0.1019,2.5466,2022-04-06 12:00:00+08:00,1960.015680125441,0.08792,2.5346,3 days 19:00:00,677.4278901966036
ALGOUSDT - XTZUSDT,2022-04-02 22:00:00+08:00,5230.016108449614,0.96079,4.073,2022-04-29 06:00:00+08:00,-1236.0939431396787,0.70427,2.802,26 days 08:00:00,212.2652331104162
ALGOUSDT - XTZUSDT,2022-04-02 22:00:00+08:00,5230.016108449614,0.96079,4.073,2022-04-29 06:00:00+08:00,-1236.0939431396787,0.70427,2.802,26 days 08:00:00,212.2652331104162
ALGOUSDT - XTZUSDT,2022-04-02 22:00:00+08:00,5230.016108449614,0.96079,4.073,2022-04-29 06:00:00+08:00,-1236.0939431396787,0.70427,2.802,26 days 08:00:00,212.2652331104162
ALGOUSDT - XTZUSDT,2022-04-02 22:00:00+08:00,5230.016108449614,0.96079,4.073,2022-04-29 06:00:00+08:00,-1236.0939431396787,0.70427,2.802,26 days 08:00:00,212.2652331104162
XECUSDT - ZENUSDT,2022-04-02 23:00:00+08:00,-47483380.81671415,0.0001205,51.2371,2022-05-01 08:00:00+08:00,97.02859626789207,6.84e-05,28.8649,28 days 09:00:00,286.39918387174487
DOTUSDT - XECUSDT,2022-04-03 00:00:00+08:00,215.51724137931035,22.776,0.0001418,2022-04-05 08:00:00+08:00,-41493775.933609955,22.896,0.0001089,2 days 08:00:00,1370.7617041064527
1INCHUSDT - C98USDT,2022-04-03 02:00:00+08:00,-2541.425231269696,1.9679,1.7809,2022-04-05 09:00:00+08:00,2772.387025228722,1.8723,1.8025,2 days 07:00:00,283.14965901499676
LTCUSDT - XLMUSDT,2022-04-03 23:00:00+08:00,-39.43839722353683,127.6,0.23319,2022-04-27 05:00:00+08:00,21474.895846755142,99.26,0.18123,23 days 06:00:00,-15.998032013307757
LTCUSDT - XLMUSDT,2022-04-03 23:00:00+08:00,-39.43839722353683,127.6,0.23319,2022-04-27 05:00:00+08:00,21474.895846755142,99.26,0.18123,23 days 06:00:00,-15.998032013307757
CAKEUSDT - ZRXUSDT,2022-04-04 13:00:00+08:00,-511.4095469934233,10.1433,0.8646,2022-04-21 08:00:00+08:00,5764.353239566521,9.1794,1.0942,16 days 19:00:00,1795.2701377720819
CAKEUSDT - ZRXUSDT,2022-04-04 13:00:00+08:00,-511.4095469934233,10.1433,0.8646,2022-04-21 08:00:00+08:00,5764.353239566521,9.1794,1.0942,16 days 19:00:00,1795.2701377720819
SPELLUSDT - USDCUSDT,2022-04-04 13:00:00+08:00,-803858.5209003215,0.00629,0.9997,2022-05-01 02:00:00+08:00,5001.000200040008,0.00319,0.9999,26 days 13:00:00,2223.9467861417934
SPELLUSDT - USDCUSDT,2022-04-04 13:00:00+08:00,-803858.5209003215,0.00629,0.9997,2022-05-01 02:00:00+08:00,5001.000200040008,0.00319,0.9999,26 days 13:00:00,2223.9467861417934
ETHUSDT - STETHUSDT,2022-04-04 13:00:00+08:00,-1.4328289775332417,3496.8,3451.49,2022-04-04 16:00:00+08:00,1.4392589543495844,3502.53,3504.83,0 days 03:00:00,48.5191738871027
SPELLUSDT - USDCUSDT,2022-04-04 13:00:00+08:00,-803858.5209003215,0.00629,0.9997,2022-05-01 02:00:00+08:00,5001.000200040008,0.00319,0.9999,26 days 13:00:00,2223.9467861417934
ETHUSDT - STETHUSDT,2022-04-05 16:00:00+08:00,-1.4215530182413683,3526.74,3490.41,2022-04-05 17:00:00+08:00,1.4206119428004806,3524.02,3524.21,0 days 01:00:00,31.895225771170125
ETHUSDT - STETHUSDT,2022-04-05 19:00:00+08:00,-1.4251226318024668,3516.27,3471.9,2022-04-05 21:00:00+08:00,1.4226531912956388,3507.86,3512.32,0 days 02:00:00,49.542553822194876
DOTUSDT - XECUSDT,2022-04-05 22:00:00+08:00,218.1691247054717,22.491,0.0001189,2022-04-18 13:00:00+08:00,-44208664.89832007,17.25,8.38e-05,12 days 15:00:00,390.66839978984785
ETHUSDT - STETHUSDT,2022-04-06 00:00:00+08:00,-1.4490065611017087,3453.06,3416.86,2022-04-06 04:00:00+08:00,1.4557396904515123,3465.48,3462.3,0 days 04:00:00,28.11287394302243
ETHUSDT - STETHUSDT,2022-04-06 05:00:00+08:00,-1.442801574385078,3442.39,3405.25,2022-04-06 06:00:00+08:00,1.4441267365624006,3453.6,3450.86,0 days 01:00:00,29.842177816997907
ETHUSDT - STETHUSDT,2022-04-06 08:00:00+08:00,-1.4518002322880372,3405.98,3365.63,2022-04-06 09:00:00+08:00,1.455443065978145,3324.81,3313.36,0 days 01:00:00,22.273963627423107
NEXOUSDT - ZRXUSDT,2022-04-06 12:00:00+08:00,-2020.20202020202,2.5346,0.7589,2022-04-21 07:00:00+08:00,6511.264487563484,2.3372,0.9358,14 days 19:00:00,1529.7539065087644
ETHUSDT - STETHUSDT,2022-04-07 09:00:00+08:00,-1.5781284028393687,3154.01,3113.21,2022-04-07 11:00:00+08:00,1.5762975293112527,3184.47,3186.99,0 days 02:00:00,48.29551554910127
ETHUSDT - STETHUSDT,2022-04-07 13:00:00+08:00,-1.569863641644087,3207.11,3168.05,2022-04-07 14:00:00+08:00,1.5643429915869633,3217.74,3214.28,0 days 01:00:00,35.561634366877
ENJUSDT - SUSHIUSDT,2022-04-07 15:00:00+08:00,-3163.0755215911536,1.72,3.596,2022-04-24 18:00:00+08:00,1390.8205841446452,1.40986,3.551,17 days 03:00:00,898.5691377128821
ENJUSDT - SUSHIUSDT,2022-04-07 15:00:00+08:00,-3163.0755215911536,1.72,3.596,2022-04-24 18:00:00+08:00,1390.8205841446452,1.40986,3.551,17 days 03:00:00,898.5691377128821
ETHUSDT - STETHUSDT,2022-04-08 14:00:00+08:00,-1.5352116135688143,3269.99,3219.07,2022-04-08 16:00:00+08:00,1.5488795405403732,3285.68,3282.35,0 days 02:00:00,53.79136996731499
ENJUSDT - XTZUSDT,2022-04-09 18:00:00+08:00,-2926.338214465475,1.73306,3.199,2022-04-14 12:00:00+08:00,1556.178026766262,1.59339,3.237,4 days 18:00:00,448.10654389773475
ETHUSDT - STETHUSDT,2022-04-09 23:00:00+08:00,-1.5521924718665114,3229.05,3181.23,2022-04-10 00:00:00+08:00,1.5560617943259765,3209.87,3209.15,0 days 01:00:00,53.278027587805965
ETHUSDT - STETHUSDT,2022-04-10 10:00:00+08:00,-1.5390913820117156,3256.14,3215.21,2022-04-10 13:00:00+08:00,1.5386887909598956,3253.24,3256.07,0 days 03:00:00,47.358372347053276
NEXOUSDT - SNXUSDT,2022-04-10 23:00:00+08:00,-2080.6458324663977,2.4524,5.1778,2022-04-20 20:00:00+08:00,970.4780574911201,2.3744,7.033,9 days 21:00:00,1940.8280924213439
NEXOUSDT - SNXUSDT,2022-04-10 23:00:00+08:00,-2080.6458324663977,2.4524,5.1778,2022-04-20 20:00:00+08:00,970.4780574911201,2.3744,7.033,9 days 21:00:00,1940.8280924213439
NEXOUSDT - SNXUSDT,2022-04-10 23:00:00+08:00,-2080.6458324663977,2.4524,5.1778,2022-04-20 20:00:00+08:00,970.4780574911201,2.3744,7.033,9 days 21:00:00,1940.8280924213439
ETHUSDT - STETHUSDT,2022-04-12 17:00:00+08:00,-1.6532259397762856,3026.46,2981.09,2022-04-12 18:00:00+08:00,1.6509714315903479,3026.5,3027.64,0 days 01:00:00,56.8594390483711
C98USDT - GRTUSDT,2022-04-13 13:00:00+08:00,-3181.0662934215547,1.6417,0.3763,2022-04-28 15:00:00+08:00,13383.297644539614,1.297,0.3978,15 days 02:00:00,1364.5462404768955
1INCHUSDT - C98USDT,2022-04-13 13:00:00+08:00,3298.8058322887114,1.5256,1.6417,2022-04-21 16:00:00+08:00,-3181.0662934215547,1.6098,1.5833,8 days 03:00:00,442.93170801168543
COMPUSDT - FILUSDT,2022-04-14 03:00:00+08:00,-33.921302578018995,148.0,19.35,2022-04-17 06:00:00+08:00,259.33609958506224,144.3,21.51,3 days 03:00:00,665.1631248698038
ETHUSDT - STETHUSDT,2022-04-14 09:00:00+08:00,-1.6037566395524878,3118.92,3079.09,2022-04-14 11:00:00+08:00,1.6150131623572732,3126.0,3128.1,0 days 02:00:00,47.75717261437151
COMPUSDT - ZRXUSDT,2022-04-14 13:00:00+08:00,-33.244680851063826,155.0,0.7609,2022-04-21 07:00:00+08:00,6560.818790185015,146.1,0.9358,6 days 18:00:00,1412.078098782898
COMPUSDT - ZRXUSDT,2022-04-14 13:00:00+08:00,-33.244680851063826,155.0,0.7609,2022-04-21 07:00:00+08:00,6560.818790185015,146.1,0.9358,6 days 18:00:00,1412.078098782898
COMPUSDT - ZRXUSDT,2022-04-14 13:00:00+08:00,-33.244680851063826,155.0,0.7609,2022-04-21 07:00:00+08:00,6560.818790185015,146.1,0.9358,6 days 18:00:00,1412.078098782898
COMPUSDT - ZRXUSDT,2022-04-14 13:00:00+08:00,-33.244680851063826,155.0,0.7609,2022-04-21 07:00:00+08:00,6560.818790185015,146.1,0.9358,6 days 18:00:00,1412.078098782898
COMPUSDT - ZRXUSDT,2022-04-14 13:00:00+08:00,-33.244680851063826,155.0,0.7609,2022-04-21 07:00:00+08:00,6560.818790185015,146.1,0.9358,6 days 18:00:00,1412.078098782898
PTUUSDT - XYMUSDT,2022-04-20 14:00:00+08:00,5668.934240362812,0.876,0.17355,2022-04-20 16:00:00+08:00,-45909.46653199889,0.877,0.12784,0 days 02:00:00,2080.416353576597
THETAUSDT - ZRXUSDT,2022-04-21 08:00:00+08:00,1612.3831022250888,3.0883,1.0942,2022-04-26 04:00:00+08:00,-5343.022013250695,2.9897,0.7714,4 days 20:00:00,1545.9785256346872
ANKRUSDT - NEXOUSDT,2022-04-29 21:00:00+08:00,74515.64828614009,0.06761,2.6369,2022-04-30 01:00:00+08:00,-1939.1870927707107,0.06706,2.1888,0 days 04:00:00,808.5731722048993
ANKRUSDT - NEXOUSDT,2022-04-29 21:00:00+08:00,74515.64828614009,0.06761,2.6369,2022-04-30 01:00:00+08:00,-1939.1870927707107,0.06706,2.1888,0 days 04:00:00,808.5731722048993
NEXOUSDT - STETHUSDT,2022-05-02 13:00:00+08:00,-2221.432379598365,2.2623,2856.03,2022-05-12 15:00:00+08:00,1.770249888474257,1.0905,1775.91,10 days 02:00:00,675.3444431238127
CAKEUSDT - DOGEUSDT,2022-05-02 13:00:00+08:00,-648.1469478760225,7.7318,0.13299,2022-05-11 21:00:00+08:00,37855.844942459116,4.377,0.08649,9 days 08:00:00,397.9497082997193
CAKEUSDT - MXUSDT,2022-05-02 13:00:00+08:00,-648.1469478760225,7.7318,2.4011,2022-05-11 15:00:00+08:00,2086.5500980678544,5.3,1.6205,9 days 02:00:00,-69.43504997657595
ALGOUSDT - AXSUSDT,2022-05-03 12:00:00+08:00,-7341.389284508201,0.71581,30.18,2022-05-11 22:00:00+08:00,166.44474034620507,0.49052,22.42,8 days 10:00:00,344.71927534251
AXSUSDT - SANDUSDT,2022-05-03 20:00:00+08:00,166.72224074691565,30.53,2.28007,2022-05-08 11:00:00+08:00,-2363.4180697491943,28.68,1.91267,4 days 15:00:00,540.1028320916739
AXSUSDT - SANDUSDT,2022-05-03 20:00:00+08:00,166.72224074691565,30.53,2.28007,2022-05-08 11:00:00+08:00,-2363.4180697491943,28.68,1.91267,4 days 15:00:00,540.1028320916739
AXSUSDT - SANDUSDT,2022-05-03 20:00:00+08:00,166.72224074691565,30.53,2.28007,2022-05-08 11:00:00+08:00,-2363.4180697491943,28.68,1.91267,4 days 15:00:00,540.1028320916739
AXSUSDT - SANDUSDT,2022-05-03 20:00:00+08:00,166.72224074691565,30.53,2.28007,2022-05-08 11:00:00+08:00,-2363.4180697491943,28.68,1.91267,4 days 15:00:00,540.1028320916739
AXSUSDT - SANDUSDT,2022-05-03 20:00:00+08:00,166.72224074691565,30.53,2.28007,2022-05-08 11:00:00+08:00,-2363.4180697491943,28.68,1.91267,4 days 15:00:00,540.1028320916739
AXSUSDT - SANDUSDT,2022-05-03 20:00:00+08:00,166.72224074691565,30.53,2.28007,2022-05-08 11:00:00+08:00,-2363.4180697491943,28.68,1.91267,4 days 15:00:00,540.1028320916739
AXSUSDT - SANDUSDT,2022-05-03 20:00:00+08:00,166.72224074691565,30.53,2.28007,2022-05-08 11:00:00+08:00,-2363.4180697491943,28.68,1.91267,4 days 15:00:00,540.1028320916739
AXSUSDT - SANDUSDT,2022-05-03 20:00:00+08:00,166.72224074691565,30.53,2.28007,2022-05-08 11:00:00+08:00,-2363.4180697491943,28.68,1.91267,4 days 15:00:00,540.1028320916739
AXSUSDT - SANDUSDT,2022-05-03 20:00:00+08:00,166.72224074691565,30.53,2.28007,2022-05-08 11:00:00+08:00,-2363.4180697491943,28.68,1.91267,4 days 15:00:00,540.1028320916739
GODSUSDT - SANDUSDT,2022-05-03 20:00:00+08:00,6554.798112218144,0.77568,2.28007,2022-05-20 14:00:00+08:00,-2363.4180697491943,0.61104,1.30192,16 days 18:00:00,1215.040014199743
GODSUSDT - SANDUSDT,2022-05-03 20:00:00+08:00,6554.798112218144,0.77568,2.28007,2022-05-20 14:00:00+08:00,-2363.4180697491943,0.61104,1.30192,16 days 18:00:00,1215.040014199743
GODSUSDT - SANDUSDT,2022-05-03 20:00:00+08:00,6554.798112218144,0.77568,2.28007,2022-05-20 14:00:00+08:00,-2363.4180697491943,0.61104,1.30192,16 days 18:00:00,1215.040014199743
AXSUSDT - SANDUSDT,2022-05-03 20:00:00+08:00,166.72224074691565,30.53,2.28007,2022-05-08 11:00:00+08:00,-2363.4180697491943,28.68,1.91267,4 days 15:00:00,540.1028320916739
AXSUSDT - SANDUSDT,2022-05-03 20:00:00+08:00,166.72224074691565,30.53,2.28007,2022-05-08 11:00:00+08:00,-2363.4180697491943,28.68,1.91267,4 days 15:00:00,540.1028320916739
EGLDUSDT - IMXUSDT,2022-05-05 00:00:00+08:00,-39.74246880216199,132.64,1.61261,2022-05-28 00:00:00+08:00,3142.894857595434,67.78,0.8964,23 days 00:00:00,310.8730603258144
AVAXUSDT - MKRUSDT,2022-05-05 03:00:00+08:00,-81.25496670984013,64.9279,1468.2,2022-05-11 15:00:00+08:00,3.4962590028669327,37.3423,1206.0,6 days 12:00:00,1307.08824159738
AVAXUSDT - MKRUSDT,2022-05-05 03:00:00+08:00,-81.25496670984013,64.9279,1468.2,2022-05-11 15:00:00+08:00,3.4962590028669327,37.3423,1206.0,6 days 12:00:00,1307.08824159738
ANKRUSDT - SUSHIUSDT,2022-05-05 10:00:00+08:00,-74128.98443291328,0.06747,2.588,2022-05-10 01:00:00+08:00,1922.3375624759708,0.04707,1.851,4 days 15:00:00,78.4445085698635
ANKRUSDT - SUSHIUSDT,2022-05-05 10:00:00+08:00,-74128.98443291328,0.06747,2.588,2022-05-10 01:00:00+08:00,1922.3375624759708,0.04707,1.851,4 days 15:00:00,78.4445085698635
ANKRUSDT - SUSHIUSDT,2022-05-05 10:00:00+08:00,-74128.98443291328,0.06747,2.588,2022-05-10 01:00:00+08:00,1922.3375624759708,0.04707,1.851,4 days 15:00:00,78.4445085698635
ANKRUSDT - SUSHIUSDT,2022-05-05 10:00:00+08:00,-74128.98443291328,0.06747,2.588,2022-05-10 01:00:00+08:00,1922.3375624759708,0.04707,1.851,4 days 15:00:00,78.4445085698635
ANKRUSDT - SUSHIUSDT,2022-05-05 10:00:00+08:00,-74128.98443291328,0.06747,2.588,2022-05-10 01:00:00+08:00,1922.3375624759708,0.04707,1.851,4 days 15:00:00,78.4445085698635
LRCUSDT - PERPUSDT,2022-05-05 13:00:00+08:00,-6173.601679219657,0.8225,2.98,2022-05-11 21:00:00+08:00,1677.8523489932886,0.4122,1.38,6 days 08:00:00,-166.47297164037948
LRCUSDT - PERPUSDT,2022-05-05 13:00:00+08:00,-6173.601679219657,0.8225,2.98,2022-05-11 21:00:00+08:00,1677.8523489932886,0.4122,1.38,6 days 08:00:00,-166.47297164037948
ONEUSDT - ZENUSDT,2022-05-07 04:00:00+08:00,64842.43288808196,0.07733,33.8393,2022-05-12 13:00:00+08:00,-148.930973472415,0.03515,17.0969,5 days 09:00:00,-256.47134365697303
PERPUSDT - RENUSDT,2022-05-07 08:00:00+08:00,2066.115702479339,2.38,0.28345,2022-05-12 17:00:00+08:00,-17579.017684491788,1.35,0.13359,5 days 09:00:00,491.2546515388324
CRVUSDT - LRCUSDT,2022-05-09 02:00:00+08:00,-2142.2450728363324,2.431,0.6686,2022-05-13 10:00:00+08:00,7373.543725114289,1.331,0.4179,4 days 08:00:00,491.8516870124667
CRVUSDT - LRCUSDT,2022-05-09 02:00:00+08:00,-2142.2450728363324,2.431,0.6686,2022-05-13 10:00:00+08:00,7373.543725114289,1.331,0.4179,4 days 08:00:00,491.8516870124667
CRVUSDT - LRCUSDT,2022-05-09 02:00:00+08:00,-2142.2450728363324,2.431,0.6686,2022-05-13 10:00:00+08:00,7373.543725114289,1.331,0.4179,4 days 08:00:00,491.8516870124667
CRVUSDT - LRCUSDT,2022-05-09 02:00:00+08:00,-2142.2450728363324,2.431,0.6686,2022-05-13 10:00:00+08:00,7373.543725114289,1.331,0.4179,4 days 08:00:00,491.8516870124667
CRVUSDT - LRCUSDT,2022-05-09 02:00:00+08:00,-2142.2450728363324,2.431,0.6686,2022-05-13 10:00:00+08:00,7373.543725114289,1.331,0.4179,4 days 08:00:00,491.8516870124667
AXSUSDT - GODSUSDT,2022-05-09 10:00:00+08:00,-160.1024655779699,31.14,0.66565,2022-05-20 14:00:00+08:00,7308.018357742115,21.43,0.61104,11 days 04:00:00,1137.7573976732117
AXSUSDT - GODSUSDT,2022-05-09 10:00:00+08:00,-160.1024655779699,31.14,0.66565,2022-05-20 14:00:00+08:00,7308.018357742115,21.43,0.61104,11 days 04:00:00,1137.7573976732117
AXSUSDT - GODSUSDT,2022-05-09 10:00:00+08:00,-160.1024655779699,31.14,0.66565,2022-05-20 14:00:00+08:00,7308.018357742115,21.43,0.61104,11 days 04:00:00,1137.7573976732117
AXSUSDT - GODSUSDT,2022-05-09 10:00:00+08:00,-160.1024655779699,31.14,0.66565,2022-05-20 14:00:00+08:00,7308.018357742115,21.43,0.61104,11 days 04:00:00,1137.7573976732117
AXSUSDT - GODSUSDT,2022-05-09 10:00:00+08:00,-160.1024655779699,31.14,0.66565,2022-05-20 14:00:00+08:00,7308.018357742115,21.43,0.61104,11 days 04:00:00,1137.7573976732117
LDOUSDT - STETHUSDT,2022-05-09 15:00:00+08:00,-1794.6233085675317,3.5702,2436.91,2022-05-09 20:00:00+08:00,2.0552027457508686,2.1883,2392.01,0 days 05:00:00,2367.452598859861
LDOUSDT - RUNEUSDT,2022-05-09 15:00:00+08:00,-1794.6233085675317,3.5702,5.603,2022-05-09 20:00:00+08:00,899.7984451482868,2.1883,5.3644,0 days 05:00:00,2245.095253307385
LDOUSDT - STETHUSDT,2022-05-09 15:00:00+08:00,-1794.6233085675317,3.5702,2436.91,2022-05-09 20:00:00+08:00,2.0552027457508686,2.1883,2392.01,0 days 05:00:00,2367.452598859861
LDOUSDT - RUNEUSDT,2022-05-09 15:00:00+08:00,-1794.6233085675317,3.5702,5.603,2022-05-09 20:00:00+08:00,899.7984451482868,2.1883,5.3644,0 days 05:00:00,2245.095253307385
LDOUSDT - STETHUSDT,2022-05-09 15:00:00+08:00,-1794.6233085675317,3.5702,2436.91,2022-05-09 20:00:00+08:00,2.0552027457508686,2.1883,2392.01,0 days 05:00:00,2367.452598859861
DOTUSDT - EGLDUSDT,2022-05-10 01:00:00+08:00,434.82041916688405,11.208,105.8,2022-05-13 19:00:00+08:00,-46.56360588563979,10.841,87.73,3 days 18:00:00,663.2264544500053
DOTUSDT - EGLDUSDT,2022-05-10 01:00:00+08:00,434.82041916688405,11.208,105.8,2022-05-13 19:00:00+08:00,-46.56360588563979,10.841,87.73,3 days 18:00:00,663.2264544500053
ETHUSDT - STETHUSDT,2022-05-11 18:00:00+08:00,-2.103350216224402,2434.65,2385.59,2022-05-11 19:00:00+08:00,2.12805801937384,2433.47,2422.22,0 days 01:00:00,59.96205862407635
XECUSDT - ZILUSDT,2022-05-12 11:00:00+08:00,138888888.8888889,3.3e-05,0.05048,2022-05-23 13:00:00+08:00,-96432.01542912248,5.715e-05,0.05541,11 days 02:00:00,2856.0248111539704
ETHUSDT - STETHUSDT,2022-05-12 13:00:00+08:00,2.5349827621172176,1902.31,2071.83,2022-05-12 14:00:00+08:00,-2.5786487880350695,1834.57,1807.35,0 days 01:00:00,490.80532996402445
ETHUSDT - STETHUSDT,2022-05-12 15:00:00+08:00,-2.7254342979553794,1848.19,1775.91,2022-05-12 21:00:00+08:00,2.7664813124187346,1957.57,1937.67,0 days 06:00:00,128.75211508053678
AXSUSDT - ONEUSDT,2022-05-12 16:00:00+08:00,-248.50894632206757,22.95,0.03687,2022-05-27 14:00:00+08:00,144969.55639315743,18.05,0.04037,14 days 22:00:00,1692.6526611568636
AXSUSDT - ONEUSDT,2022-05-12 16:00:00+08:00,-248.50894632206757,22.95,0.03687,2022-05-27 14:00:00+08:00,144969.55639315743,18.05,0.04037,14 days 22:00:00,1692.6526611568636
AXSUSDT - ONEUSDT,2022-05-12 16:00:00+08:00,-248.50894632206757,22.95,0.03687,2022-05-27 14:00:00+08:00,144969.55639315743,18.05,0.04037,14 days 22:00:00,1692.6526611568636
AXSUSDT - SANDUSDT,2022-05-12 16:00:00+08:00,-248.50894632206757,22.95,1.15048,2022-05-13 12:00:00+08:00,4784.9637299749265,21.79,1.36827,0 days 20:00:00,1307.2172108315149
AXSUSDT - SANDUSDT,2022-05-12 16:00:00+08:00,-248.50894632206757,22.95,1.15048,2022-05-13 12:00:00+08:00,4784.9637299749265,21.79,1.36827,0 days 20:00:00,1307.2172108315149
AXSUSDT - SANDUSDT,2022-05-12 16:00:00+08:00,-248.50894632206757,22.95,1.15048,2022-05-13 12:00:00+08:00,4784.9637299749265,21.79,1.36827,0 days 20:00:00,1307.2172108315149
AXSUSDT - SANDUSDT,2022-05-12 16:00:00+08:00,-248.50894632206757,22.95,1.15048,2022-05-13 12:00:00+08:00,4784.9637299749265,21.79,1.36827,0 days 20:00:00,1307.2172108315149
AXSUSDT - SANDUSDT,2022-05-12 16:00:00+08:00,-248.50894632206757,22.95,1.15048,2022-05-13 12:00:00+08:00,4784.9637299749265,21.79,1.36827,0 days 20:00:00,1307.2172108315149
