,sector,pair,performance
64,Liquid Staking,"('LDOUSDT', 'STETHUSDT')","{'totalReturn': np.float64(3889.828362409387), 'totalProfitfee': np.float64(3889.828362409387), 'AnnualizedReturn': np.float64(23370.9852227066), 'Win Rate': 0.2222222222222222, 'SharpeRatio': np.float64(0.04068655575924789), 'SortinoRatio': np.float64(0.047199444539728186), 'ProfitFactor': np.float64(1.2310219022138802), 'MaxDrawdown': np.float64(-0.0)}"
65,Ethereum Ecosystem,"('LDOUSDT', 'STETHUSDT')","{'totalReturn': np.float64(3889.828362409387), 'totalProfitfee': np.float64(3889.828362409387), 'AnnualizedReturn': np.float64(23370.9852227066), 'Win Rate': 0.2222222222222222, 'SharpeRatio': np.float64(0.04068655575924789), 'SortinoRatio': np.float64(0.047199444539728186), 'ProfitFactor': np.float64(1.2310219022138802), 'MaxDrawdown': np.float64(-0.0)}"
66,Made in USA,"('FILUSDT', 'UMAUSDT')","{'totalReturn': np.float64(3888.294992071335), 'totalProfitfee': np.float64(3888.294992071335), 'AnnualizedReturn': np.float64(23361.772380346294), 'Win Rate': 0.4231824417009602, 'SharpeRatio': np.float64(0.03304223360614389), 'SortinoRatio': np.float64(0.04664177486487762), 'ProfitFactor': np.float64(1.1429685304898936), 'MaxDrawdown': np.float64(-0.0)}"
67,Smart Contract Platform,"('GALAUSDT', 'XTZUSDT')","{'totalReturn': np.float64(3789.7653669242904), 'totalProfitfee': np.float64(3789.7653669242904), 'AnnualizedReturn': np.float64(22769.783686047176), 'Win Rate': 0.35939643347050754, 'SharpeRatio': np.float64(0.0462904822771008), 'SortinoRatio': np.float64(0.048544304786429945), 'ProfitFactor': np.float64(1.1894759235144081), 'MaxDrawdown': np.float64(-0.0)}"
68,Layer 1 (L1),"('GALAUSDT', 'XTZUSDT')","{'totalReturn': np.float64(3789.7653669242904), 'totalProfitfee': np.float64(3789.7653669242904), 'AnnualizedReturn': np.float64(22769.783686047176), 'Win Rate': 0.35939643347050754, 'SharpeRatio': np.float64(0.0462904822771008), 'SortinoRatio': np.float64(0.048544304786429945), 'ProfitFactor': np.float64(1.1894759235144081), 'MaxDrawdown': np.float64(-0.0)}"
69,Made in USA,"('GALAUSDT', 'XTZUSDT')","{'totalReturn': np.float64(3789.7653669242904), 'totalProfitfee': np.float64(3789.7653669242904), 'AnnualizedReturn': np.float64(22769.783686047176), 'Win Rate': 0.35939643347050754, 'SharpeRatio': np.float64(0.0462904822771008), 'SortinoRatio': np.float64(0.048544304786429945), 'ProfitFactor': np.float64(1.1894759235144081), 'MaxDrawdown': np.float64(-0.0)}"
70,Ethereum Ecosystem,"('IMXUSDT', 'TELUSDT')","{'totalReturn': np.float64(3781.7588379686604), 'totalProfitfee': np.float64(3781.7588379686604), 'AnnualizedReturn': np.float64(22721.678614955734), 'Win Rate': 0.24691358024691357, 'SharpeRatio': np.float64(0.04434094240616744), 'SortinoRatio': np.float64(0.042570499452863425), 'ProfitFactor': np.float64(1.2046262157394985), 'MaxDrawdown': np.float64(-0.0)}"
71,Ethereum Ecosystem,"('JASMYUSDT', 'MKRUSDT')","{'totalReturn': np.float64(3726.0953708438465), 'totalProfitfee': np.float64(3726.0953708438465), 'AnnualizedReturn': np.float64(22387.239676674963), 'Win Rate': 0.2757201646090535, 'SharpeRatio': np.float64(0.04096563469829755), 'SortinoRatio': np.float64(0.0381176830570801), 'ProfitFactor': np.float64(1.1789168575605884), 'MaxDrawdown': np.float64(-0.0)}"
72,Exchange-based Tokens,"('PERPUSDT', 'WOOUSDT')","{'totalReturn': np.float64(3726.01661969528), 'totalProfitfee': np.float64(3726.01661969528), 'AnnualizedReturn': np.float64(22386.766521625963), 'Win Rate': 0.4451303155006859, 'SharpeRatio': np.float64(0.030525196470310823), 'SortinoRatio': np.float64(0.04480437371050583), 'ProfitFactor': np.float64(1.1351408693150307), 'MaxDrawdown': np.float64(-0.0)}"
73,Decentralized Exchange (DEX),"('PERPUSDT', 'WOOUSDT')","{'totalReturn': np.float64(3726.01661969528), 'totalProfitfee': np.float64(3726.01661969528), 'AnnualizedReturn': np.float64(22386.766521625963), 'Win Rate': 0.4451303155006859, 'SharpeRatio': np.float64(0.030525196470310823), 'SortinoRatio': np.float64(0.04480437371050583), 'ProfitFactor': np.float64(1.1351408693150307), 'MaxDrawdown': np.float64(-0.0)}"
74,Automated Market Maker (AMM),"('PERPUSDT', 'WOOUSDT')","{'totalReturn': np.float64(3726.01661969528), 'totalProfitfee': np.float64(3726.01661969528), 'AnnualizedReturn': np.float64(22386.766521625963), 'Win Rate': 0.4451303155006859, 'SharpeRatio': np.float64(0.030525196470310823), 'SortinoRatio': np.float64(0.04480437371050583), 'ProfitFactor': np.float64(1.1351408693150307), 'MaxDrawdown': np.float64(-0.0)}"
75,Perpetuals,"('PERPUSDT', 'WOOUSDT')","{'totalReturn': np.float64(3726.01661969528), 'totalProfitfee': np.float64(3726.01661969528), 'AnnualizedReturn': np.float64(22386.766521625963), 'Win Rate': 0.4451303155006859, 'SharpeRatio': np.float64(0.030525196470310823), 'SortinoRatio': np.float64(0.04480437371050583), 'ProfitFactor': np.float64(1.1351408693150307), 'MaxDrawdown': np.float64(-0.0)}"
76,Derivatives,"('PERPUSDT', 'WOOUSDT')","{'totalReturn': np.float64(3726.01661969528), 'totalProfitfee': np.float64(3726.01661969528), 'AnnualizedReturn': np.float64(22386.766521625963), 'Win Rate': 0.4451303155006859, 'SharpeRatio': np.float64(0.030525196470310823), 'SortinoRatio': np.float64(0.04480437371050583), 'ProfitFactor': np.float64(1.1351408693150307), 'MaxDrawdown': np.float64(-0.0)}"
77,Decentralized Finance (DeFi),"('SPELLUSDT', 'UMAUSDT')","{'totalReturn': np.float64(3698.2871841611495), 'totalProfitfee': np.float64(3698.2871841611495), 'AnnualizedReturn': np.float64(22220.161682614314), 'Win Rate': 0.2962962962962963, 'SharpeRatio': np.float64(0.033593913263744654), 'SortinoRatio': np.float64(0.03294215844719597), 'ProfitFactor': np.float64(1.1570683724524897), 'MaxDrawdown': np.float64(-0.0)}"
78,Avalanche Ecosystem,"('SPELLUSDT', 'UMAUSDT')","{'totalReturn': np.float64(3698.2871841611495), 'totalProfitfee': np.float64(3698.2871841611495), 'AnnualizedReturn': np.float64(22220.161682614314), 'Win Rate': 0.2962962962962963, 'SharpeRatio': np.float64(0.033593913263744654), 'SortinoRatio': np.float64(0.03294215844719597), 'ProfitFactor': np.float64(1.1570683724524897), 'MaxDrawdown': np.float64(-0.0)}"
79,Animoca Brands Portfolio,"('IMXUSDT', 'ONEUSDT')","{'totalReturn': np.float64(3659.9833918285067), 'totalProfitfee': np.float64(3659.9833918285067), 'AnnualizedReturn': np.float64(21990.023671068393), 'Win Rate': 0.07338820301783265, 'SharpeRatio': np.float64(0.07218190817386368), 'SortinoRatio': np.float64(0.04256184335377947), 'ProfitFactor': np.float64(1.8113266213772876), 'MaxDrawdown': np.float64(-0.0)}"
80,Lending/Borrowing Protocols,"('CELUSDT', 'MKRUSDT')","{'totalReturn': np.float64(3589.4821718975254), 'totalProfitfee': np.float64(3589.4821718975254), 'AnnualizedReturn': np.float64(21566.43609452834), 'Win Rate': 0.18930041152263374, 'SharpeRatio': np.float64(0.06194598205066737), 'SortinoRatio': np.float64(0.06629801356001941), 'ProfitFactor': np.float64(1.4080716046730406), 'MaxDrawdown': np.float64(-0.0)}"
81,Energi Ecosystem,"('CELUSDT', 'MKRUSDT')","{'totalReturn': np.float64(3589.4821718975254), 'totalProfitfee': np.float64(3589.4821718975254), 'AnnualizedReturn': np.float64(21566.43609452834), 'Win Rate': 0.18930041152263374, 'SharpeRatio': np.float64(0.06194598205066737), 'SortinoRatio': np.float64(0.06629801356001941), 'ProfitFactor': np.float64(1.4080716046730406), 'MaxDrawdown': np.float64(-0.0)}"
82,Sports,"('INTERUSDT', 'JUVUSDT')","{'totalReturn': np.float64(3588.7688413336564), 'totalProfitfee': np.float64(3588.7688413336564), 'AnnualizedReturn': np.float64(21562.15024011168), 'Win Rate': 0.024691358024691357, 'SharpeRatio': np.float64(0.04156344727538168), 'SortinoRatio': np.float64(0.009681670047589332), 'ProfitFactor': np.float64(1.8615479753588113), 'MaxDrawdown': np.float64(-0.0)}"
83,Fan Token,"('INTERUSDT', 'JUVUSDT')","{'totalReturn': np.float64(3588.7688413336564), 'totalProfitfee': np.float64(3588.7688413336564), 'AnnualizedReturn': np.float64(21562.15024011168), 'Win Rate': 0.024691358024691357, 'SharpeRatio': np.float64(0.04156344727538168), 'SortinoRatio': np.float64(0.009681670047589332), 'ProfitFactor': np.float64(1.8615479753588113), 'MaxDrawdown': np.float64(-0.0)}"
84,Chiliz Ecosystem,"('INTERUSDT', 'JUVUSDT')","{'totalReturn': np.float64(3588.7688413336564), 'totalProfitfee': np.float64(3588.7688413336564), 'AnnualizedReturn': np.float64(21562.15024011168), 'Win Rate': 0.024691358024691357, 'SharpeRatio': np.float64(0.04156344727538168), 'SortinoRatio': np.float64(0.009681670047589332), 'ProfitFactor': np.float64(1.8615479753588113), 'MaxDrawdown': np.float64(-0.0)}"
85,Decentralized Finance (DeFi),"('LDOUSDT', 'SPELLUSDT')","{'totalReturn': np.float64(3568.383721020924), 'totalProfitfee': np.float64(3568.383721020924), 'AnnualizedReturn': np.float64(21439.671739467278), 'Win Rate': 0.21604938271604937, 'SharpeRatio': np.float64(0.030237352173751446), 'SortinoRatio': np.float64(0.04073178684813909), 'ProfitFactor': np.float64(1.1552882793494428), 'MaxDrawdown': np.float64(-0.0)}"
86,Arbitrum Ecosystem,"('LDOUSDT', 'SPELLUSDT')","{'totalReturn': np.float64(3568.383721020924), 'totalProfitfee': np.float64(3568.383721020924), 'AnnualizedReturn': np.float64(21439.671739467278), 'Win Rate': 0.21604938271604937, 'SharpeRatio': np.float64(0.030237352173751446), 'SortinoRatio': np.float64(0.04073178684813909), 'ProfitFactor': np.float64(1.1552882793494428), 'MaxDrawdown': np.float64(-0.0)}"
87,Layer 1 (L1),"('ENJUSDT', 'ICPUSDT')","{'totalReturn': np.float64(3523.9221531862286), 'totalProfitfee': np.float64(3523.9221531862286), 'AnnualizedReturn': np.float64(21172.536393629194), 'Win Rate': 0.3607681755829904, 'SharpeRatio': np.float64(0.048924233551306914), 'SortinoRatio': np.float64(0.059951738565177534), 'ProfitFactor': np.float64(1.197126538679507), 'MaxDrawdown': np.float64(-0.0)}"
88,Solana Ecosystem,"('C98USDT', 'WOOUSDT')","{'totalReturn': np.float64(3512.6641234778244), 'totalProfitfee': np.float64(3512.6641234778244), 'AnnualizedReturn': np.float64(21104.895556698037), 'Win Rate': 0.27503429355281206, 'SharpeRatio': np.float64(0.03805450956659492), 'SortinoRatio': np.float64(0.057351390640347284), 'ProfitFactor': np.float64(1.1752030224117334), 'MaxDrawdown': np.float64(-0.0)}"
89,Polygon Ecosystem,"('C98USDT', 'WOOUSDT')","{'totalReturn': np.float64(3512.6641234778244), 'totalProfitfee': np.float64(3512.6641234778244), 'AnnualizedReturn': np.float64(21104.895556698037), 'Win Rate': 0.27503429355281206, 'SharpeRatio': np.float64(0.03805450956659492), 'SortinoRatio': np.float64(0.057351390640347284), 'ProfitFactor': np.float64(1.1752030224117334), 'MaxDrawdown': np.float64(-0.0)}"
90,Exchange-based Tokens,"('SUSHIUSDT', 'WOOUSDT')","{'totalReturn': np.float64(3494.6577454079306), 'totalProfitfee': np.float64(3494.6577454079306), 'AnnualizedReturn': np.float64(20996.709087636125), 'Win Rate': 0.3772290809327846, 'SharpeRatio': np.float64(0.029983512139377392), 'SortinoRatio': np.float64(0.046343581557203584), 'ProfitFactor': np.float64(1.1086111485940175), 'MaxDrawdown': np.float64(-0.0)}"
91,Decentralized Finance (DeFi),"('SUSHIUSDT', 'WOOUSDT')","{'totalReturn': np.float64(3494.6577454079306), 'totalProfitfee': np.float64(3494.6577454079306), 'AnnualizedReturn': np.float64(20996.709087636125), 'Win Rate': 0.3772290809327846, 'SharpeRatio': np.float64(0.029983512139377392), 'SortinoRatio': np.float64(0.046343581557203584), 'ProfitFactor': np.float64(1.1086111485940175), 'MaxDrawdown': np.float64(-0.0)}"
92,Decentralized Exchange (DEX),"('SUSHIUSDT', 'WOOUSDT')","{'totalReturn': np.float64(3494.6577454079306), 'totalProfitfee': np.float64(3494.6577454079306), 'AnnualizedReturn': np.float64(20996.709087636125), 'Win Rate': 0.3772290809327846, 'SharpeRatio': np.float64(0.029983512139377392), 'SortinoRatio': np.float64(0.046343581557203584), 'ProfitFactor': np.float64(1.1086111485940175), 'MaxDrawdown': np.float64(-0.0)}"
93,Automated Market Maker (AMM),"('SUSHIUSDT', 'WOOUSDT')","{'totalReturn': np.float64(3494.6577454079306), 'totalProfitfee': np.float64(3494.6577454079306), 'AnnualizedReturn': np.float64(20996.709087636125), 'Win Rate': 0.3772290809327846, 'SharpeRatio': np.float64(0.029983512139377392), 'SortinoRatio': np.float64(0.046343581557203584), 'ProfitFactor': np.float64(1.1086111485940175), 'MaxDrawdown': np.float64(-0.0)}"
94,BNB Chain Ecosystem,"('SUSHIUSDT', 'WOOUSDT')","{'totalReturn': np.float64(3494.6577454079306), 'totalProfitfee': np.float64(3494.6577454079306), 'AnnualizedReturn': np.float64(20996.709087636125), 'Win Rate': 0.3772290809327846, 'SharpeRatio': np.float64(0.029983512139377392), 'SortinoRatio': np.float64(0.046343581557203584), 'ProfitFactor': np.float64(1.1086111485940175), 'MaxDrawdown': np.float64(-0.0)}"
95,Solana Ecosystem,"('SUSHIUSDT', 'WOOUSDT')","{'totalReturn': np.float64(3494.6577454079306), 'totalProfitfee': np.float64(3494.6577454079306), 'AnnualizedReturn': np.float64(20996.709087636125), 'Win Rate': 0.3772290809327846, 'SharpeRatio': np.float64(0.029983512139377392), 'SortinoRatio': np.float64(0.046343581557203584), 'ProfitFactor': np.float64(1.1086111485940175), 'MaxDrawdown': np.float64(-0.0)}"
96,Polygon Ecosystem,"('SUSHIUSDT', 'WOOUSDT')","{'totalReturn': np.float64(3494.6577454079306), 'totalProfitfee': np.float64(3494.6577454079306), 'AnnualizedReturn': np.float64(20996.709087636125), 'Win Rate': 0.3772290809327846, 'SharpeRatio': np.float64(0.029983512139377392), 'SortinoRatio': np.float64(0.046343581557203584), 'ProfitFactor': np.float64(1.1086111485940175), 'MaxDrawdown': np.float64(-0.0)}"
97,Base Ecosystem,"('SUSHIUSDT', 'WOOUSDT')","{'totalReturn': np.float64(3494.6577454079306), 'totalProfitfee': np.float64(3494.6577454079306), 'AnnualizedReturn': np.float64(20996.709087636125), 'Win Rate': 0.3772290809327846, 'SharpeRatio': np.float64(0.029983512139377392), 'SortinoRatio': np.float64(0.046343581557203584), 'ProfitFactor': np.float64(1.1086111485940175), 'MaxDrawdown': np.float64(-0.0)}"
98,Arbitrum Ecosystem,"('SUSHIUSDT', 'WOOUSDT')","{'totalReturn': np.float64(3494.6577454079306), 'totalProfitfee': np.float64(3494.6577454079306), 'AnnualizedReturn': np.float64(20996.709087636125), 'Win Rate': 0.3772290809327846, 'SharpeRatio': np.float64(0.029983512139377392), 'SortinoRatio': np.float64(0.046343581557203584), 'ProfitFactor': np.float64(1.1086111485940175), 'MaxDrawdown': np.float64(-0.0)}"
99,Avalanche Ecosystem,"('SUSHIUSDT', 'WOOUSDT')","{'totalReturn': np.float64(3494.6577454079306), 'totalProfitfee': np.float64(3494.6577454079306), 'AnnualizedReturn': np.float64(20996.709087636125), 'Win Rate': 0.3772290809327846, 'SharpeRatio': np.float64(0.029983512139377392), 'SortinoRatio': np.float64(0.046343581557203584), 'ProfitFactor': np.float64(1.1086111485940175), 'MaxDrawdown': np.float64(-0.0)}"
100,Fantom Ecosystem,"('SUSHIUSDT', 'WOOUSDT')","{'totalReturn': np.float64(3494.6577454079306), 'totalProfitfee': np.float64(3494.6577454079306), 'AnnualizedReturn': np.float64(20996.709087636125), 'Win Rate': 0.3772290809327846, 'SharpeRatio': np.float64(0.029983512139377392), 'SortinoRatio': np.float64(0.046343581557203584), 'ProfitFactor': np.float64(1.1086111485940175), 'MaxDrawdown': np.float64(-0.0)}"
101,Near Protocol Ecosystem,"('SUSHIUSDT', 'WOOUSDT')","{'totalReturn': np.float64(3494.6577454079306), 'totalProfitfee': np.float64(3494.6577454079306), 'AnnualizedReturn': np.float64(20996.709087636125), 'Win Rate': 0.3772290809327846, 'SharpeRatio': np.float64(0.029983512139377392), 'SortinoRatio': np.float64(0.046343581557203584), 'ProfitFactor': np.float64(1.1086111485940175), 'MaxDrawdown': np.float64(-0.0)}"
102,Made in USA,"('ANKRUSDT', 'DGBUSDT')","{'totalReturn': np.float64(3488.2585174931205), 'totalProfitfee': np.float64(3488.2585174931205), 'AnnualizedReturn': np.float64(20958.261051604757), 'Win Rate': 0.10082304526748971, 'SharpeRatio': np.float64(0.051235378165269005), 'SortinoRatio': np.float64(0.03441111069456408), 'ProfitFactor': np.float64(1.4550835640707938), 'MaxDrawdown': np.float64(-0.0)}"
103,Fantom Ecosystem,"('ANKRUSDT', 'CELUSDT')","{'totalReturn': np.float64(3406.6250731848136), 'totalProfitfee': np.float64(3406.6250731848136), 'AnnualizedReturn': np.float64(20467.78850555485), 'Win Rate': 0.2544581618655693, 'SharpeRatio': np.float64(0.014412697599237833), 'SortinoRatio': np.float64(0.013555530114556586), 'ProfitFactor': np.float64(1.0805772074407924), 'MaxDrawdown': np.float64(-0.0)}"
104,Layer 1 (L1),"('ALGOUSDT', 'ONEUSDT')","{'totalReturn': np.float64(3306.6454737259405), 'totalProfitfee': np.float64(3306.6454737259405), 'AnnualizedReturn': np.float64(19867.08803143981), 'Win Rate': 0.2661179698216735, 'SharpeRatio': np.float64(0.05205733352438511), 'SortinoRatio': np.float64(0.04537753374915814), 'ProfitFactor': np.float64(1.2496958230137283), 'MaxDrawdown': np.float64(-0.0)}"
105,Made in USA,"('ALGOUSDT', 'ONEUSDT')","{'totalReturn': np.float64(3306.6454737259405), 'totalProfitfee': np.float64(3306.6454737259405), 'AnnualizedReturn': np.float64(19867.08803143981), 'Win Rate': 0.2661179698216735, 'SharpeRatio': np.float64(0.05205733352438511), 'SortinoRatio': np.float64(0.04537753374915814), 'ProfitFactor': np.float64(1.2496958230137283), 'MaxDrawdown': np.float64(-0.0)}"
106,Harmony Ecosystem,"('1INCHUSDT', 'HOTUSDT')","{'totalReturn': np.float64(3303.957880939488), 'totalProfitfee': np.float64(3303.957880939488), 'AnnualizedReturn': np.float64(19850.940354615854), 'Win Rate': 0.08093278463648834, 'SharpeRatio': np.float64(0.06806182347223615), 'SortinoRatio': np.float64(0.07170536511557447), 'ProfitFactor': np.float64(2.032253765614301), 'MaxDrawdown': np.float64(-0.0)}"
107,Energi Ecosystem,"('1INCHUSDT', 'HOTUSDT')","{'totalReturn': np.float64(3303.957880939488), 'totalProfitfee': np.float64(3303.957880939488), 'AnnualizedReturn': np.float64(19850.940354615854), 'Win Rate': 0.08093278463648834, 'SharpeRatio': np.float64(0.06806182347223615), 'SortinoRatio': np.float64(0.07170536511557447), 'ProfitFactor': np.float64(2.032253765614301), 'MaxDrawdown': np.float64(-0.0)}"
108,Smart Contract Platform,"('ALGOUSDT', 'DOTUSDT')","{'totalReturn': np.float64(3293.567586062299), 'totalProfitfee': np.float64(3293.567586062299), 'AnnualizedReturn': np.float64(19788.513068522454), 'Win Rate': 0.08641975308641975, 'SharpeRatio': np.float64(0.03636075829828008), 'SortinoRatio': np.float64(0.057876315017085816), 'ProfitFactor': np.float64(1.7948447250914958), 'MaxDrawdown': np.float64(-0.0)}"
109,Proof of Stake (PoS),"('ALGOUSDT', 'DOTUSDT')","{'totalReturn': np.float64(3293.567586062299), 'totalProfitfee': np.float64(3293.567586062299), 'AnnualizedReturn': np.float64(19788.513068522454), 'Win Rate': 0.08641975308641975, 'SharpeRatio': np.float64(0.03636075829828008), 'SortinoRatio': np.float64(0.057876315017085816), 'ProfitFactor': np.float64(1.7948447250914958), 'MaxDrawdown': np.float64(-0.0)}"
