,futures_id,contract_date,monthly_group,Open,High,Low,Close,spread,spread_per,Volume,settlement_price,open_interest,trading_session,futures_id_a,contract_date_a,monthly_group_a,Open_a,High_a,Low_a,Close_a,spread_a,spread_per_a,Volume_a,settlement_price_a,open_interest_a,trading_session_a,daily_ret,cum_daily_ret,daily_pnl,cum_daily_pnl,daily_ret_a,cum_daily_ret_a,daily_pnl_a,cum_daily_pnl_a,Foreign_Opt_Signal,Dealer_Opt_Signal,Foreign_Opt_Signal_a,MOVE_open,MOVE_high,MOVE_low,MOVE_close,SOX_open,SOX_high,SOX_low,SOX_close,SOX_ind,MOVE_ind,MOVE_vol,3_ma,divergence,3_ma_v2,divergence_v2,gap,gap_v2,pos_night,pos_day,strat_ret,benchmark_ret,cum_strat,cum_bnh
2023-01-31,TX,202302,2023-02-15,15449.0,15456.0,15265.0,15268.0,-189.0,-1.22,72954.0,15268.0,67676.0,position,TX,202302,2023-02-15,15456.0,15498.0,15406.0,15414.0,-43.0,-0.28,32580.0,0.0,0.0,after_market,-0.011715968671111354,-0.10021101487702222,-194.0,-2100.0,-0.0027173913043477826,0.4008339146524602,-7.0,5340.0,-0.02096239699083092,-0.07159600225463654,,100.6999,103.7668,100.6999,103.7668,2903.6015,2920.1125,2865.0222,2866.6866,0.013182905608442042,0.03045583957878817,0.07679327570050654,,,,,-0.002394667011843876,-0.00012944146009963298,0.0,1.0,-194.0,-194.0,-452.0,-3752.0
2023-02-01,TX,202302,2023-02-15,15350.0,15402.0,15297.0,15383.0,115.0,0.75,61365.0,15382.0,66031.0,position,TX,202302,2023-02-15,15255.0,15393.0,15228.0,15392.0,124.0,0.81,43902.0,0.0,0.0,after_market,0.0021498371335504363,-0.09806117774347178,38.0,-2067.0,0.008980662078007295,0.4098145767304675,95.0,5477.0,0.022674047627442705,-0.00916898443960009,,103.7668,103.7668,99.5433,99.5433,2859.9629,2922.7316,2859.1745,2921.9198,-0.012713487026370651,-0.04070184297867918,0.03045583957878817,15284.666666666666,0.00702228813189687,15367.333333333334,,0.008121561435682434,0.005370709981660893,0.0,1.0,38.0,38.0,-414.0,-3714.0
2023-02-02,TX,202302,2023-02-15,15549.0,15600.0,15468.0,15580.0,198.0,1.29,75910.0,15580.0,68426.0,position,TX,202302,2023-02-15,15388.0,15552.0,15330.0,15510.0,128.0,0.83,58422.0,0.0,0.0,after_market,0.0019936973438805516,-0.09606748039959123,38.0,-2036.0,0.007928255783727689,0.4177428325141952,161.0,5599.0,0.023137247126123403,-0.0021482455467589324,,99.5433,99.5433,97.3302,97.3302,2935.9297,3103.5095,2935.9297,3073.4711,0.021663532768204874,-0.022232535991874913,0.04242877220264951,15438.666666666666,0.004620433543483848,15410.333333333334,0.001019478547568342,0.008255866866020867,0.01079113306897228,0.0,1.0,38.0,38.0,-376.0,-3676.0
2023-02-03,TX,202302,2023-02-15,15581.0,15629.0,15488.0,15579.0,-1.0,-0.01,71763.0,15581.0,66293.0,position,TX,202302,2023-02-15,15587.0,15668.0,15553.0,15614.0,34.0,0.22,52746.0,0.0,0.0,after_market,-0.0001283614658879051,-0.09619584186547914,-6.0,-2038.0,0.001732212741387018,0.4194750452555822,-6.0,5626.0,-0.0021207252902946225,0.00015036830837532683,,97.3302,97.7647,97.3302,97.7647,3103.6123,3168.7036,3088.1685,3141.8366,0.04684764761227078,0.004464184805949234,0.02273806074579121,15505.333333333334,0.00700834121592564,15514.0,0.01100992840301962,0.0021822849807444644,6.418485237480454e-05,0.0,1.0,-6.0,-6.0,-382.0,-3682.0
2023-02-06,TX,202302,2023-02-15,15504.0,15505.0,15391.0,15405.0,-176.0,-1.13,75333.0,15407.0,67894.0,position,TX,202302,2023-02-15,15575.0,15610.0,15475.0,15511.0,-70.0,-0.45,66289.0,0.0,0.0,after_market,-0.006385448916408687,-0.10258129078188782,-113.0,-2137.0,-0.004109149277688573,0.41536589597789364,-71.0,5562.0,-0.00043962968916158465,-0.06282130607119389,,97.7647,98.9903,97.7647,98.9903,3069.8816,3151.8501,3064.6837,3082.1057,0.012316067957328425,0.012536222174261313,0.004464184805949234,15545.0,-0.002187198456095163,15521.333333333334,0.004189764084053138,-0.0043648501187496525,-0.004814172925091453,0.0,1.0,-113.0,-113.0,-495.0,-3795.0
2023-02-07,TX,202302,2023-02-15,15383.0,15447.0,15366.0,15396.0,-11.0,-0.07,65134.0,15397.0,67940.0,position,TX,202302,2023-02-15,15391.0,15413.0,15307.0,15330.0,-77.0,-0.5,44076.0,0.0,0.0,after_market,0.000845088734317212,-0.10173620204757061,17.0,-2124.0,-0.003963355207588837,0.4114025407703048,-8.0,5501.0,-0.0004889088979382304,0.01901154821180299,,98.9903,105.6308,98.9903,105.6308,3027.4974,3075.795,3018.7797,3029.7425,0.003981945101726447,0.06708233028892718,0.012536222174261313,15485.0,-0.010009686793671313,15460.0,-0.007495060561807487,-0.004868549172346692,-0.001428107757221686,0.0,0.0,0.0,17.0,-495.0,-3778.0
2023-02-08,TX,202302,2023-02-15,15475.0,15624.0,15474.0,15604.0,207.0,1.34,72141.0,15604.0,70953.0,position,TX,202302,2023-02-15,15400.0,15508.0,15332.0,15487.0,90.0,0.58,59338.0,0.0,0.0,after_market,0.008336025848142192,-0.09340017619942842,126.0,-1995.0,0.005649350649350682,0.4170518914196555,75.0,5588.0,0.005862465278501064,0.03052325468106118,,105.6308,105.6308,103.1475,103.1475,3042.8605,3138.39,3033.0409,3124.1454,0.0007415695881356488,-0.02350924162270851,0.06708233028892718,15442.666666666666,0.0028708340528407206,15468.333333333334,-0.00413971539456659,0.005910626136658825,0.005131202909846699,0.0,1.0,126.0,126.0,-369.0,-3652.0
2023-02-09,TX,202302,2023-02-15,15549.0,15608.0,15530.0,15601.0,-3.0,-0.02,56658.0,15600.0,67602.0,position,TX,202302,2023-02-15,15601.0,15627.0,15506.0,15523.0,-81.0,-0.52,43979.0,0.0,0.0,after_market,0.0033442665123160076,-0.09005590968711241,51.0,-1943.0,-0.004999679507723842,0.41205221191193164,-52.0,5510.0,0.0069031468353139185,-0.06383778750920847,,103.1475,103.1475,100.7477,100.7477,3106.2064,3128.5352,3049.9696,3055.6285,0.02671331794540044,-0.02326571172350278,0.0240752320705786,15446.666666666666,0.00494173500215811,15533.666666666666,0.00877060661566631,-0.005190976672648007,-0.003524737246859755,0.0,1.0,51.0,51.0,-318.0,-3601.0
2023-02-10,TX,202302,2023-02-15,15596.0,15598.0,15520.0,15575.0,-25.0,-0.16,87442.0,15577.0,63926.0,position,TX,202302,2023-02-15,15600.0,15743.0,15552.0,15603.0,3.0,0.02,54924.0,0.0,0.0,after_market,-0.0013464991023339756,-0.09140240878944639,-14.0,-1964.0,0.0001923076923076028,0.41224451960423925,-4.0,5513.0,-0.013074587129248305,0.01813354979305582,,100.7477,102.4509,100.7477,102.4509,3112.7064,3140.8075,3039.0115,3059.6236,-0.016282852292107908,0.01690559685233528,0.02381989861803291,15537.666666666666,0.004204835560895015,15593.333333333334,0.004334670929808437,0.00012819691045451442,-0.00032049227613617504,0.0,1.0,-14.0,-14.0,-332.0,-3615.0
2023-02-13,TX,202302,2023-02-15,15510.0,15547.0,15431.0,15533.0,-44.0,-0.28,100940.0,15532.0,46665.0,position,TX,202302,2023-02-15,15582.0,15645.0,15505.0,15569.0,-8.0,-0.05,53462.0,0.0,0.0,after_market,0.0014829142488717029,-0.08991949454057468,24.0,-1941.0,-0.00083429598254392,0.4114102236216953,-72.0,5500.0,-0.00032163680860606615,-0.035319768256823855,,102.4509,109.6251,102.4509,109.6251,3025.0948,3033.6866,2979.739,3011.1514,-0.017053583980808473,0.07002573915895316,0.01690559685233528,15565.0,0.00025698682942509876,15569.666666666666,-0.0011757161179991593,-0.0003852327447833037,-0.004173354735152457,0.0,1.0,24.0,24.0,-308.0,-3591.0
2023-02-14,TX,202302,2023-02-15,15633.0,15682.0,15588.0,15661.0,129.0,0.83,76846.0,15658.0,25568.0,position,TX,202302,2023-02-15,15534.0,15661.0,15524.0,15652.0,120.0,0.77,42795.0,0.0,0.0,after_market,0.001791082965521662,-0.08812841157505302,32.0,-1913.0,0.007596240504699425,0.41900646412639475,99.0,5618.0,0.0009631254925073541,0.06672134090325124,,109.6251,110.6737,109.6251,110.6737,3022.78,3066.1015,3001.2742,3057.319,-0.00460924398137863,0.009565327648503708,0.07002573915895316,15608.0,0.0028190671450538662,15589.666666666666,-0.002355006529790815,0.0076611086074809265,0.006437906392841031,0.0,1.0,32.0,32.0,-276.0,-3559.0
2023-02-15,TX,202302,2023-02-15,15502.0,15550.0,15382.0,15398.0,-260.0,-1.66,60917.0,0.0,11695.0,position,TX,202302,2023-02-15,15665.0,15741.0,15592.0,15720.0,62.0,0.4,75095.0,0.0,0.0,after_market,-0.006708811766223732,-0.09483722334127676,-145.0,-2017.0,0.003511011809766984,0.42251747593616173,-163.0,5673.0,-0.0006498201444244771,-0.06016775851460422,,110.6737,110.6737,110.586,110.586,3024.1632,3131.3737,3013.2488,3121.634,0.011426236775418541,-0.0007924195179161986,0.009565327648503708,15647.0,0.0046654310730491755,15530.666666666666,0.004575680472107546,0.0037673200945023133,-0.01015260839026877,0.0,1.0,-145.0,-145.0,-421.0,-3704.0
2023-02-16,TX,202303,2023-03-15,15458.0,15599.0,15451.0,15546.0,180.0,1.17,81731.0,15543.0,68566.0,position,TX,202303,2023-03-15,15357.0,15426.0,15338.0,15421.0,55.0,0.36,46052.0,0.0,0.0,after_market,0.005692845128735913,-0.08914437821254084,82.0,-1929.0,0.004167480627726761,0.4266849565638885,101.0,5737.0,0.00934437015252556,0.08461128860489883,,110.586,110.586,108.6394,108.6394,3092.7216,3134.4934,3063.2281,3133.0743,0.032230667974532556,-0.01760258983958185,0.0007930479445861227,15597.666666666666,-0.01132648045647855,15535.0,-0.008542239010988939,0.0014937004805819498,0.003896609949344043,0.0,1.0,82.0,82.0,-339.0,-3622.0
2023-02-17,TX,202303,2023-03-15,15428.0,15475.0,15384.0,15433.0,-110.0,-0.71,71212.0,15436.0,65814.0,position,TX,202303,2023-03-15,15540.0,15569.0,15407.0,15438.0,-105.0,-0.68,61539.0,0.0,0.0,after_market,0.00032408607726219785,-0.08882029213527864,8.0,-1924.0,-0.006563706563706528,0.42012125000018197,-112.0,5635.0,0.0028030154402628477,-0.023980447984842963,,108.6394,111.0087,108.6394,111.0087,3077.8039,3108.5524,3051.2518,3055.2368,0.013047634161445387,0.02180884651424808,0.017917992919695758,15526.333333333334,-0.005689259108181854,15459.0,0.0007080785323463346,-0.006947124662292525,-0.007590376945838195,0.0,1.0,8.0,8.0,-331.0,-3614.0
2023-02-20,TX,202303,2023-03-15,15386.0,15555.0,15367.0,15522.0,86.0,0.56,70776.0,15524.0,68490.0,position,TX,202303,2023-03-15,15436.0,15469.0,15394.0,15431.0,-5.0,-0.03,40310.0,0.0,0.0,after_market,0.008839204471597473,-0.07998108766368117,145.0,-1788.0,-0.000323918113500854,0.4197973318866811,-50.0,5630.0,0.007992679835296295,0.029004877540747428,,111.0087,111.0087,110.1062,110.1062,,,,,-0.007332208526995454,-0.008129993414930592,0.02180884651424808,15430.0,6.480881399872906e-05,15500.333333333334,-0.0016818681674105607,-0.00012959243180199476,-0.0030454221473465992,0.0,0.0,0.0,145.0,-331.0,-3469.0
2023-02-21,TX,202303,2023-03-15,15486.0,15547.0,15471.0,15528.0,4.0,0.03,57221.0,15528.0,66991.0,position,TX,202303,2023-03-15,15531.0,15532.0,15484.0,15502.0,-22.0,-0.14,16874.0,0.0,0.0,after_market,0.0027121270825261057,-0.07726896058115507,46.0,-1746.0,-0.0018672332753847387,0.4179300986112964,-45.0,5601.0,0.002046918459198301,0.006843136981871798,,,,,,3032.7946,3042.4257,2980.1399,3005.8683,-0.007332208526995454,,0.008196631978943936,15457.0,0.0029113023225721957,15494.333333333334,0.0013978194017332246,-0.0012884937508053085,-0.0023192887514495997,0.0,1.0,46.0,46.0,-285.0,-3423.0
2023-02-22,TX,202303,2023-03-15,15353.0,15415.0,15306.0,15376.0,-152.0,-0.98,80471.0,15375.0,68756.0,position,TX,202303,2023-03-15,15532.0,15534.0,15371.0,15371.0,-157.0,-1.01,45859.0,0.0,0.0,after_market,0.0014980785514231432,-0.07577088202973192,25.0,-1723.0,-0.01036569662631981,0.40756440198497657,-179.0,5440.0,-0.013557582384334481,0.0059869170358797606,,110.1062,119.6192,110.1062,119.6192,2961.118,2991.9956,2901.7141,2906.2644,-0.008878379036944994,0.08639840444952251,,15434.666666666666,-0.0041249136143745035,15475.333333333334,0.002172837381408277,-0.010110767645543528,-0.011269963936115457,0.0,1.0,25.0,25.0,-260.0,-3398.0
2023-02-23,TX,202303,2023-03-15,15435.0,15656.0,15433.0,15597.0,222.0,1.44,92289.0,15600.0,71983.0,position,TX,202303,2023-03-15,15378.0,15447.0,15344.0,15369.0,-6.0,-0.04,47300.0,0.0,0.0,after_market,0.010495626822157433,-0.06527525520757449,160.0,-1561.0,-0.000585251658212993,0.4069791503267636,57.0,5431.0,0.01454953003370414,0.03245980651589017,,119.6192,119.6192,118.2121,118.2121,2910.8348,2935.9312,2875.5583,2892.3898,-0.018524624820760227,-0.011763161766672914,0.08639840444952251,15414.0,-0.002919423900350382,15500.333333333334,-0.006418817042174729,-0.00045525494276799083,0.0038371488033299705,0.0,1.0,160.0,160.0,-100.0,-3238.0
2023-02-24,TX,202303,2023-03-15,15642.0,15684.0,15526.0,15542.0,-58.0,-0.37,76672.0,15541.0,68616.0,position,TX,202303,2023-03-15,15595.0,15699.0,15561.0,15642.0,42.0,0.27,55375.0,0.0,0.0,after_market,-0.006393044367727918,-0.07166829957530241,-102.0,-1661.0,0.0030137864700223727,0.40999293679678595,47.0,5478.0,0.0006568195613939516,-0.05664448038306068,,118.2121,118.2121,117.4546,117.4546,3002.6863,3002.9704,2931.2493,2988.8071,-0.006336670153867963,-0.006407973464645389,0.01190318080805608,15460.666666666666,0.011728687853046482,15505.0,0.00623642502311772,0.0028851702250431988,0.0028851702250431988,0.0,1.0,-102.0,-102.0,-202.0,-3340.0
2023-03-01,TX,202303,2023-03-15,15381.0,15555.0,15333.0,15544.0,3.0,0.02,82601.0,15546.0,69008.0,position,TX,202303,2023-03-15,15540.0,15541.0,15391.0,15441.0,-100.0,-0.64,45956.0,0.0,0.0,after_market,0.01059749041024638,-0.06107080916505603,171.0,-1498.0,-0.006370656370656369,0.4036222804261296,-159.0,5379.0,0.0006424104091817923,-0.03240697194868715,,117.4546,122.8403,117.4546,122.8403,2945.8833,2998.0073,2936.9983,2958.3883,-0.010785932855685965,0.045853461677958895,,,,,,,,0.0,1.0,171.0,171.0,-31.0,-3169.0
2023-03-02,TX,202303,2023-03-15,15596.0,15618.0,15435.0,15542.0,-4.0,-0.03,81548.0,15542.0,69601.0,position,TX,202303,2023-03-15,15552.0,15594.0,15488.0,15514.0,-32.0,-0.21,45532.0,0.0,0.0,after_market,-0.0034624262631444136,-0.06453323542820044,-56.0,-1552.0,-0.0024434156378601024,0.4011788647882695,44.0,5341.0,0.010591241754860117,0.0011164067637163002,,123.598,123.598,121.0756,121.0756,2967.4049,2993.1674,2945.267,2955.8307,0.0042449067822882824,-0.020408097218401644,0.045853461677958895,,,,,-0.0019300051466804025,0.0033453422542459865,0.0,1.0,-56.0,-56.0,-87.0,-3225.0
2023-03-03,TX,202303,2023-03-15,15612.0,15670.0,15568.0,15619.0,77.0,0.5,81464.0,15615.0,72125.0,position,TX,202303,2023-03-15,15540.0,15646.0,15505.0,15633.0,91.0,0.59,42902.0,0.0,0.0,after_market,0.0004483730463746838,-0.06408486238182576,6.0,-1545.0,0.005984555984555939,0.4071634207728254,72.0,5434.0,0.005440151744668519,0.07291622384345477,,121.0756,124.1155,121.0756,124.1155,2909.7476,2996.591,2892.2173,2984.1139,-0.0039004451330520995,0.025107453524905177,0.02083326450581291,15529.333333333334,0.006675538765347211,15568.333333333334,,0.0058551023034358884,0.004503924848796803,0.0,1.0,6.0,6.0,-81.0,-3219.0
2023-03-06,TX,202303,2023-03-15,15730.0,15834.0,15692.0,15774.0,159.0,1.02,88661.0,15772.0,71813.0,position,TX,202303,2023-03-15,15618.0,15724.0,15605.0,15721.0,106.0,0.68,33260.0,0.0,0.0,after_market,0.002797202797202747,-0.06128765958462301,42.0,-1501.0,0.006594954539633768,0.4137583753124592,112.0,5537.0,-0.024168161662661204,-0.01799118256275773,,124.1155,124.1155,122.524,122.524,2982.5642,3031.9058,2961.8425,3028.3367,0.025557646305816917,-0.012822733663402253,0.025107453524905177,15622.666666666666,0.0062942732781428035,15645.0,0.00325446954287556,0.006530507714962441,0.007106728983929722,0.0,1.0,42.0,42.0,-39.0,-3177.0
2023-03-07,TX,202303,2023-03-15,15786.0,15894.0,15750.0,15874.0,102.0,0.65,66075.0,15873.0,72165.0,position,TX,202303,2023-03-15,15772.0,15831.0,15748.0,15767.0,-5.0,-0.03,29513.0,0.0,0.0,after_market,0.00557455973647536,-0.05571309984814765,76.0,-1413.0,-0.000317017499365968,0.4134413578130932,14.0,5532.0,0.0023770051249441706,0.023005746285723706,,122.524,128.1924,122.524,128.1924,3036.583,3064.3088,2988.7542,2994.5917,0.015346693962195346,0.04626358917436568,0.012989291893833022,15707.0,0.0038199528872477906,15755.666666666666,0.008245445829338394,-0.0004437682261949627,0.0007607455306199995,0.0,1.0,76.0,76.0,37.0,-3101.0
2023-03-08,TX,202303,2023-03-15,15725.0,15809.0,15721.0,15785.0,-88.0,-0.55,75396.0,15785.0,66054.0,position,TX,202303,2023-03-15,15862.0,15883.0,15719.0,15741.0,-132.0,-0.83,51883.0,0.0,0.0,after_market,0.003815580286168574,-0.05189751956197908,63.0,-1353.0,-0.007628294036061023,0.4058130637770322,-137.0,5411.0,-0.01225697225660817,-0.06062402697119631,,128.1924,133.3276,128.1924,133.3276,2996.8461,3011.0724,2950.8134,2962.4179,-0.013828471014953325,0.040058537011554485,0.04626358917436568,15743.0,-0.0001270405894683302,15811.0,0.007510525313643823,-0.008378480534206867,-0.009386418042081401,0.0,1.0,63.0,63.0,100.0,-3038.0
2023-03-09,TX,202303,2023-03-15,15855.0,15862.0,15751.0,15767.0,-18.0,-0.11,63471.0,15766.0,66358.0,position,TX,202303,2023-03-15,15788.0,15866.0,15777.0,15866.0,81.0,0.51,43549.0,0.0,0.0,after_market,-0.005550299590034724,-0.0574478191520138,-88.0,-1441.0,0.004940461109703476,0.41075352488673567,67.0,5489.0,-0.0014862707798431627,-0.005787219951986394,,133.3276,133.3276,129.7624,129.7624,2981.7992,3044.2117,2979.419,3041.3864,-0.011488144152614455,-0.02674014982644235,0.040058537011554485,15791.333333333334,0.004728331996453727,15808.666666666666,-0.0016444247675668766,0.005131453911941808,0.0044345898004434225,0.0,1.0,-88.0,-88.0,12.0,-3126.0
