,產業別,股票代碼,股票名稱,市場別,更新日期
650,紡織纖維,1466,聚隆,twse,2026-01-17
651,紡織纖維,1467,南緯,twse,2026-01-17
652,紡織纖維,1468,昶和,twse,2026-01-17
653,紡織纖維,1469,理隆,twse,2026-01-16
654,紡織纖維,1470,大統新創,twse,2026-01-17
655,電子工業,1471,首利,twse,2026-01-17
656,電子零組件業,1471,首利,twse,2026-01-17
657,建材營造,1472,三洋實業,twse,2026-01-17
658,紡織纖維,1472,三洋實業,twse,2023-06-30
659,紡織纖維,1473,台南,twse,2026-01-17
660,紡織纖維,1474,弘裕,twse,2026-01-17
661,紡織纖維,1475,業旺,twse,2026-01-17
662,紡織纖維,1476,儒鴻,twse,2026-01-17
663,紡織纖維,1477,聚陽,twse,2026-01-17
664,鋼鐵工業,1480,東盟開發,emerging,2026-01-17
665,電機機械,1503,士電,twse,2026-01-17
666,電機機械,1504,東元,twse,2026-01-17
667,電機機械,1506,正道,twse,2026-01-17
668,電機機械,1507,永大,twse,2026-01-02
669,汽車工業,1512,瑞利,twse,2026-01-17
670,電機機械,1513,中興電,twse,2026-01-17
671,電機機械,1514,亞力,twse,2026-01-17
672,電機機械,1515,力山,twse,2026-01-17
673,其他,1516,川飛,twse,2026-01-17
674,電機機械,1517,利奇,twse,2026-01-17
675,電機機械,1519,華城,twse,2026-01-17
676,其他,1520,復盛,twse,2024-12-04
677,汽車工業,1521,大億,twse,2026-01-17
678,汽車工業,1522,堤維西,twse,2026-01-17
679,汽車工業,1522A,堤維西甲特,twse,2026-01-17
680,電機機械,1523,開億,twse,2024-12-03
681,汽車工業,1524,耿鼎,twse,2026-01-17
682,汽車工業,1525,江申,twse,2026-01-17
683,電機機械,1526,日馳,twse,2026-01-17
684,電機機械,1527,鑽全,twse,2026-01-17
685,電機機械,1528,恩德,twse,2026-01-17
686,電機機械,1529,樂事綠能,twse,2026-01-17
687,電機機械,1530,亞崴,twse,2026-01-17
688,電機機械,1531,高林股,twse,2026-01-17
689,電機機械,1532,勤美,twse,2026-01-17
690,汽車工業,1533,車王電,twse,2026-01-17
691,電機機械,1535,中宇,twse,2026-01-17
692,汽車工業,1536,和大,twse,2026-01-17
693,電機機械,1537,廣隆,twse,2026-01-17
694,電機機械,1538,正峰,twse,2026-01-17
695,電機機械,1539,巨庭,twse,2026-01-17
696,電機機械,1540,喬福,twse,2026-01-17
697,電機機械,1541,錩泰,twse,2026-01-17
698,電機機械,1558,伸興,twse,2026-01-17
699,電機機械,1560,中砂,twse,2026-01-17
700,汽車工業,1563,巧新,twse,2026-01-17
701,電機機械,1563,巧新,emerging,2024-05-11
702,生技醫療業,1565,精華,tpex,2026-01-17
703,汽車工業,1568,倉佑,twse,2026-01-17
704,電腦及週邊設備業,1569,濱川,tpex,2026-01-17
705,電機機械,1570,力肯,tpex,2026-01-17
706,電機機械,1580,新麥,tpex,2026-01-17
707,電子工業,1582,信錦,twse,2026-01-17
708,電子零組件業,1582,信錦,twse,2026-01-17
709,電機機械,1583,程泰,twse,2026-01-17
710,其他,1584,精剛,tpex,2026-01-17
711,電子零組件業,1585,鎧鉅,emerging,2025-05-27
712,電機機械,1586,和勤,tpex,2026-01-17
713,汽車工業,1587,吉茂,twse,2026-01-17
714,電機機械,1589,永冠-KY,twse,2026-01-17
715,電機機械,1590,亞德客-KY,twse,2026-01-17
716,電機機械,1591,駿吉-KY,tpex,2026-01-17
717,汽車工業,1592,英瑞-KY,twse,2026-01-04
718,生技醫療業,1593,祺驊,tpex,2023-07-05
719,運動休閒類,1593,祺驊,tpex,2026-01-17
720,電機機械,1594,日高,emerging,2026-01-17
721,電子零組件業,1595,川寶,tpex,2026-01-17
722,電機機械,1597,直得,twse,2026-01-17
723,生技醫療業,1598,岱宇,twse,2023-06-30
724,化學生技醫療,1598,岱宇,twse,2023-06-30
725,運動休閒,1598,岱宇,twse,2026-01-17
726,電機機械,1599,宏佳騰,tpex,2026-01-17
727,電器電纜,1601,台光,twse,2024-12-03
728,電器電纜,1603,華電,twse,2026-01-17
729,電器電纜,1604,聲寶,twse,2026-01-17
730,電器電纜,1605,華新,twse,2026-01-17
731,電器電纜,1606,歌林,twse,2024-12-03
732,電器電纜,1608,華榮,twse,2026-01-17
733,電器電纜,1609,大亞,twse,2026-01-17
734,電器電纜,1611,中電,twse,2026-01-17
735,電器電纜,1612,宏泰,twse,2026-01-17
736,電器電纜,1613,台一,twse,2025-12-22
737,電器電纜,1614,三洋電,twse,2026-01-17
738,電器電纜,1615,大山,twse,2026-01-17
739,電器電纜,1616,億泰,twse,2026-01-17
740,電器電纜,1617,榮星,twse,2026-01-17
741,電器電纜,1618,合機,twse,2026-01-17
742,電器電纜,1623,大東電,emerging,2026-01-17
743,電器電纜,1626,艾美特-KY,twse,2026-01-17
744,生技醫療業,1701,中化,twse,2026-01-14
745,化學生技醫療,1701,中化,twse,2025-12-31
746,食品工業,1702,南僑,twse,2026-01-17
747,化學生技醫療,1704,榮化,twse,2025-08-24
748,化學工業,1704,榮化,twse,2025-12-14
749,生技醫療業,1707,葡萄王,twse,2026-01-17
750,化學生技醫療,1707,葡萄王,twse,2026-01-17
751,化學生技醫療,1708,東鹼,twse,2026-01-17
752,化學工業,1708,東鹼,twse,2026-01-17
753,化學工業,1709,和益,twse,2026-01-17
754,化學生技醫療,1709,和益,twse,2026-01-17
755,化學生技醫療,1710,東聯,twse,2026-01-17
756,化學工業,1710,東聯,twse,2026-01-17
757,化學生技醫療,1711,永光,twse,2026-01-17
758,化學工業,1711,永光,twse,2026-01-17
759,化學生技醫療,1712,興農,twse,2026-01-17
760,化學工業,1712,興農,twse,2026-01-17
761,化學生技醫療,1713,國化,twse,2026-01-17
762,化學工業,1713,國化,twse,2026-01-17
763,化學工業,1714,和桐,twse,2026-01-17
764,化學生技醫療,1714,和桐,twse,2026-01-17
765,塑膠工業,1715,萬洲,twse,2024-12-03
766,生技醫療業,1716,永信,twse,2025-04-30
767,化學生技醫療,1716,永信,twse,2024-12-03
768,化學生技醫療,1717,長興,twse,2026-01-17
769,化學工業,1717,長興,twse,2026-01-17
770,化學生技醫療,1718,中纖,twse,2026-01-17
771,化學工業,1718,中纖,twse,2026-01-17
772,化學生技醫療,1720,生達,twse,2026-01-17
773,生技醫療業,1720,生達,twse,2026-01-17
774,化學工業,1721,三晃,twse,2026-01-17
775,化學生技醫療,1721,三晃,twse,2026-01-17
776,化學生技醫療,1722,台肥,twse,2026-01-17
777,化學工業,1722,台肥,twse,2026-01-17
778,化學工業,1723,中碳,twse,2026-01-17
779,化學生技醫療,1723,中碳,twse,2026-01-17
780,化學工業,1724,台硝,twse,2025-12-14
781,化學生技醫療,1724,台硝,twse,2025-12-31
782,化學生技醫療,1725,元禎,twse,2026-01-17
783,化學工業,1725,元禎,twse,2026-01-17
784,化學生技醫療,1726,永記,twse,2026-01-17
785,化學工業,1726,永記,twse,2026-01-17
786,化學生技醫療,1727,中華化,twse,2026-01-17
787,化學工業,1727,中華化,twse,2026-01-17
788,生技醫療業,1729,必翔,twse,2025-04-30
789,化學生技醫療,1729,必翔,twse,2024-12-03
790,化學工業,1730,花仙子,twse,2026-01-17
791,化學生技醫療,1730,花仙子,twse,2026-01-17
792,化學生技醫療,1731,美吾華,twse,2026-01-17
793,生技醫療業,1731,美吾華,twse,2026-01-17
794,化學工業,1732,毛寶,twse,2026-01-17
795,化學生技醫療,1732,毛寶,twse,2026-01-17
796,化學生技醫療,1733,五鼎,twse,2026-01-17
797,生技醫療業,1733,五鼎,twse,2026-01-17
798,生技醫療業,1734,杏輝,twse,2026-01-17
799,化學生技醫療,1734,杏輝,twse,2026-01-17
800,化學工業,1735,日勝化,twse,2026-01-17
801,化學生技醫療,1735,日勝化,twse,2026-01-17
802,生技醫療業,1736,喬山,twse,2023-06-30
803,運動休閒,1736,喬山,twse,2026-01-17
804,化學生技醫療,1736,喬山,twse,2023-06-30
805,食品工業,1737,臺鹽,twse,2026-01-17
806,化學工業,1742,台蠟,tpex,2026-01-17
807,化學生技醫療,1752,南光,twse,2026-01-17
808,生技醫療業,1752,南光,twse,2026-01-17
809,生技醫療業,1760,寶齡富錦,twse,2026-01-17
810,化學生技醫療,1760,寶齡富錦,twse,2026-01-17
811,生技醫療業,1762,中化生,twse,2026-01-17
