買進,日期,種類,賣出
10805410125,2024-08-06,Dealer_self,13733244442
0,2024-08-06,Foreign_Dealer_Self,0
23263389552,2024-08-06,Dealer_Hedging,32048661771
6054998448,2024-08-07,Dealer_self,5652704414
0,2024-08-07,Foreign_Dealer_Self,0
15182336804,2024-08-07,Dealer_Hedging,17539760934
13862966572,2024-08-07,Investment_Trust,3463027813
171890540975,2024-08-07,Foreign_Investor,179686346097
206990842799,2024-08-07,total,206341839258
140042225558,2024-08-08,Foreign_Investor,185251576794
10598321231,2024-08-08,Investment_Trust,3502285417
167881561076,2024-08-08,total,217048682502
0,2024-08-08,Foreign_Dealer_Self,0
6346454024,2024-08-08,Dealer_self,8467043147
10894560263,2024-08-08,Dealer_Hedging,19827777144
186928080746,2024-08-09,Foreign_Investor,161466887252
8488672051,2024-08-09,Investment_Trust,3449303003
211200370268,2024-08-09,total,191999173327
0,2024-08-09,Foreign_Dealer_Self,0
4320949071,2024-08-09,Dealer_self,11220266151
11462668400,2024-08-09,Dealer_Hedging,15862716921
3408214708,2024-08-12,Dealer_self,6329820596
0,2024-08-12,Foreign_Dealer_Self,0
8513289501,2024-08-12,Dealer_Hedging,13994769291
11172648837,2024-08-12,Investment_Trust,3027070432
142175266387,2024-08-12,Foreign_Investor,123409002529
165269419433,2024-08-12,total,146760662848
119501801595,2024-08-13,Foreign_Investor,124052951514
8614046421,2024-08-13,Investment_Trust,3302970847
139281105502,2024-08-13,total,142400833043
0,2024-08-13,Foreign_Dealer_Self,0
8001586373,2024-08-13,Dealer_Hedging,10764141590
3163671113,2024-08-13,Dealer_self,4280769092
3274188042,2024-08-14,Dealer_self,6616632692
0,2024-08-14,Foreign_Dealer_Self,0
9700204296,2024-08-14,Dealer_Hedging,13762300819
7795761513,2024-08-14,Investment_Trust,2895458258
159968908096,2024-08-14,Foreign_Investor,135087394194
180739061947,2024-08-14,total,158361785963
4523839129,2024-08-15,Dealer_self,5182529140
0,2024-08-15,Foreign_Dealer_Self,0
7836708723,2024-08-15,Dealer_Hedging,14740636885
5086835322,2024-08-15,Investment_Trust,7081112439
104759509448,2024-08-15,Foreign_Investor,105451145907
122206892622,2024-08-15,total,132455424371
194385002390,2024-08-16,total,140675602587
9606314088,2024-08-16,Investment_Trust,3992327314
166275755502,2024-08-16,Foreign_Investor,120935458028
11817269144,2024-08-16,Dealer_Hedging,11025644345
6685663656,2024-08-16,Dealer_self,4722172900
12100,2024-08-16,Foreign_Dealer_Self,0
2783879062,2024-08-19,Dealer_self,8796325324
0,2024-08-19,Foreign_Dealer_Self,0
8909796418,2024-08-19,Dealer_Hedging,12460660246
7581862326,2024-08-19,Investment_Trust,4262903226
99216249606,2024-08-19,Foreign_Investor,102491692951
118491787412,2024-08-19,total,128011581747
3256898682,2024-08-20,Dealer_self,6865552192
0,2024-08-20,Foreign_Dealer_Self,0
8055090437,2024-08-20,Dealer_Hedging,12869052212
6699744782,2024-08-20,Investment_Trust,4436734765
114289603319,2024-08-20,Foreign_Investor,109532357267
132301337220,2024-08-20,total,133703696436
134894291415,2024-08-21,total,155976100328
115411712948,2024-08-21,Foreign_Investor,120433480640
6152186158,2024-08-21,Investment_Trust,5703142112
4223192377,2024-08-21,Dealer_self,12602824941
0,2024-08-21,Foreign_Dealer_Self,0
9107199932,2024-08-21,Dealer_Hedging,17236652635
3187482615,2024-08-22,Dealer_self,3266526015
0,2024-08-22,Foreign_Dealer_Self,0
7049071571,2024-08-22,Dealer_Hedging,9941414713
3917806557,2024-08-22,Investment_Trust,2385229908
95864962564,2024-08-22,Foreign_Investor,102754446725
110019323307,2024-08-22,total,118347617361
123867953299,2024-08-23,total,122343288767
5806942498,2024-08-23,Investment_Trust,2728080641
104456004432,2024-08-23,Foreign_Investor,106406819534
9152570300,2024-08-23,Dealer_Hedging,9848879568
4452436069,2024-08-23,Dealer_self,3359509024
0,2024-08-23,Foreign_Dealer_Self,0
3656843556,2024-08-26,Dealer_self,5055644115
0,2024-08-26,Foreign_Dealer_Self,0
10523980774,2024-08-26,Dealer_Hedging,12054682721
5865507041,2024-08-26,Investment_Trust,2857810021
109337252914,2024-08-26,Foreign_Investor,114487652055
129383584285,2024-08-26,total,134455788912
88418616539,2024-08-27,Foreign_Investor,101214970054
3257506997,2024-08-27,Dealer_self,3823536737
0,2024-08-27,Foreign_Dealer_Self,0
9561382863,2024-08-27,Dealer_Hedging,10368916406
7118867400,2024-08-27,Investment_Trust,2297718865
108356373799,2024-08-27,total,117705142062
115342396034,2024-08-28,total,124338755682
4848582108,2024-08-28,Investment_Trust,2355558688
97688482385,2024-08-28,Foreign_Investor,109234763080
0,2024-08-28,Foreign_Dealer_Self,0
9307301784,2024-08-28,Dealer_Hedging,9530920890
3498029757,2024-08-28,Dealer_self,3217513024
102285251160,2024-08-29,Foreign_Investor,126427847439
7140808945,2024-08-29,Investment_Trust,4109175532
122720310755,2024-08-29,total,147150204204
0,2024-08-29,Foreign_Dealer_Self,0
3171512720,2024-08-29,Dealer_self,4059368677
10122737930,2024-08-29,Dealer_Hedging,12553812556
3897055108,2024-08-30,Dealer_self,3242209907
0,2024-08-30,Foreign_Dealer_Self,0
9515072741,2024-08-30,Dealer_Hedging,9000448993
5550197823,2024-08-30,Investment_Trust,1521744030
205800142341,2024-08-30,Foreign_Investor,210539605732
224762468013,2024-08-30,total,224304008662
103388708926,2024-09-02,total,117956782872
83801955675,2024-09-02,Foreign_Investor,96600155588
8373148978,2024-09-02,Investment_Trust,3275141522
0,2024-09-02,Foreign_Dealer_Self,0
3307685049,2024-09-02,Dealer_self,3803873313
7905919224,2024-09-02,Dealer_Hedging,14277612449
3932336224,2024-09-03,Dealer_self,4734962105
0,2024-09-03,Foreign_Dealer_Self,0
9698810949,2024-09-03,Dealer_Hedging,14822121091
8945133269,2024-09-03,Investment_Trust,3147482525
87978045030,2024-09-03,Foreign_Investor,93949708518
110554325472,2024-09-03,total,116654274239
133924882864,2024-09-04,Foreign_Investor,234676727176
9067232747,2024-09-04,Dealer_self,20612273976
0,2024-09-04,Foreign_Dealer_Self,0
16047008864,2024-09-04,Dealer_Hedging,38475478272
15040182976,2024-09-04,Investment_Trust,3556882606
174079307451,2024-09-04,total,297321362030
121101355822,2024-09-05,total,155057350927
10885036842,2024-09-05,Investment_Trust,4180938796
96574715745,2024-09-05,Foreign_Investor,122288557738
0,2024-09-05,Foreign_Dealer_Self,0
4340051176,2024-09-05,Dealer_self,9797138261
9301552059,2024-09-05,Dealer_Hedging,18790716132
3563662487,2024-09-06,Dealer_self,5589078412
0,2024-09-06,Foreign_Dealer_Self,0
8182058101,2024-09-06,Dealer_Hedging,13622180820
9696028901,2024-09-06,Investment_Trust,3799835229
94926976227,2024-09-06,Foreign_Investor,93731001515
116368725716,2024-09-06,total,116742095976
5699523958,2024-09-09,Dealer_self,7115936811
0,2024-09-09,Foreign_Dealer_Self,0
10510976562,2024-09-09,Dealer_Hedging,20710218701
11516750343,2024-09-09,Investment_Trust,2951158749
90905030208,2024-09-09,Foreign_Investor,141028295032
118632281071,2024-09-09,total,171805609293
7400327141,2024-09-10,Investment_Trust,4994224423
103387512698,2024-09-10,Foreign_Investor,130399615025
123823034633,2024-09-10,total,155973034816
9192135611,2024-09-10,Dealer_Hedging,15733949095
3843059183,2024-09-10,Dealer_self,4845246273
0,2024-09-10,Foreign_Dealer_Self,0
4574616003,2024-09-11,Dealer_self,3618112329
0,2024-09-11,Foreign_Dealer_Self,0
7736866558,2024-09-11,Dealer_Hedging,13394957212
9561295944,2024-09-11,Investment_Trust,2711424133
78220614210,2024-09-11,Foreign_Investor,86735493422
100093392715,2024-09-11,total,106459987096
158579249016,2024-09-12,total,110423446006
131220573726,2024-09-12,Foreign_Investor,94847966178
6573018168,2024-09-12,Investment_Trust,2716488992
6369661697,2024-09-12,Dealer_self,2243266705
0,2024-09-12,Foreign_Dealer_Self,0
14415995425,2024-09-12,Dealer_Hedging,10615724131
108181412118,2024-09-13,total,104712722049
91589694573,2024-09-13,Foreign_Investor,88645138975
7234267329,2024-09-13,Investment_Trust,3584440885
0,2024-09-13,Foreign_Dealer_Self,0
2616428985,2024-09-13,Dealer_self,2508955902
6741021231,2024-09-13,Dealer_Hedging,9974186287
2494643751,2024-09-16,Dealer_self,2785152761
0,2024-09-16,Foreign_Dealer_Self,0
6243992996,2024-09-16,Dealer_Hedging,11127106803
7861697044,2024-09-16,Investment_Trust,5389985247
74773287710,2024-09-16,Foreign_Investor,76826367629
91373621501,2024-09-16,total,96128612440
137054862324,2024-09-18,total,163969328619
109391575552,2024-09-18,Foreign_Investor,125316345766
13334230616,2024-09-18,Investment_Trust,8745366508
5539905657,2024-09-18,Dealer_self,10764182461
0,2024-09-18,Foreign_Dealer_Self,0
8789150499,2024-09-18,Dealer_Hedging,19143433884
168639027104,2024-09-19,total,132788885743
135165370924,2024-09-19,Foreign_Investor,108058671033
11431966633,2024-09-19,Investment_Trust,8697223140
0,2024-09-19,Foreign_Dealer_Self,0
8257722072,2024-09-19,Dealer_self,3458424185
13783967475,2024-09-19,Dealer_Hedging,12574567385
4437878323,2024-09-20,Dealer_self,3300776042
0,2024-09-20,Foreign_Dealer_Self,0
12184440654,2024-09-20,Dealer_Hedging,13386998080
20179880301,2024-09-20,Investment_Trust,16763201454
219916416414,2024-09-20,Foreign_Investor,196128363128
256718615692,2024-09-20,total,229579338704
102398177937,2024-09-23,Foreign_Investor,90807864936
5803185391,2024-09-23,Dealer_self,2475416569
0,2024-09-23,Foreign_Dealer_Self,0
9235292993,2024-09-23,Dealer_Hedging,9663992750
14022914700,2024-09-23,Investment_Trust,9722844092
131459571021,2024-09-23,total,112670118347
124288107459,2024-09-24,Foreign_Investor,113741947360
154567122933,2024-09-24,total,140878100720
13227061797,2024-09-24,Investment_Trust,12504844749
12928989000,2024-09-24,Dealer_Hedging,11518296036
0,2024-09-24,Foreign_Dealer_Self,0
4122964677,2024-09-24,Dealer_self,3113012575
11319338084,2024-09-25,Dealer_self,3338539378
0,2024-09-25,Foreign_Dealer_Self,0
15343605864,2024-09-25,Dealer_Hedging,10503069802
13059626286,2024-09-25,Investment_Trust,10914474781
171310509835,2024-09-25,Foreign_Investor,136571247441
211033080069,2024-09-25,total,161327331402
163576189864,2024-09-26,Foreign_Investor,142366022339
14190614054,2024-09-26,Investment_Trust,13652613274
200595301166,2024-09-26,total,173976843777
0,2024-09-26,Foreign_Dealer_Self,0
8299981935,2024-09-26,Dealer_self,4709463541
14528515313,2024-09-26,Dealer_Hedging,13248744623
163713451668,2024-09-27,Foreign_Investor,139063994040
9321269701,2024-09-27,Investment_Trust,8344267653
196259865675,2024-09-27,total,166114605475
0,2024-09-27,Foreign_Dealer_Self,0
6228280979,2024-09-27,Dealer_self,4050520990
16996863327,2024-09-27,Dealer_Hedging,14655822792
3682371093,2024-09-30,Dealer_self,4840163112
0,2024-09-30,Foreign_Dealer_Self,0
14564695569,2024-09-30,Dealer_Hedging,22818270099
4859852437,2024-09-30,Investment_Trust,5800369116
135364045207,2024-09-30,Foreign_Investor,175704682637
158470964306,2024-09-30,total,209163484964
88893481905,2024-10-01,Foreign_Investor,98201122967
11270879916,2024-10-01,Investment_Trust,9813071142
112941785629,2024-10-01,total,126421609417
0,2024-10-01,Foreign_Dealer_Self,0
9204621796,2024-10-01,Dealer_Hedging,14016674653
3572802012,2024-10-01,Dealer_self,4390740655
5073001645,2024-10-04,Dealer_self,6858838433
0,2024-10-04,Foreign_Dealer_Self,0
18642567859,2024-10-04,Dealer_Hedging,21042615683
10209136978,2024-10-04,Investment_Trust,6761797423
156975347788,2024-10-04,Foreign_Investor,179294217230
190900054270,2024-10-04,total,213957468769
7213362463,2024-10-07,Dealer_self,3628846634
0,2024-10-07,Foreign_Dealer_Self,0
17198803238,2024-10-07,Dealer_Hedging,17544326879
9546424665,2024-10-07,Investment_Trust,4556486217
143271123315,2024-10-07,Foreign_Investor,141524608189
177229713681,2024-10-07,total,167254267919
161840192512,2024-10-08,total,192553387475
8593247312,2024-10-08,Investment_Trust,5440280647
131550589443,2024-10-08,Foreign_Investor,156681286105
18469755500,2024-10-08,Dealer_Hedging,25089201380
3226600257,2024-10-08,Dealer_self,5342619343
0,2024-10-08,Foreign_Dealer_Self,0
3859597305,2024-10-09,Dealer_self,5166870285
0,2024-10-09,Foreign_Dealer_Self,0
13879313629,2024-10-09,Dealer_Hedging,18451352744
7152022432,2024-10-09,Investment_Trust,4991235216
145886618658,2024-10-09,Foreign_Investor,132566243916
170777552024,2024-10-09,total,161175702161
3867515907,2024-10-11,Dealer_self,3464132863
0,2024-10-11,Foreign_Dealer_Self,0
11749717967,2024-10-11,Dealer_Hedging,14400104434
5117040272,2024-10-11,Investment_Trust,2725500054
140509639142,2024-10-11,Foreign_Investor,118521110915
161243913288,2024-10-11,total,139110848266
103596740999,2024-10-14,Foreign_Investor,105204440801
8866012075,2024-10-14,Investment_Trust,3594615422
128280976805,2024-10-14,total,124342474166
0,2024-10-14,Foreign_Dealer_Self,0
12024814574,2024-10-14,Dealer_Hedging,12968270733
3793409157,2024-10-14,Dealer_self,2575147210
4961385303,2024-10-15,Dealer_self,3507001008
0,2024-10-15,Foreign_Dealer_Self,0
12850863496,2024-10-15,Dealer_Hedging,13435052709
7429378596,2024-10-15,Investment_Trust,4640236079
165554978359,2024-10-15,Foreign_Investor,132126499025
190796605754,2024-10-15,total,153708788821
0,2024-10-16,Foreign_Dealer_Self,0
7719552084,2024-10-16,Dealer_self,4613165521
15109305856,2024-10-16,Dealer_Hedging,20735190918
6822220357,2024-10-16,Investment_Trust,6836291353
160695924034,2024-10-16,Foreign_Investor,194775903466
190347002331,2024-10-16,total,226960551258
6702075182,2024-10-17,Investment_Trust,4966317046
156620776819,2024-10-17,total,152823640496
128284374825,2024-10-17,Foreign_Investor,132200569732
13470959653,2024-10-17,Dealer_Hedging,13501531672
0,2024-10-17,Foreign_Dealer_Self,0
8163367159,2024-10-17,Dealer_self,2155222046
9264701664,2024-10-18,Dealer_self,4313902149
0,2024-10-18,Foreign_Dealer_Self,0
18259746454,2024-10-18,Dealer_Hedging,13551024927
5508558763,2024-10-18,Investment_Trust,6162329649
200630321684,2024-10-18,Foreign_Investor,144009367275
233663328565,2024-10-18,total,168036624000
168812284467,2024-10-21,total,146029304908
142337257955,2024-10-21,Foreign_Investor,121221051752
10227400414,2024-10-21,Investment_Trust,8071290404
6051915331,2024-10-21,Dealer_self,3134385152
0,2024-10-21,Foreign_Dealer_Self,0
10195710767,2024-10-21,Dealer_Hedging,13602577600
11541151512,2024-10-22,Investment_Trust,7668513372
140639008830,2024-10-22,Foreign_Investor,132781713289
166075735405,2024-10-22,total,156415286910
10413966040,2024-10-22,Dealer_Hedging,12562487086
3481609023,2024-10-22,Dealer_self,3402573163
0,2024-10-22,Foreign_Dealer_Self,0
2346828199,2024-10-23,Dealer_self,5502031127
0,2024-10-23,Foreign_Dealer_Self,0
9035622785,2024-10-23,Dealer_Hedging,12617096030
6717515700,2024-10-23,Investment_Trust,6950952607
108111685818,2024-10-23,Foreign_Investor,116004962335
126211652502,2024-10-23,total,141075042099
0,2024-10-24,Foreign_Dealer_Self,0
10017965105,2024-10-24,Dealer_Hedging,15010865596
5302982751,2024-10-24,Investment_Trust,5012982236
118440825441,2024-10-24,Foreign_Investor,125126082782
136425509539,2024-10-24,total,151185151680
2663736242,2024-10-24,Dealer_self,6035221066
6588747276,2024-10-25,Investment_Trust,7857693782
105360018783,2024-10-25,Foreign_Investor,87444896840
122970983062,2024-10-25,total,105741926062
8404056922,2024-10-25,Dealer_Hedging,7505992097
2618160081,2024-10-25,Dealer_self,2933343343
0,2024-10-25,Foreign_Dealer_Self,0
4939885851,2024-10-28,Dealer_self,3688176387
0,2024-10-28,Foreign_Dealer_Self,0
9995995411,2024-10-28,Dealer_Hedging,13193378433
4418499820,2024-10-28,Investment_Trust,4550389902
112305686842,2024-10-28,Foreign_Investor,104299424502
131660067924,2024-10-28,total,125731369224
3739806323,2024-10-29,Dealer_self,7814457288
0,2024-10-29,Foreign_Dealer_Self,0
11496636060,2024-10-29,Dealer_Hedging,23616066491
10855427822,2024-10-29,Investment_Trust,5095263014
103791918668,2024-10-29,Foreign_Investor,132961528427
129883788873,2024-10-29,total,169487315220
147824272672,2024-10-30,total,151314959607
128473113794,2024-10-30,Foreign_Investor,131298132469
6582983456,2024-10-30,Investment_Trust,3342989506
0,2024-10-30,Foreign_Dealer_Self,0
3482917874,2024-10-30,Dealer_self,3484710305
9285257548,2024-10-30,Dealer_Hedging,13189127327
5707899019,2024-11-01,Dealer_self,6386363913
0,2024-11-01,Foreign_Dealer_Self,0
14313918484,2024-11-01,Dealer_Hedging,20455589452
8936689979,2024-11-01,Investment_Trust,3028145141
172953995961,2024-11-01,Foreign_Investor,194291277242
201912503443,2024-11-01,total,224161375748
123305525497,2024-11-04,total,126948201993
7618438953,2024-11-04,Investment_Trust,4066521360
103595975232,2024-11-04,Foreign_Investor,105308713511
0,2024-11-04,Foreign_Dealer_Self,0
3032936410,2024-11-04,Dealer_self,4034993434
9058174902,2024-11-04,Dealer_Hedging,13537973688
3138121557,2024-11-05,Dealer_self,4208592957
0,2024-11-05,Foreign_Dealer_Self,0
10700876147,2024-11-05,Dealer_Hedging,14961211794
8579982937,2024-11-05,Investment_Trust,3021162935
112744324413,2024-11-05,Foreign_Investor,103429907533
135163305054,2024-11-05,total,125620875219
130586694642,2024-11-06,Foreign_Investor,132594607420
4575027130,2024-11-06,Dealer_self,4280491821
0,2024-11-06,Foreign_Dealer_Self,0
13584802877,2024-11-06,Dealer_Hedging,18818085800
8584300545,2024-11-06,Investment_Trust,4845274959
157330825194,2024-11-06,total,160538460000
175459533702,2024-11-07,total,162780418031
6516814375,2024-11-07,Investment_Trust,4442773982
146739330673,2024-11-07,Foreign_Investor,141304212916
0,2024-11-07,Foreign_Dealer_Self,0
15277031106,2024-11-07,Dealer_Hedging,13416118090
6926357548,2024-11-07,Dealer_self,3617313043
131310504898,2024-11-08,Foreign_Investor,131322776955
7369565178,2024-11-08,Investment_Trust,4255021630
158199612022,2024-11-08,total,154317933924
0,2024-11-08,Foreign_Dealer_Self,0
6007623277,2024-11-08,Dealer_self,4357212476
13511918669,2024-11-08,Dealer_Hedging,14382922863
4186166606,2024-11-11,Dealer_self,7050661843
0,2024-11-11,Foreign_Dealer_Self,0
10562321838,2024-11-11,Dealer_Hedging,16379797625
7448966785,2024-11-11,Investment_Trust,4590629411
123430237677,2024-11-11,Foreign_Investor,123603033469
145627692906,2024-11-11,total,151624122348
166559028098,2024-11-12,total,227951845339
139716788352,2024-11-12,Foreign_Investor,187387963522
10436314430,2024-11-12,Investment_Trust,3664421774
0,2024-11-12,Foreign_Dealer_Self,0
4439289693,2024-11-12,Dealer_self,9187163715
11966635623,2024-11-12,Dealer_Hedging,27712296328
5240284605,2024-11-13,Dealer_self,8296033153
0,2024-11-13,Foreign_Dealer_Self,0
10718913394,2024-11-13,Dealer_Hedging,17039858753
10587230329,2024-11-13,Investment_Trust,4667767407
119332271034,2024-11-13,Foreign_Investor,161851766325
145878699362,2024-11-13,total,191855425638
132160364677,2024-11-14,Foreign_Investor,157587516496
5682878110,2024-11-14,Dealer_self,10994055986
0,2024-11-14,Foreign_Dealer_Self,0
13310880118,2024-11-14,Dealer_Hedging,24356645892
12620419267,2024-11-14,Investment_Trust,6885128242
163774542172,2024-11-14,total,199823346616
173574564704,2024-11-15,total,182295555609
4325086599,2024-11-15,Investment_Trust,12036889269
152650753635,2024-11-15,Foreign_Investor,147522590603
0,2024-11-15,Foreign_Dealer_Self,0
5457328009,2024-11-15,Dealer_self,6735509143
11141396461,2024-11-15,Dealer_Hedging,16000566594
5326336894,2024-11-18,Dealer_self,7124649535
0,2024-11-18,Foreign_Dealer_Self,0
10002067421,2024-11-18,Dealer_Hedging,20348166461
16137603376,2024-11-18,Investment_Trust,12965589283
123804581723,2024-11-18,Foreign_Investor,134507975560
155270589414,2024-11-18,total,174946380839
6544989926,2024-11-19,Dealer_self,3034489163
0,2024-11-19,Foreign_Dealer_Self,0
11146566141,2024-11-19,Dealer_Hedging,12928699431
20816661289,2024-11-19,Investment_Trust,15416418540
139225397730,2024-11-19,Foreign_Investor,128573152429
177733615086,2024-11-19,total,159952759563
19807024775,2024-11-20,Investment_Trust,14491037021
126906530054,2024-11-20,Foreign_Investor,159055343814
164084127143,2024-11-20,total,193107295208
10442688304,2024-11-20,Dealer_Hedging,14545063042
6927884010,2024-11-20,Dealer_self,5015851331
0,2024-11-20,Foreign_Dealer_Self,0
4355675659,2024-11-21,Dealer_self,2619724666
0,2024-11-21,Foreign_Dealer_Self,0
8842212274,2024-11-21,Dealer_Hedging,12394112613
21440042254,2024-11-21,Investment_Trust,12942627309
115031254275,2024-11-21,Foreign_Investor,141383505908
149669184462,2024-11-21,total,169339970496
158846547244,2024-11-22,total,142668834976
124450090135,2024-11-22,Foreign_Investor,116409181238
17582230510,2024-11-22,Investment_Trust,12898119020
5267484904,2024-11-22,Dealer_self,2504229219
0,2024-11-22,Foreign_Dealer_Self,0
11546741695,2024-11-22,Dealer_Hedging,10857305499
274944628202,2024-11-25,total,259746936437
242996036810,2024-11-25,Foreign_Investor,237780196769
13776768693,2024-11-25,Investment_Trust,7792726962
0,2024-11-25,Foreign_Dealer_Self,0
7461507086,2024-11-25,Dealer_self,2963989700
10710315613,2024-11-25,Dealer_Hedging,11210023006
2252931267,2024-11-26,Dealer_self,3955858722
0,2024-11-26,Foreign_Dealer_Self,0
8426152518,2024-11-26,Dealer_Hedging,14576692282
9704880297,2024-11-26,Investment_Trust,6333711752
95747247930,2024-11-26,Foreign_Investor,125001867025
116131212012,2024-11-26,total,149868129781
116931656619,2024-11-27,total,169332416453
94668354870,2024-11-27,Foreign_Investor,135729320743
8942685388,2024-11-27,Investment_Trust,6325147361
3070608788,2024-11-27,Dealer_self,6837913661
0,2024-11-27,Foreign_Dealer_Self,0
10250007573,2024-11-27,Dealer_Hedging,20440034688
131352638227,2024-11-28,total,145680991062
107856263410,2024-11-28,Foreign_Investor,117741739220
8663066030,2024-11-28,Investment_Trust,4972143043
0,2024-11-28,Foreign_Dealer_Self,0
4131355707,2024-11-28,Dealer_self,5090357850
10701953080,2024-11-28,Dealer_Hedging,17876750949
4004932415,2024-11-29,Dealer_self,4434878701
0,2024-11-29,Foreign_Dealer_Self,0
9809552372,2024-11-29,Dealer_Hedging,11570717535
8719221043,2024-11-29,Investment_Trust,3956405042
110927921091,2024-11-29,Foreign_Investor,137393007988
133461626921,2024-11-29,total,157355009266
116032182892,2024-12-02,Foreign_Investor,100993206584
4243570175,2024-12-02,Dealer_self,3676843535
0,2024-12-02,Foreign_Dealer_Self,0
10347863047,2024-12-02,Dealer_Hedging,10636876066
11989529278,2024-12-02,Investment_Trust,7262644569
142613145392,2024-12-02,total,122569570754
10793420282,2024-12-03,Investment_Trust,10463733675
158759419528,2024-12-03,Foreign_Investor,130154322835
193995660570,2024-12-03,total,160556212541
18748783974,2024-12-03,Dealer_Hedging,16376800388
5694036786,2024-12-03,Dealer_self,3561355643
0,2024-12-03,Foreign_Dealer_Self,0
5750652671,2024-12-04,Dealer_self,3645824141
0,2024-12-04,Foreign_Dealer_Self,0
16033240614,2024-12-04,Dealer_Hedging,13920401207
8209137371,2024-12-04,Investment_Trust,11090382349
139780240534,2024-12-04,Foreign_Investor,113920340169
169773271190,2024-12-04,total,142576947866
5289439510,2024-12-05,Dealer_self,4003345035
0,2024-12-05,Foreign_Dealer_Self,0
11804987091,2024-12-05,Dealer_Hedging,13630911258
7920913002,2024-12-05,Investment_Trust,9136797513
134914983043,2024-12-05,Foreign_Investor,130310287119
159930322646,2024-12-05,total,157081340925
144985088661,2024-12-06,total,147328135948
120774626764,2024-12-06,Foreign_Investor,118772242907
7933399238,2024-12-06,Investment_Trust,10515494091
0,2024-12-06,Foreign_Dealer_Self,0
4535739028,2024-12-06,Dealer_self,4090667937
11741323631,2024-12-06,Dealer_Hedging,13949731013
153045925895,2024-12-09,total,150434503628
3644493442,2024-12-09,Dealer_self,3895342331
0,2024-12-09,Foreign_Dealer_Self,0
11495401794,2024-12-09,Dealer_Hedging,13959477441
8079455910,2024-12-09,Investment_Trust,6958503353
129826574749,2024-12-09,Foreign_Investor,125621180503
3219301287,2024-12-10,Dealer_self,4975655537
0,2024-12-10,Foreign_Dealer_Self,0
12142968994,2024-12-10,Dealer_Hedging,16123443531
6426567421,2024-12-10,Investment_Trust,7857111839
124613544156,2024-12-10,Foreign_Investor,131628210059
146402381858,2024-12-10,total,160584420966
128768143879,2024-12-11,total,150155359504
11439687307,2024-12-11,Investment_Trust,7588416339
103884556064,2024-12-11,Foreign_Investor,121528241029
0,2024-12-11,Foreign_Dealer_Self,0
4290484114,2024-12-11,Dealer_self,5932331393
9153416394,2024-12-11,Dealer_Hedging,15106370743
3891475129,2024-12-12,Dealer_self,3437660946
0,2024-12-12,Foreign_Dealer_Self,0
12213918587,2024-12-12,Dealer_Hedging,11802839387
9842983799,2024-12-12,Investment_Trust,8775195873
122472489257,2024-12-12,Foreign_Investor,124193013025
148420866772,2024-12-12,total,148208709231
3370086366,2024-12-13,Dealer_self,6265406398
0,2024-12-13,Foreign_Dealer_Self,0
9687541760,2024-12-13,Dealer_Hedging,15583545492
11735231639,2024-12-13,Investment_Trust,9199558190
115392640303,2024-12-13,Foreign_Investor,119426261179
140185500068,2024-12-13,total,150474771259
13386166704,2024-12-16,Investment_Trust,11744766119
151983978193,2024-12-16,Foreign_Investor,136821201617
181413926170,2024-12-16,total,174377350701
11339564409,2024-12-16,Dealer_Hedging,18448053868
4704216864,2024-12-16,Dealer_self,7363329097
0,2024-12-16,Foreign_Dealer_Self,0
4982862281,2024-12-17,Dealer_self,4429866114
0,2024-12-17,Foreign_Dealer_Self,0
12838563251,2024-12-17,Dealer_Hedging,14174787833
19431120219,2024-12-17,Investment_Trust,19749820644
156861111607,2024-12-17,Foreign_Investor,153429670083
194113657358,2024-12-17,total,191784144674
195318456760,2024-12-18,total,188887393219
159665462249,2024-12-18,Foreign_Investor,149241120769
18672007149,2024-12-18,Investment_Trust,16966297355
5692332623,2024-12-18,Dealer_self,8573697714
0,2024-12-18,Foreign_Dealer_Self,0
11288654739,2024-12-18,Dealer_Hedging,14106277381
139403988990,2024-12-19,Foreign_Investor,172703856289
172416477543,2024-12-19,total,213771160099
16616251991,2024-12-19,Investment_Trust,18956048422
5237936145,2024-12-19,Dealer_self,4425068375
0,2024-12-19,Foreign_Dealer_Self,0
11158300417,2024-12-19,Dealer_Hedging,17686187013
4159833041,2024-12-20,Dealer_self,5040104414
0,2024-12-20,Foreign_Dealer_Self,0
9470649294,2024-12-20,Dealer_Hedging,15316289476
34233348195,2024-12-20,Investment_Trust,33844204689
170530275648,2024-12-20,Foreign_Investor,219207277490
218394106178,2024-12-20,total,273407876069
139498877563,2024-12-23,Foreign_Investor,100071058060
28651644695,2024-12-23,Investment_Trust,28516508697
185882481560,2024-12-23,total,140598785211
0,2024-12-23,Foreign_Dealer_Self,0
5243028941,2024-12-23,Dealer_self,2975504988
12488930361,2024-12-23,Dealer_Hedging,9035713466
119255677204,2024-12-24,Foreign_Investor,105003445333
24341784933,2024-12-24,Investment_Trust,26139513456
157756833922,2024-12-24,total,140597785432
0,2024-12-24,Foreign_Dealer_Self,0
3954817744,2024-12-24,Dealer_self,2680244462
10204554041,2024-12-24,Dealer_Hedging,6774582181
6218061112,2024-12-25,Dealer_self,2564982682
0,2024-12-25,Foreign_Dealer_Self,0
8414261657,2024-12-25,Dealer_Hedging,6102673132
19908726861,2024-12-25,Investment_Trust,21412893524
87043440091,2024-12-25,Foreign_Investor,75927662607
